timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
21831528,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
21851642,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
21881595,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
21901436,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
21921834,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
21942814,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
21971589,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
21991840,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22021931,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22031919,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22062009,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22081890,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22111748,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22131780,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22152243,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22172073,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22192025,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22222032,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22242653,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22272190,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22291894,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22311892,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22331994,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22362143,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22382617,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22412282,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22432328,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22452626,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22472021,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22492025,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22522157,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22542378,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22562387,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22592276,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22612342,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22632169,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22652559,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0,-1.0,1,0,0,0,0,0,0
22682578,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.00558882,-1.0,1,0,0,0,0,0,0
22702633,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.00628743,-1.0,1,0,0,0,0,0,0
22732347,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.00698603,-1.0,1,0,0,0,0,0,0
22752706,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.00768463,-1.0,1,0,0,0,0,0,0
22772421,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.00768463,-1.0,1,0,0,0,0,0,0
22802758,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.00978044,-1.0,1,0,0,0,0,0,0
22822792,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0111776,-1.0,1,0,0,0,0,0,0
22852844,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0195609,-1.0,1,0,0,0,0,0,0
22872530,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0244511,-1.0,1,0,0,0,0,0,0
22892789,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0272455,-1.0,1,0,0,0,0,0,0
22912822,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0286427,-1.0,1,0,0,0,0,0,0
22932629,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0307385,-1.0,1,0,0,0,0,0,0
22962772,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0335329,-1.0,1,0,0,0,0,0,0
22983045,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0356287,-1.0,1,0,0,0,0,0,0
23013070,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0377246,-1.0,1,0,0,0,0,0,0
23033113,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0398204,-1.0,1,0,0,0,0,0,0
23053163,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.040519,-1.0,1,0,0,0,0,0,0
23082817,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0496008,-1.0,1,0,0,0,0,0,0
23102919,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.050998,-1.0,1,0,0,0,0,0,0
23123093,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0516966,-1.0,1,0,0,0,0,0,0
23143081,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0537924,-1.0,1,0,0,0,0,0,0
23173084,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0551896,-1.0,1,0,0,0,0,0,0
23192843,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0558882,-1.0,1,0,0,0,0,0,0
23212975,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0565868,-1.0,1,0,0,0,0,0,0
23233047,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0565868,-1.0,1,0,0,0,0,0,0
23263043,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0565868,-1.0,1,0,0,0,0,0,0
23282983,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0565868,-1.0,1,0,0,0,0,0,0
23313139,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0565868,-1.0,1,0,0,0,0,0,0
23333426,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0565868,-1.0,1,0,0,0,0,0,0
23353831,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.057984,-1.0,1,0,0,0,0,0,0
23373138,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0586826,-1.0,1,0,0,0,0,0,0
23393181,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0586826,-1.0,1,0,0,0,0,0,0
23423386,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.061477,-1.0,1,0,0,0,0,0,0
23443845,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0642715,-1.0,1,0,0,0,0,0,0
23473224,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0775449,-1.0,1,0,0,0,0,0,0
23493309,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0789421,-1.0,1,0,0,0,0,0,0
23513468,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0810379,-1.0,1,0,0,0,0,0,0
23533814,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0810379,-1.0,1,0,0,0,0,0,0
23553230,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0810379,-1.0,1,0,0,0,0,0,0
23573380,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0824351,-1.0,1,0,0,0,0,0,0
23593343,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0838323,-1.0,1,0,0,0,0,0,0
23623528,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0845309,-1.0,1,0,0,0,0,0,0
23644048,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0859281,-1.0,1,0,0,0,0,0,0
23673342,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0866267,-1.0,1,0,0,0,0,0,0
23693621,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0866267,-1.0,1,0,0,0,0,0,0
23713602,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0880239,-1.0,1,0,0,0,0,0,0
23733404,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.0964072,-1.0,1,0,0,0,0,0,0
23753887,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.098503,-1.0,1,0,0,0,0,0,0
23783877,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106188,-1.0,1,0,0,0,0,0,0
23803818,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23823796,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23853609,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23873826,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23893961,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23924233,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23944614,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23963866,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.106886,-1.0,1,0,0,0,0,0,0
23993949,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.108283,-1.0,1,0,0,0,0,0,0
24014052,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.108283,-1.0,1,0,0,0,0,0,0
24034286,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.109681,-1.0,1,0,0,0,0,0,0
24054054,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.110379,-1.0,1,0,0,0,0,0,0
24083802,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.113872,-1.0,1,0,0,0,0,0,0
24104047,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.115269,-1.0,1,0,0,0,0,0,0
24124184,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.122255,-1.0,1,0,0,0,0,0,0
24144537,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.12994,-1.0,1,0,0,0,0,0,0
24173998,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.130639,-1.0,1,0,0,0,0,0,0
24193992,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.131337,-1.0,1,0,0,0,0,0,0
24223886,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.133433,-1.0,1,0,0,0,0,0,0
24243887,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.133433,-1.0,1,0,0,0,0,0,0
24263914,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.13483,-1.0,1,0,0,0,0,0,0
24283906,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.136228,-1.0,1,0,0,0,0,0,0
24303913,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.137625,-1.0,1,0,0,0,0,0,0
24334318,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.140419,-1.0,1,0,0,0,0,0,0
24354066,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.141816,-1.0,1,0,0,0,0,0,0
24384349,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.143912,-1.0,1,0,0,0,0,0,0
24404540,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.1502,-1.0,1,0,0,0,0,0,0
24424348,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.152994,-1.0,1,0,0,0,0,0,0
24444332,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.154391,-1.0,1,0,0,0,0,0,0
24474236,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.155788,-1.0,1,0,0,0,0,0,0
24494322,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.155788,-1.0,1,0,0,0,0,0,0
24524247,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.156487,-1.0,1,0,0,0,0,0,0
24544910,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.157186,-1.0,1,0,0,0,0,0,0
24564567,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.157186,-1.0,1,0,0,0,0,0,0
24584270,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.158583,-1.0,1,0,0,0,0,0,0
24604316,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.159281,-1.0,1,0,0,0,0,0,0
24634552,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.159281,-1.0,1,0,0,0,0,0,0
24654569,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.15998,-1.0,1,0,0,0,0,0,0
24684333,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.15998,-1.0,1,0,0,0,0,0,0
24704345,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.160679,-1.0,1,0,0,0,0,0,0
24724350,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.161377,-1.0,1,0,0,0,0,0,0
24744947,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.162774,-1.0,1,0,0,0,0,0,0
24764444,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.164172,-1.0,1,0,0,0,0,0,0
24794641,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.166966,-1.0,1,0,0,0,0,0,0
24814635,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.173253,-1.0,1,0,0,0,0,0,0
24844694,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.176747,-1.0,1,0,0,0,0,0,0
24864561,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.178144,-1.0,1,0,0,0,0,0,0
24884610,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.179541,-1.0,1,0,0,0,0,0,0
24904633,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.18024,-1.0,1,0,0,0,0,0,0
24934729,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.180938,-1.0,1,0,0,0,0,0,0
24954993,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.180938,-1.0,1,0,0,0,0,0,0
24984703,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.182335,-1.0,1,0,0,0,0,0,0
25004798,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.182335,-1.0,1,0,0,0,0,0,0
25025056,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.183034,-1.0,1,0,0,0,0,0,0
25045115,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.183733,-1.0,1,0,0,0,0,0,0
25065112,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.184431,-1.0,1,0,0,0,0,0,0
25094931,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.186527,-1.0,1,0,0,0,0,0,0
25115303,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.188623,-1.0,1,0,0,0,0,0,0
25135550,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.189321,-1.0,1,0,0,0,0,0,0
25165443,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.190719,-1.0,1,0,0,0,0,0,0
25185212,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.192116,-1.0,1,0,0,0,0,0,0
25204930,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.198403,-1.0,1,0,0,0,0,0,0
25235108,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.1998,-1.0,1,0,0,0,0,0,0
25255116,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.201198,-1.0,1,0,0,0,0,0,0
25285321,-0.0,0.0,1.09856,0.0,0.852901,-0.0,0.0,0.522073,0.203293,-1.0,1,0,0,0,0,0,0
