timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_rad_s,scaling,x_in[0],x_in[1],x_in[2],x_in[3],x_in[4],y_in[0],y_in[1],y_in[2],y_in[3],y_in[4],z_in[0],z_in[1],z_in[2],z_in[3],z_in[4],device_id,x_raw,y_raw,z_raw,temperature_raw,int_count
26927210,4851,6,-0.0479693,-0.0894238,-0.226594,5.01561e-05,-0.000206537,-0.00095707,25.2203,34.9066,0.00106422,0.0694792,0.0769288,0.00562606,-0.0880253,-0.0944106,0.147559,0.113504,-0.115303,-0.327083,-0.346239,-0.207365,-0.174374,-0.176502,-0.199915,-0.22652,536898680,-329,142,-222,72,5
26932759,5549,6,-0.0270537,-0.1135,-0.211052,5.75235e-06,-0.000698332,-0.00104579,25.2173,34.9066,0.00106422,-0.0773831,0.0215893,0.087571,0.0748003,-0.0103372,-0.153615,0.0368799,0.0634854,-0.0929549,-0.277065,-0.235034,-0.208429,-0.17331,-0.141383,-0.148832,536898680,-264,63,-149,71,5
26937559,4800,6,-0.0174342,-0.131833,-0.188182,-0.000186145,-0.000473451,-0.000825942,25.2356,34.9066,0.00106422,-0.0805757,-0.0954748,-0.052906,0.0024334,0.0481948,-0.324955,-0.198313,0.0113386,0.051779,-0.0493219,-0.16586,-0.18608,-0.189273,-0.167988,-0.140319,536898680,-50,8,-141,77,5
26942359,4800,6,-0.0212049,-0.133732,-0.158933,-0.00027222,-0.000783309,-0.000562898,25.2356,34.9066,0.00106422,0.00136918,-0.0571629,-0.110374,-0.0912179,-0.0465207,-0.228111,-0.271744,-0.200441,-0.0344228,0.032623,-0.113713,-0.107328,-0.106264,-0.127548,-0.143511,536887672,27,97,-144,77,5
26947219,4860,6,-0.0366205,-0.124021,-0.129686,-0.000220046,-0.000585891,-0.000467185,25.2142,34.9066,0.00106422,-0.0167226,-0.0103372,-0.0678051,-0.0858968,-0.102924,-0.0440008,-0.180221,-0.247267,-0.161065,-0.000367779,-0.13819,-0.104135,-0.0668876,-0.0466674,-0.059438,536898680,-4,150,-65,70,5
26952759,5540,6,-0.0612065,-0.0932985,-0.101115,-0.000493555,-0.000324021,-0.000458663,25.2387,34.9066,0.00106422,-0.0858968,-0.0922821,-0.0805757,-0.0827042,-0.0954748,0.0996689,0.0379441,-0.122753,-0.213212,-0.146166,-0.0892362,-0.119034,-0.112649,-0.078594,-0.034961,0,-141,143,-42,78,5
26957559,4800,6,-0.090015,-0.0519951,-0.0745834,-0.000666449,0.00016892,-0.000308282,25.2111,34.9066,0.00106422,-0.0912179,-0.135915,-0.158264,-0.168906,-0.134851,0.0251735,0.158201,0.130531,-0.0142026,-0.14723,-0.0126124,-0.0307041,-0.0700802,-0.112649,-0.100943,536898680,-142,180,-104,69,5
26962359,4800,6,-0.117901,-0.0169231,-0.0596939,-0.000658311,0.000154211,-0.0001709,25.2264,34.9066,0.00106422,-0.103989,-0.0933464,-0.130594,-0.202961,-0.22531,-0.121689,0.0219808,0.139045,0.134788,0.0241093,-0.0615665,-0.0094197,-0.00303439,-0.0381536,-0.0892362,536898680,19,265,-93,74,5
26966362,4003,6,-0.14475,0.00620888,-0.058457,-0.000665433,-7.55074e-05,-0.000332487,25.2081,34.9066,0.00106422,-0.191255,-0.152943,-0.127401,-0.14975,-0.14975,-0.0557072,-0.0663494,0.0273019,0.103926,0.103926,-0.115842,-0.0903004,-0.0509243,-0.0189977,-0.0189977,536900584,94,194,-27,68,4
26971160,4798,6,-0.177953,0.0381535,-0.0598615,-0.00106056,0.000390494,-0.000342042,25.2142,34.9066,0.00106422,-0.228502,-0.287034,-0.255108,-0.165713,-0.128466,0.129467,0.0805129,0.0390083,0.042201,0.0783845,-0.0338968,-0.0679518,-0.108392,-0.112649,-0.093493,536900584,70,174,-97,70,5
26976759,5599,6,-0.198052,0.0617482,-0.0684904,-0.00119622,0.000529507,-0.000438984,25.2326,34.9066,0.00106422,-0.141236,-0.213603,-0.300869,-0.288099,-0.210411,0.0837056,0.0624212,0.0592285,0.106054,0.178421,-0.0551811,-0.0456032,-0.0658233,-0.0977499,-0.115842,536925072,164,251,-118,76,5
26981559,4800,6,-0.204657,0.0825024,-0.0835359,-0.000914667,0.000151931,-0.000491661,25.2387,34.9066,0.00106422,-0.117823,-0.1423,-0.17742,-0.248722,-0.277456,0.194384,0.0964762,-0.0471934,-0.0918907,0.0368799,-0.109456,-0.0998784,-0.0945573,-0.102007,-0.105199,536871776,31,314,-108,78,5
26986361,4802,6,-0.199423,0.0947703,-0.101638,-0.000749661,0.000664363,-0.00061927,25.2295,34.9066,0.00106422,-0.221053,-0.126337,-0.0890895,-0.151878,-0.202961,0.206091,0.295485,0.189063,-0.0195237,-0.201505,-0.112649,-0.120099,-0.137126,-0.148832,-0.147768,536900584,-193,244,-148,75,5
26991161,4800,6,-0.181184,0.0781324,-0.123314,-0.000764575,0.000408361,-0.000668648,25.2387,34.9066,0.00106422,-0.229566,-0.180612,-0.108245,-0.0656767,-0.12953,-0.128074,0.101797,0.308256,0.306127,0.0900909,-0.142447,-0.128612,-0.131805,-0.139254,-0.166924,536898680,81,175,-166,78,5
26995201,4040,6,-0.165538,0.0564689,-0.143047,-0.000688136,-0.000301479,-0.000717298,25.2417,34.9066,0.00106422,-0.19764,-0.216796,-0.154007,-0.113567,4.14965e-34,-0.175964,-0.271744,-0.0557072,0.239082,2.8026e-45,-0.183952,-0.191401,-0.177566,-0.153089,4.26581e-34,536871776,221,160,-153,79,4
27000759,5558,6,-0.152295,0.0549735,-0.162961,-0.000878972,0.000154999,-0.00102263,25.2326,34.9066,0.00106422,-0.0656767,-0.135915,-0.216796,-0.237016,-0.182741,0.383815,0.206091,-0.114239,-0.321762,-0.214276,-0.146704,-0.162667,-0.199915,-0.219071,-0.222264,536887672,-205,225,-218,76,5
27004760,4001,6,-0.144061,0.0345444,-0.178235,-0.000385385,0.000511602,-0.000698532,25.2356,34.9066,0.00106422,-0.0816399,-0.0411996,-0.0571629,-0.181677,-0.181677,0.0943478,0.298678,0.244403,-0.0131384,-0.0131384,-0.187144,-0.162667,-0.154154,-0.180759,-0.180759,536887672,-16,224,-179,77,4
27009559,4799,6,-0.146763,-0.00380125,-0.189544,-0.000732941,-0.000387351,-0.000954663,25.2387,34.9066,0.00106422,-0.254044,-0.237016,-0.164649,-0.0465207,-0.0220437,-0.252588,-0.28345,-0.0961475,0.0975404,0.140109,-0.207365,-0.224392,-0.210557,-0.183952,-0.156282,536898680,128,74,-156,78,5
27014359,4800,6,-0.148942,-0.0391423,-0.188768,-0.000988301,-0.000592165,-0.000882091,25.2387,34.9066,0.00106422,-0.096539,-0.234888,-0.291291,-0.262557,-0.151878,0.0134671,-0.179157,-0.265358,-0.165322,0.0166597,-0.154154,-0.171181,-0.197787,-0.215878,-0.202043,536887672,12,196,-199,78,5
27019167,4808,6,-0.155793,-0.0664527,-0.182961,-0.000658471,-0.000314018,-0.000770588,25.2264,34.9066,0.00106422,-0.0582271,-0.052906,-0.167842,-0.267878,-0.283842,0.0805129,-0.00994575,-0.168514,-0.249395,-0.173836,-0.175438,-0.142447,-0.143511,-0.152025,-0.176502,536898680,-167,320,-175,74,5
27024759,5592,6,-0.166784,-0.0824535,-0.172213,-0.000887797,-0.000575161,-0.000883843,25.2234,34.9066,0.00106422,-0.200833,-0.123145,-0.0709977,-0.0986675,-0.184869,0.0155955,0.0773202,-0.0291017,-0.229175,-0.273872,-0.183952,-0.174374,-0.150961,-0.132869,-0.129677,536871776,-261,227,-131,73,5
27029559,4800,6,-0.176109,-0.0848078,-0.155321,-0.00093984,-3.78609e-05,-0.000682749,25.2326,34.9066,0.00106422,-0.260429,-0.252979,-0.193383,-0.146557,-0.110374,-0.157872,0.0656138,0.144366,0.032623,-0.169579,-0.128612,-0.142447,-0.149897,-0.149897,-0.136062,536871776,-163,157,-137,76,5
27034359,4800,6,-0.180364,-0.0795274,-0.135833,-0.000970728,-0.000271206,-0.000508531,25.2356,34.9066,0.00106422,-0.148686,-0.194447,-0.2583,-0.22531,-0.210411,-0.280258,-0.189799,0.0209166,0.199705,0.159265,-0.114777,-0.0945573,-0.0924288,-0.108392,-0.127548,536871776,146,251,-129,77,5
27039159,4800,6,-0.186218,-0.058544,-0.116172,-0.000832036,-0.000449141,-0.000459854,25.2173,34.9066,0.00106422,-0.171034,-0.159328,-0.150814,-0.17742,-0.222117,-0.054643,-0.254716,-0.246202,-0.0408081,0.219926,-0.120099,-0.106264,-0.0775298,-0.0615665,-0.0647591,536898680,203,262,-70,71,5
27044759,5600,6,-0.200624,-0.0139581,-0.095744,-0.00124185,9.41402e-05,-0.000447023,25.2264,34.9066,0.00106422,-0.244466,-0.259365,-0.247658,-0.192319,-0.167842,0.283779,0.12521,-0.155744,-0.252588,-0.118496,-0.0860435,-0.103071,-0.0945573,-0.078594,-0.04986,536871776,-115,211,-56,74,5
27049559,4800,6,-0.209511,0.0259157,-0.0766289,-0.00111547,0.000593752,-0.000304507,25.2448,34.9066,0.00106422,-0.173163,-0.212539,-0.255108,-0.270007,-0.278521,0.15288,0.31677,0.247595,0.0219808,-0.156808,-0.0456032,-0.0487958,-0.0754013,-0.0775298,-0.0658233,536898680,-151,315,-71,80,5
27054359,4800,6,-0.217439,0.0469532,-0.059377,-0.00095674,0.000406038,-0.000191341,25.2203,34.9066,0.00106422,-0.206154,-0.163585,-0.163585,-0.215732,-0.288099,-0.123817,0.0560359,0.22099,0.234825,0.118825,-0.0307041,-0.0221903,-0.0328325,-0.059438,-0.0668876,536871776,108,324,-72,72,5
27059159,4800,6,-0.236763,0.068431,-0.0447332,-0.00130964,0.000223433,-0.00013385,25.2326,34.9066,0.00106422,-0.318961,-0.318961,-0.241273,-0.192319,-0.205089,-0.0195237,-0.0312301,0.0432652,0.160329,0.184806,-0.0487958,-0.015805,-0.000905948,-0.015805,-0.0402821,536898680,170,246,-47,76,5
27064759,5600,6,-0.252041,0.089082,-0.0344769,-0.0015414,0.000580339,-0.000142916,25.2264,34.9066,0.00106422,-0.242337,-0.298741,-0.334924,-0.305126,-0.266814,0.13266,0.0677423,0.0507148,0.0751918,0.110311,-0.0551811,-0.0487958,-0.0264472,0.00654359,0.00973625,536900584,100,304,0,74,5
27069559,4800,6,-0.259882,0.0930565,-0.0246297,-0.00120452,0.000392883,-0.000146787,25.2173,34.9066,0.00106422,-0.209346,-0.219988,-0.227438,-0.292355,-0.330667,0.116696,0.0805129,0.0475221,0.0709349,0.120953,-0.00303439,-0.0370894,-0.0477316,-0.0456032,-0.0179335,536871776,110,364,-26,71,5
27074359,4800,6,-0.265094,0.0955992,-0.0205278,-0.00116529,0.000426815,-8.10224e-05,25.2448,34.9066,0.00106422,-0.316832,-0.2583,-0.204025,-0.16997,-0.221053,0.140109,0.134788,0.0688065,0.023045,0.0092102,0.000158272,-0.00197017,-0.0200619,-0.0370894,-0.0445389,0,5,261,-51,80,5
27079159,4800,6,-0.257809,0.0839439,-0.0238368,-0.00124452,0.000385617,-0.00014102,25.2295,34.9066,0.00106422,-0.273199,-0.31364,-0.29342,-0.205089,-0.132722,0.0624212,0.103926,0.119889,0.0826413,0.0507148,-0.0392179,-0.0285757,-0.025383,-0.0200619,-0.0136766,536898680,44,178,-22,75,5
27083178,4019,6,-0.231803,0.0767568,-0.0237436,-0.000679499,0.000259136,-9.25688e-05,25.2142,34.9066,0.00106422,-0.110374,-0.178484,-0.235952,-0.261493,-0.178484,0.032623,0.0826413,0.0900909,0.0986046,0.0826413,-0.0094197,-0.0243188,-0.0381536,-0.0487958,-0.0243188,536898680,89,299,-55,70,4
27087209,4031,6,-0.20963,0.0726426,-0.0254151,-0.000684463,0.000255832,-8.50885e-05,25.2173,34.9066,0.00106422,-0.216796,-0.133787,-0.0773831,-0.110374,0.0,0.0709349,0.0464579,0.0315588,0.0698707,2.24208e-44,-0.0370894,-0.0179335,0.00973625,0.0108005,4.15813e-34,536898680,62,157,1,71,4
27092759,5550,6,-0.178422,0.0634497,-0.0235155,-0.000897762,0.00020135,-0.000157376,25.2356,34.9066,0.00106422,-0.154007,-0.22531,-0.210411,-0.165713,-0.105053,0.0975404,0.0730634,0.0209166,-0.0227164,-0.0195237,-0.00197017,-0.0434747,-0.0658233,-0.0573096,-0.0094197,536871776,-22,152,-18,77,5
27097562,4803,6,-0.156463,0.0510581,-0.0176767,-0.000750473,0.000283826,-3.51558e-05,25.2479,34.9066,0.00106422,-0.0986675,-0.125273,-0.178484,-0.196576,-0.196576,0.0358157,0.12521,0.109247,0.0485863,-0.0663494,0.027828,0.0331491,0.00228671,-0.0466674,-0.0668876,536898680,-66,238,-72,81,5
27102359,4797,6,-0.143405,0.0269199,-0.0138317,-0.000545008,5.84511e-05,4.53163e-05,25.2264,34.9066,0.00106422,-0.115695,-0.0954748,-0.086961,-0.116759,-0.154007,-0.108918,-0.0418723,0.0688065,0.128403,0.0922193,-0.0413463,0.00760781,0.0469839,0.0437913,0.0118647,536871776,83,198,2,74,5
27107209,4850,6,-0.13355,0.00191764,-0.00648644,-0.000634846,-0.000338044,-5.64451e-05,25.2448,34.9066,0.00106422,-0.165713,-0.146557,-0.110374,-0.0880253,-0.0858968,-0.0142026,-0.137652,-0.175964,-0.0812485,0.0379441,-0.0307041,-0.0424105,-0.0189977,0.0256995,0.0512408,536898680,32,134,39,80,5
27112759,5550,6,-0.120891,-0.0129237,0.00543226,-0.000587789,-0.000169577,0.000101837,25.2264,34.9066,0.00106422,-0.0997317,-0.144429,-0.132722,-0.106117,-0.0678051,0.128403,0.0751918,-0.0557072,-0.18767,-0.177028,0.0395344,0.0118647,-0.00835548,-0.00197017,0.0193142,536900584,-170,117,9,74,5
27117566,4807,6,-0.09395,-0.035092,0.0176625,-0.000238239,-3.92297e-05,0.0001678,25.2387,34.9066,0.00106422,-0.0326858,-0.0273647,-0.0465207,-0.0678051,-0.0635482,-0.0876338,0.0464579,0.0900909,0.00708176,-0.129138,0.0437913,0.0469839,0.0384702,0.0256995,0.0256995,536898680,-125,113,15,78,5
