timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
34735893,0.00184146,-3.84451e-05,0.00308563,0.992627,0.0018056,-0.00698465,-0.120993
34743893,0.00462488,0.00165761,0.00321882,0.992629,0.00182254,-0.00698197,-0.120979
34755893,0.00496005,0.00511571,0.00104676,0.99263,0.00185696,-0.00695944,-0.120968
34763893,-0.00148511,-0.0019382,0.00060576,0.99263,0.00185883,-0.00695952,-0.120967
34775893,-0.00471239,-0.00380016,0.00234433,0.992632,0.00183316,-0.00698064,-0.12095
34787893,-0.00162183,-0.00419967,0.00178473,0.992633,0.00181073,-0.00700364,-0.120941
34795893,-0.00283717,-0.00329343,0.000367139,0.992634,0.00180013,-0.00701663,-0.120939
34807893,-0.0018948,0.00111464,0.0024855,0.992635,0.00178707,-0.00701529,-0.120924
34815897,-0.00119097,-0.000891819,0.00213742,0.992636,0.00178008,-0.00701544,-0.120917
34827893,0.00225327,0.000161836,-0.00153597,0.992637,0.00178937,-0.00701905,-0.120913
34839893,0.00284424,-0.000145101,0.00154812,0.992637,0.00180882,-0.00701616,-0.120908
34847893,0.000618331,-0.00195619,0.00355006,0.992638,0.00181162,-0.00702209,-0.120898
34863893,0.00191407,0.00333559,8.46683e-05,0.99264,0.00182617,-0.00701825,-0.120882
34871893,0.00155463,8.37056e-05,0.000406416,0.992641,0.00183536,-0.00701535,-0.120879
34883893,-0.00158699,-0.00133682,0.0041264,0.992642,0.00182439,-0.00702322,-0.120868
34895893,-0.0013211,-0.00019179,0.00272823,0.992643,0.00181873,-0.00702266,-0.120857
34903893,0.00110731,0.00138689,0.00237505,0.992645,0.00182241,-0.00702109,-0.120843
34915893,-0.000409475,0.000450387,0.0030251,0.992647,0.00182216,-0.00700865,-0.12083
34924693,-0.00295591,-0.000361538,7.63104e-05,0.992647,0.00181301,-0.0070085,-0.120829
34936693,-0.00252098,0.000325848,-0.00137357,0.992648,0.00179582,-0.00701093,-0.120822
34948693,-0.00184575,-0.00150989,0.00214741,0.992649,0.0017807,-0.00700889,-0.120815
34956693,-0.00286749,-0.00217689,0.000820831,0.992649,0.00176973,-0.00701358,-0.120815
34968693,-0.00303923,-0.00295292,-0.000119985,0.99265,0.00175658,-0.00703491,-0.120801
34980693,-0.00583477,-0.00445301,0.00181202,0.992652,0.00171734,-0.00705596,-0.120788
34988694,-0.00314574,-0.000722228,0.00259317,0.992652,0.00170003,-0.0070583,-0.120783
35000693,0.00126699,0.00430732,-0.000876671,0.992654,0.00170797,-0.00704946,-0.120773
35008693,0.00207442,0.000241536,0.0020582,0.992655,0.00171529,-0.00704411,-0.120767
35020693,-0.00227257,-0.00270389,0.00124409,0.992654,0.00171287,-0.00704607,-0.12077
35032693,-0.00295941,-0.00330778,0.00164703,0.992655,0.0016972,-0.0070694,-0.120762
35040693,-0.000792038,-0.00361392,0.00442397,0.992657,0.00168837,-0.00708637,-0.120742
35052693,0.000636922,0.00353283,0.00136937,0.992658,0.00169171,-0.00707019,-0.120738
35064693,-0.00208495,0.00211453,0.000406903,0.992657,0.00169139,-0.00704877,-0.120742
35072693,-0.00166708,-0.00184848,0.00232044,0.992659,0.00168476,-0.00705363,-0.120731
35084693,-0.000747373,-0.00493378,0.00356105,0.992661,0.00167263,-0.00707153,-0.120715
35092693,-0.00196001,-0.00122179,0.00057899,0.992661,0.0016667,-0.00707917,-0.120711
35104693,9.86835e-05,-0.000252537,0.000549466,0.992662,0.00165913,-0.00709128,-0.1207
35116693,-0.000804689,-0.00277226,0.00259962,0.992664,0.00165497,-0.00709698,-0.120688
35124706,-0.00137513,-0.00159743,0.00243068,0.992665,0.00164998,-0.00710124,-0.12068
35136693,-0.00467532,-0.00180871,-0.000651293,0.992665,0.00163083,-0.00711641,-0.120673
35148693,-0.000253992,0.00189094,-2.06548e-05,0.992665,0.00161107,-0.00711568,-0.120675
35156693,0.00320536,0.00290645,0.0021407,0.992666,0.00162327,-0.00710235,-0.120669
35168727,0.00344502,0.000692898,0.000111017,0.992667,0.00164614,-0.00709845,-0.120665
35176693,-0.000415268,-0.00383644,-7.16492e-05,0.992667,0.00164801,-0.00711131,-0.120665
35188698,-0.00449196,-0.00478329,0.00353999,0.992668,0.00162527,-0.00712455,-0.120651
35200693,-0.00179485,-0.00239298,0.00184348,0.99267,0.00160606,-0.00714459,-0.120636
35212704,0.000829179,0.0017158,0.00168758,0.99267,0.00160597,-0.00714651,-0.120633
35224693,-0.00177848,-0.001739,0.00288158,0.992672,0.00159951,-0.00715354,-0.120617
35232693,-0.00221666,-0.00233638,0.00180289,0.992673,0.00159157,-0.00715859,-0.120606
35244693,-0.00412724,-0.00211244,0.000990545,0.992673,0.00156608,-0.00716698,-0.120605
35256693,-0.000138207,0.00127449,0.00195995,0.992674,0.00155375,-0.00717438,-0.120604
35264693,0.00226355,3.78206e-05,0.00106719,0.992675,0.00156278,-0.0071725,-0.120595
35276693,0.000863422,0.000665174,0.00188932,0.992676,0.0015706,-0.00716255,-0.120586
35288693,-0.00288474,-0.00212083,0.00376066,0.992677,0.00155647,-0.00717138,-0.120579
35296693,-0.00207654,-0.00153673,0.00115274,0.992678,0.00154668,-0.00718011,-0.12057
35308693,0.000483196,0.0009298,0.00193409,0.99268,0.00154557,-0.00717082,-0.12055
35316693,-0.000200667,0.00242196,0.00200908,0.992681,0.00154532,-0.00716294,-0.120548
35328693,0.00022952,0.00019382,0.000524856,0.992682,0.00155316,-0.00716432,-0.120537
35340693,-0.0029219,-0.00177022,-0.00235443,0.992683,0.00154671,-0.00716482,-0.120529
35348693,-0.0045463,-0.00244058,0.00172062,0.992683,0.00152598,-0.00717134,-0.12053
35364693,0.0052202,0.00344747,0.00591268,0.992685,0.00153551,-0.00715897,-0.120511
35372693,0.00241027,0.00238691,-8.00595e-05,0.992686,0.00155188,-0.00715203,-0.120505
35384696,0.00232766,0.000140178,-0.00125948,0.992686,0.00156596,-0.00714486,-0.1205
35396693,-0.00183627,-0.00274214,0.00450993,0.992688,0.00155407,-0.00714767,-0.120488
35404694,-0.00476436,-0.00298239,0.000724018,0.992688,0.00153743,-0.00715938,-0.120485
35416693,-0.00264533,-0.00296282,-0.00285315,0.992688,0.00151707,-0.00718304,-0.120482
35428693,0.000140351,-6.4052e-05,0.00216618,0.99269,0.00150564,-0.0071801,-0.120472
35436693,-0.000811429,0.00219432,0.00271862,0.99269,0.00150465,-0.00717285,-0.120467
35448693,0.000893716,0.00309094,-0.00235406,0.992691,0.00151559,-0.00716528,-0.120465
35456693,0.00237181,0.00090632,0.00306667,0.992692,0.00152276,-0.00715659,-0.120457
35468693,-0.0032235,-0.00325642,0.00490927,0.992693,0.00151617,-0.00716295,-0.120441
35480693,-0.000712065,0.000362981,-2.70745e-05,0.992694,0.00151038,-0.00717678,-0.120435
35488693,0.00212565,-9.03217e-05,0.0016516,0.992695,0.00151544,-0.00717637,-0.120426
35504695,0.000981773,0.00047928,0.000712586,0.992697,0.00151992,-0.0071745,-0.120414
35512693,-0.00187174,0.00216471,0.00168651,0.992697,0.00151547,-0.00716269,-0.120412
35524693,-0.000925284,0.000212085,0.00128697,0.992698,0.0015131,-0.00716455,-0.120402
35536695,0.000146137,0.00113526,0.00127338,0.9927,0.00151419,-0.00716136,-0.120385
35544693,-0.00184828,-0.00222492,0.00305231,0.992701,0.00150652,-0.00716484,-0.120376
35556693,0.000551139,0.0026326,0.00152713,0.992702,0.00150889,-0.00716228,-0.120368
35568693,0.000222284,-0.00151329,0.00167579,0.992704,0.00151938,-0.00716484,-0.120353
35576696,-0.00201695,-0.00432545,0.00228751,0.992705,0.00151003,-0.00717638,-0.120344
35588693,-0.00422557,-0.00364805,1.48596e-05,0.992705,0.00148754,-0.00719513,-0.120345
35596693,0.000789487,-0.00161237,0.00104617,0.992705,0.00148349,-0.00720576,-0.120341
35612693,0.00107891,0.00225052,0.00117482,0.992708,0.00149314,-0.00719581,-0.120323
35624693,0.00226299,0.000632147,0.00159028,0.992708,0.0015015,-0.00719018,-0.120319
35632693,0.000305892,0.00244574,0.00262001,0.99271,0.00150663,-0.00718065,-0.120308
35644693,-0.00476279,-0.00466383,0.000249752,0.992711,0.00149236,-0.00719445,-0.120298
35652693,-0.0067205,-0.00581429,0.000238982,0.99271,0.00145966,-0.00721593,-0.120299
35664693,-0.00221488,-0.0014231,0.00206521,0.992711,0.00144007,-0.00722635,-0.12029
35676693,-0.00241541,-0.0016853,0.00017231,0.992713,0.00142904,-0.00723732,-0.120278
35684693,0.000265559,-0.000698984,0.00131757,0.992713,0.00142549,-0.00724028,-0.120275
35696693,0.00156249,-0.00102113,0.00297346,0.992715,0.0014352,-0.00724223,-0.120263
35708693,-0.00178832,-0.000955873,-0.00157486,0.992715,0.00143619,-0.0072489,-0.120258
35716693,-0.00219091,-0.00161507,0.00140303,0.992715,0.00142611,-0.00725317,-0.120257
35728693,-0.00161083,-0.00205037,0.00558483,0.992718,0.00141262,-0.0072587,-0.120239
35736693,-0.0015006,-0.000792604,0.00179673,0.992719,0.00140764,-0.00726393,-0.120223
35748693,-0.000172267,0.000193819,-0.000734174,0.992719,0.00139834,-0.00726067,-0.120223
35760693,6.54679e-05,0.00067157,0.00348896,0.992719,0.00139791,-0.00725409,-0.120224
35768693,-0.00218139,-0.00111868,0.00232625,0.992721,0.00139309,-0.00725575,-0.120212
35780693,-0.0023655,-0.00403859,0.00112009,0.992723,0.00137376,-0.00727703,-0.120193
35788696,-0.00349151,-0.00397461,0.000895269,0.992723,0.00135816,-0.0072898,-0.120194
35800693,-0.00338041,-0.00213517,0.00139605,0.992723,0.00133842,-0.00730975,-0.120189
35812693,-0.000174995,0.00154325,0.000837734,0.992726,0.00133511,-0.00731207,-0.120168
35820693,0.00163803,0.00177866,0.00208185,0.992727,0.00133909,-0.00730436,-0.120162
35832693,0.000238535,0.00274847,-0.000199919,0.992726,0.00135179,-0.00728774,-0.120171
35844696,-0.00151723,0.00270136,0.000632647,0.992727,0.00135603,-0.00727431,-0.120164
35852708,-0.00554367,-0.00550445,0.00233213,0.992728,0.00133186,-0.00728773,-0.120151
35864693,-0.00598812,-0.00401913,0.0021806,0.992728,0.00129297,-0.00730375,-0.120151
35876693,-0.00322613,-0.00121708,0.00161832,0.992728,0.00126893,-0.00731239,-0.120147
35884693,0.00142916,-0.00181072,0.00140783,0.99273,0.00126959,-0.0073223,-0.120137
35896693,0.00336749,-0.000634595,0.0024288,0.99273,0.00128161,-0.00731971,-0.120129
35904695,0.00106344,0.000233153,-0.000916082,0.99273,0.00129062,-0.00731977,-0.120132
35916693,-0.00371763,-0.00390635,-0.000141107,0.992731,0.0012751,-0.0073418,-0.120123
35928693,-0.00264125,-0.00122672,0.00163206,0.992732,0.00124857,-0.00735295,-0.120112
35936733,-9.29731e-05,0.00213466,0.00196035,0.992733,0.00124455,-0.00734479,-0.12011
35948693,0.00332839,0.00225933,2.09176e-06,0.992734,0.00127035,-0.00733848,-0.120101
35960693,-0.00253633,-0.00390875,-0.000466725,0.992734,0.00126215,-0.00735424,-0.120095
35968693,-0.00802923,-0.00429705,0.00225965,0.992735,0.0012333,-0.00736443,-0.120091
35980693,-0.00603034,-0.00159917,0.00239454,0.992736,0.00119048,-0.00737707,-0.120079
35988693,0.000563074,-0.00200152,0.00182466,0.992738,0.00118479,-0.00738648,-0.120068
36004693,0.0020711,0.00104486,0.000928445,0.992738,0.0012054,-0.00738619,-0.120063
36016693,-0.00101813,-0.00260461,0.00269321,0.99274,0.00119972,-0.0073858,-0.120048
36024693,-0.00224975,-0.00150906,0.0001714,0.99274,0.00119248,-0.00739187,-0.120046
36036693,-0.000758847,0.00071912,0.000324492,0.99274,0.00118196,-0.00740045,-0.120045
36044693,0.000755802,-0.000950431,0.00341116,0.992742,0.00118374,-0.00740208,-0.120034
36056693,-4.5725e-05,0.00275262,0.000549375,0.992743,0.00118908,-0.00738621,-0.120024
36068693,-0.000833591,-0.000689598,0.000966972,0.992743,0.0011864,-0.00738367,-0.120025
36076693,-0.000989899,-0.00529865,0.00267463,0.992744,0.00117956,-0.0074032,-0.120014
36088693,-0.00272759,-0.00260355,0.000223758,0.992745,0.0011675,-0.00741335,-0.120006
36100693,-0.00204543,4.5945e-05,0.00239557,0.992745,0.00115185,-0.00741619,-0.120001
36108693,-0.00211707,0.00182853,0.00261416,0.992747,0.00114488,-0.00741138,-0.119991
36120693,-0.00257917,-0.000972993,-0.000322521,0.992748,0.00113446,-0.00740326,-0.119981
36128711,-0.00257496,-0.00107902,0.00147642,0.992748,0.00112275,-0.00740411,-0.119978
36144693,0.000382665,0.00114558,0.00257188,0.99275,0.0011171,-0.00740487,-0.119962
36156693,-0.00114392,-0.000355094,0.00133005,0.99275,0.0011094,-0.00741086,-0.119961
36164693,4.55481e-05,-0.0017159,0.000356443,0.992751,0.00111081,-0.00741601,-0.119957
36176693,-0.0021559,-0.00368023,0.00177766,0.992753,0.00109897,-0.00742715,-0.119942
36184693,-0.0028603,0.00312102,0.00163036,0.992753,0.001088,-0.00742201,-0.119938
36196693,-0.000114379,0.00114253,-0.00051412,0.992754,0.00108829,-0.00740695,-0.119934
36208693,0.00331824,-0.00176808,0.000183214,0.992755,0.00110372,-0.00741187,-0.119924
36216704,-0.000658628,-0.00222874,0.00492324,0.992756,0.00110548,-0.00741722,-0.119912
36228693,-0.00179298,-0.000602717,0.00110744,0.992757,0.0010902,-0.00743181,-0.119904
36240693,0.00228923,-0.000481195,-0.0014398,0.992757,0.00110216,-0.00743755,-0.119903
36248693,0.00236656,-0.00122594,0.00368622,0.992759,0.00111206,-0.00744127,-0.119891
36260693,-0.00375063,-0.00118495,0.00483749,0.99276,0.00109688,-0.00744212,-0.119877
36268693,-0.00152828,-0.000520165,-0.000745918,0.992761,0.00108982,-0.00744767,-0.119874
36280693,0.00126336,-0.00181819,-0.00092982,0.992761,0.00109164,-0.00744875,-0.119869
36292693,-0.00314256,-0.00344881,0.00313132,0.992762,0.00107174,-0.00745967,-0.11986
36304693,-0.000130215,0.000446861,0.00446967,0.992764,0.00105657,-0.0074547,-0.119847
36316693,-0.000363977,-0.000395107,-0.00017371,0.992764,0.00107034,-0.00745677,-0.119848
36324693,0.00026548,-0.00252921,-0.00146678,0.992763,0.00106989,-0.00746877,-0.11985
36336693,0.000992948,-0.00154543,0.00473163,0.992765,0.00106619,-0.00747128,-0.119835
36348693,-0.0038813,-0.001946,0.00172813,0.992767,0.0010506,-0.00747589,-0.119819
36356693,-0.0014849,0.00178012,-0.00184841,0.992767,0.00104388,-0.0074733,-0.119824
36368693,2.29891e-05,0.00104168,0.00304991,0.992768,0.00103868,-0.00746889,-0.119814
36380693,0.00365367,0.00339294,0.00342681,0.99277,0.00105491,-0.00745481,-0.119793
36388696,-0.00054617,0.00305117,0.000169803,0.992771,0.00106131,-0.00744123,-0.119789
36400693,-0.00174805,0.000671219,0.00112886,0.992772,0.00104901,-0.00743019,-0.119784
36408693,-0.00268518,-0.00271901,0.00295586,0.992773,0.00103915,-0.00743618,-0.119776
36420695,-0.00446114,-0.00452419,0.00215168,0.992775,0.00101662,-0.00746358,-0.119758
36432693,-0.00132376,0.00144739,-0.000174457,0.992776,0.00100174,-0.00746156,-0.119748
