timestamp,roll,pitch,yaw,thrust
33720461,-0.0410279,0.106482,-0.00199306,0.0
33764380,-0.0410861,0.106857,-0.00227458,0.0
33816372,-0.0407504,0.107739,-0.00227615,0.0
33828392,-0.0404939,0.107877,-0.00243731,0.0
33836409,-0.0403581,0.107917,-0.00246711,0.0
33852430,-0.0403602,0.107635,-0.00255404,0.0
33864438,-0.0404307,0.107661,-0.00279,0.0
33872499,-0.0405597,0.10764,-0.00285461,0.0
33884380,-0.0408342,0.107626,-0.00279654,0.0
33892804,-0.0408149,0.107695,-0.00285491,0.0
33904423,-0.0405854,0.107798,-0.00316654,0.0
33916351,-0.0406534,0.10775,-0.0030957,0.0
33924531,-0.0407866,0.107728,-0.00305523,0.0
33936428,-0.0409909,0.107585,-0.00345981,0.0
33948380,-0.0411592,0.107612,-0.00330212,0.0
33956497,-0.0412349,0.107542,-0.0034385,0.0
33968394,-0.0414648,0.107442,-0.00361794,0.0
33976418,-0.0414767,0.107468,-0.00366565,0.0
33992378,-0.0417054,0.107516,-0.00379439,0.0
34004390,-0.0419089,0.107357,-0.00389345,0.0
34012363,-0.0419285,0.107163,-0.00401964,0.0
34024411,-0.0420551,0.107059,-0.00454826,0.0
34032402,-0.0419823,0.106993,-0.00473002,0.0
34044386,-0.0421627,0.106893,-0.00457098,0.0
34056423,-0.0423844,0.106713,-0.00490643,0.0
34065066,-0.042424,0.106521,-0.00516345,0.0
34076408,-0.0424664,0.106396,-0.00527411,0.0
34088466,-0.0428697,0.106406,-0.00436032,0.0
34096394,-0.0431562,0.106018,-0.0042606,0.0
34108384,-0.0432358,0.105559,-0.00514548,0.0
34116402,-0.0431563,0.105718,-0.00526536,0.0
34132353,-0.0433392,0.105887,-0.00480731,0.0
34144421,-0.0435434,0.105819,-0.00497687,0.0
34152415,-0.0434802,0.105791,-0.0053396,0.0
34164363,-0.0436051,0.105748,-0.00536395,0.0
34172442,-0.0436628,0.1058,-0.00488887,0.0
34184394,-0.0440823,0.105213,-0.00503964,0.0
34196413,-0.0442305,0.104635,-0.00578583,0.0
34204579,-0.044088,0.104785,-0.00540154,0.0
34216411,-0.0444423,0.104754,-0.00513947,0.0
34228371,-0.0445356,0.104639,-0.00584057,0.0
34236359,-0.0440494,0.104964,-0.00586358,0.0
34248380,-0.0445588,0.1046,-0.0056525,0.0
34256389,-0.0448164,0.104342,-0.00566285,0.0
34268410,-0.0445663,0.10468,-0.00604803,0.0
34276355,-0.044707,0.104593,-0.00604421,0.0
34292465,-0.0446983,0.104564,-0.00594236,0.0
34304470,-0.0447979,0.104274,-0.0061049,0.0
34312453,-0.0445014,0.10429,-0.00626149,0.0
34324392,-0.0444974,0.104061,-0.00618039,0.0
34336376,-0.0441897,0.104406,-0.00632701,0.0
34344589,-0.0441956,0.104513,-0.00639857,0.0
34356381,-0.044118,0.104887,-0.00639017,0.0
34368465,-0.0443599,0.104558,-0.00646295,0.0
34376570,-0.0439294,0.104929,-0.00655564,0.0
34388376,-0.0437089,0.104974,-0.00663644,0.0
34396538,-0.0435296,0.105133,-0.00669439,0.0
34408598,-0.0437457,0.104913,-0.00677411,0.0
34420582,-0.0435991,0.105003,-0.00685551,0.0
34432564,-0.0433665,0.104911,-0.00689065,0.0
34444398,-0.0432885,0.104973,-0.00704238,0.0
34452469,-0.0431041,0.104855,-0.00700619,0.0
34464371,-0.0429727,0.10514,-0.00712294,0.0
34476455,-0.0427319,0.105395,-0.00723139,0.0
34484642,-0.0427781,0.105561,-0.00733035,0.0
34496456,-0.0427973,0.10569,-0.00747366,0.0
34508424,-0.042846,0.105627,-0.00749622,0.0
34516396,-0.0429351,0.105671,-0.00755088,0.0
34528413,-0.0431088,0.105748,-0.00759718,0.0
34536412,-0.0430103,0.105896,-0.00769987,0.0
34548377,-0.0427874,0.106034,-0.00776942,0.0
34564420,-0.0427815,0.106124,-0.00782629,0.0
34572550,-0.0426401,0.106312,-0.00788687,0.0
34584367,-0.0423451,0.106661,-0.00796505,0.0
34592521,-0.0420998,0.106873,-0.00804667,0.0
34604447,-0.0419285,0.107076,-0.00814799,0.0
34616376,-0.0419756,0.10694,-0.00815292,0.0
34624526,-0.0424392,0.106711,-0.00821111,0.0
34636420,-0.0426517,0.10666,-0.00830321,0.0
34648384,-0.0424859,0.106747,-0.00835533,0.0
34656439,-0.0422656,0.107097,-0.00838746,0.0
34668379,-0.0423146,0.107179,-0.00858307,0.0
34676442,-0.042413,0.107046,-0.00873652,0.0
34688411,-0.0425165,0.10697,-0.00870873,0.0
34700874,-0.0426103,0.10702,-0.00879993,0.0
34712886,-0.0425662,0.107078,-0.00890888,0.0
34724377,-0.0422391,0.10736,-0.00889478,0.0
34732577,-0.0421461,0.107439,-0.00890357,0.0
34744382,-0.0424618,0.107364,-0.0090675,0.0
34756411,-0.0429639,0.10694,-0.00915175,0.0
34764603,-0.0429935,0.106938,-0.00916419,0.0
34776450,-0.0426249,0.107323,-0.00929597,0.0
34788355,-0.0423122,0.107733,-0.00936707,0.0
