timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
38506175,38506175,0.0,0.0,38506175,0.0,0.0,-0.210627,0.0,0.0,0.0,0.0,0.0,0.107739,0.0,0.0,0.0,-0.236274,1666.21,0.139753,-0.107739,22.7534,0.247589,0,1,0,1,0,0,0,0,0,1,1
38605959,38605959,0.0,0.0,38605959,0.0,0.0,-0.190523,0.0,0.0,0.0,0.0,0.0,0.109468,0.0,0.0,0.0,-0.236168,1666.21,0.119648,-0.109468,22.8292,0.247358,0,1,0,1,0,0,0,0,0,1,1
38706047,38706047,0.0,0.0,38706047,0.0,0.0,-0.0972713,0.0,0.0,0.0,0.0,0.0,0.311617,0.0,0.0,0.0,-0.235628,1666.21,0.0263966,-0.311617,22.9053,0.247334,0,1,0,1,0,0,0,0,0,1,1
38816236,38816236,0.0,0.0,38816236,0.0,0.0,-0.0704206,0.0,0.0,0.0,0.0,0.0,0.269164,0.0,0.0,0.0,-0.235552,1666.21,-0.000454063,-0.269164,22.9891,0.247386,0,1,0,1,0,0,0,0,0,1,1
38916428,38916428,0.0,0.0,38916428,0.0,0.0,-0.227209,0.0,0.0,0.0,0.0,0.0,-0.240211,0.0,0.0,0.0,-0.235042,1666.21,0.156334,0.240211,23.0654,0.247395,0,1,0,1,0,0,0,0,0,1,1
39016472,39016472,0.0,0.0,39016472,0.0,0.0,-0.225639,0.0,0.0,0.0,0.0,0.0,-0.151339,0.0,0.0,0.0,-0.234898,1666.21,0.154765,0.151339,23.1417,0.247321,0,1,0,1,0,0,0,0,0,1,1
39116531,39116531,0.0,0.0,39116531,0.0,0.0,-0.0772145,0.0,0.0,0.0,0.0,0.0,0.284557,0.0,0.0,0.0,-0.234623,1666.21,0.00633981,-0.284557,23.218,0.247303,0,1,0,1,0,0,0,0,0,1,1
39216653,39216653,0.0,0.0,39216653,0.0,0.0,-0.0706695,0.0,0.0,0.0,0.0,0.0,0.207158,0.0,0.0,0.0,-0.234169,1666.21,-0.00020514,-0.207158,23.2945,0.247328,0,1,0,1,0,0,0,0,0,1,1
39316805,39316805,0.0,0.0,39316805,0.0,0.0,-0.182779,0.0,0.0,0.0,0.0,0.0,-0.143641,0.0,0.0,0.0,-0.233851,1666.21,0.111905,0.143641,23.371,0.247374,0,1,0,1,0,0,0,0,0,1,1
39416882,39416882,0.0,0.0,39416882,0.0,0.0,-0.228407,0.0,0.0,0.0,0.0,0.0,-0.22435,0.0,0.0,0.0,-0.233993,1666.21,0.157533,0.22435,23.4476,0.247342,0,1,0,1,0,0,0,0,0,1,1
39526917,39526917,0.0,0.0,39526917,0.0,0.0,-0.187971,0.0,0.0,0.0,0.0,0.0,-0.0504549,0.0,0.0,0.0,-0.232895,1666.21,0.117097,0.0504549,23.5319,0.247292,0,1,0,1,0,0,0,0,0,1,1
39627055,39627055,0.0,0.0,39627055,0.0,0.0,-0.272754,0.0,0.0,0.0,0.0,0.0,-0.251492,0.0,0.0,0.0,-0.230354,1666.21,0.201879,0.251492,23.6086,0.247341,0,1,0,1,0,0,0,0,0,1,1
39727455,39727455,0.0,0.0,39727455,0.0,0.0,-0.238936,0.0,0.0,0.0,0.0,0.0,-0.0859772,0.0,0.0,0.0,-0.227861,1666.21,0.168062,0.0859772,23.6856,0.2475,0,1,0,1,0,0,0,0,0,1,1
39827453,39827453,0.0,0.0,39827453,0.0,0.0,-0.185997,0.0,0.0,0.0,0.0,0.0,0.0602084,0.0,0.0,0.0,-0.226618,1666.21,0.115123,-0.0602084,23.7624,0.247385,0,1,0,1,0,0,0,0,0,1,1
