timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
34642333,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34662076,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34682086,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34702797,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34732367,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34752580,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34772609,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34792413,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34812516,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34832519,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34853153,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34872595,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34892592,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34913032,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34942620,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34962503,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
34983453,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35003128,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35022669,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35042740,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35062873,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35082781,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35102783,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35123039,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35142956,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35173202,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35193212,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35213146,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35232883,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35253377,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35273343,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35293342,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35313321,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35333172,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35363449,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35382934,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35402946,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35423283,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
