timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
53899955,5.15303,0,1,1,0,0
54209956,4.95161,0,1,1,0,0
54509955,5.11758,0,1,1,0,0
54809956,5.0499,0,1,1,0,0
55109962,4.98384,0,1,1,0,0
55409955,5.15625,0,1,1,0,0
55709956,4.95645,0,1,1,0,0
56009956,5.05151,0,1,1,0,0
56309955,4.96289,0,1,1,0,0
56609956,5.19492,0,1,1,0,0
56909955,5.0064,0,1,1,0,0
57219992,5.0644,0,1,1,0,0
57519993,5.0499,0,1,1,0,0
57819992,4.91938,0,1,1,0,0
58119989,5.20137,0,1,1,0,0
58419955,4.93228,0,1,1,0,0
58719955,5.01768,0,1,1,0,0
59019955,5.15786,0,1,1,0,0
59319955,5.05957,0,1,1,0,0
59619975,5.15625,0,1,1,0,0
59919975,5.56553,0,1,1,0,0
60229956,5.08535,0,1,1,0,0
60529955,5.00317,0,1,1,0,0
60829961,5.08696,0,1,1,0,0
61129959,5.23521,0,1,1,0,0
61429955,5.09824,0,1,1,0,0
61729955,5.10469,0,1,1,0,0
62029955,4.98062,0,1,1,0,0
62329955,4.97095,0,1,1,0,0
62629956,5.00962,0,1,1,0,0
62929955,4.94355,0,1,1,0,0
63239993,4.96128,0,1,1,0,0
63539956,5.03218,0,1,1,0,0
63839955,5.19814,0,1,1,0,0
64139955,5.40278,0,1,1,0,0
64439971,5.0064,0,1,1,0,0
64739955,4.98867,0,1,1,0,0
65039975,5.25132,0,1,1,0,0
65339975,5.08696,0,1,1,0,0
65639974,5.15142,0,1,1,0,0
65939975,4.97578,0,1,1,0,0
66249956,5.00479,0,1,1,0,0
66549955,4.96128,0,1,1,0,0
66849955,5.27227,0,1,1,0,0
67149957,4.97417,0,1,1,0,0
67449955,4.95645,0,1,1,0,0
67749955,5.02412,0,1,1,0,0
68049955,5.08696,0,1,1,0,0
68349955,4.921,0,1,1,0,0
68649956,4.98545,0,1,1,0,0
68949956,5.14336,0,1,1,0,0
69259955,4.95967,0,1,1,0,0
69559955,5.04829,0,1,1,0,0
69859975,4.99834,0,1,1,0,0
70159976,5.03057,0,1,1,0,0
70459978,4.921,0,1,1,0,0
70759977,5.0644,0,1,1,0,0
71059976,4.99673,0,1,1,0,0
71359986,5.11919,0,1,1,0,0
71659981,5.31255,0,1,1,0,0
71959975,4.99512,0,1,1,0,0
72269959,5.21587,0,1,1,0,0
72569955,5.33672,0,1,1,0,0
72869955,5.06279,0,1,1,0,0
73169956,5.04346,0,1,1,0,0
73469955,5.09824,0,1,1,0,0
73769956,5.04346,0,1,1,0,0
74069956,5.02734,0,1,1,0,0
74369956,5.22231,0,1,1,0,0
74669956,4.9355,0,1,1,0,0
74969956,5.25776,0,1,1,0,0
75279987,5.2062,0,1,1,0,0
75579975,5.01284,0,1,1,0,0
75879976,5.56553,0,1,1,0,0
76179978,5.08857,0,1,1,0,0
76479976,5.0354,0,1,1,0,0
76779975,4.94517,0,1,1,0,0
77079975,4.94839,0,1,1,0,0
77379992,5.12241,0,1,1,0,0
77679995,5.16108,0,1,1,0,0
77979992,4.91938,0,1,1,0,0
78289956,5.25776,0,1,1,0,0
78589956,5.20137,0,1,1,0,0
78889955,5.06602,0,1,1,0,0
79189955,5.26582,0,1,1,0,0
79489956,5.08857,0,1,1,0,0
79789956,5.13369,0,1,1,0,0
80089955,5.02895,0,1,1,0,0
80389955,4.96289,0,1,1,0,0
80689955,5.55103,0,1,1,0,0
80989955,4.96772,0,1,1,0,0
81299981,4.921,0,1,1,0,0
81599993,4.979,0,1,1,0,0
81899992,4.96934,0,1,1,0,0
82199993,5.25615,0,1,1,0,0
82499955,4.95967,0,1,1,0,0
82799955,4.95967,0,1,1,0,0
83099955,5.00962,0,1,1,0,0
83399956,4.94033,0,1,1,0,0
83699975,4.93872,0,1,1,0,0
83999976,4.97578,0,1,1,0,0
84309955,5.13369,0,1,1,0,0
84609955,4.94355,0,1,1,0,0
84909955,5.02251,0,1,1,0,0
85209955,5.03379,0,1,1,0,0
85509956,4.94355,0,1,1,0,0
85809956,5.01123,0,1,1,0,0
86109956,5.0499,0,1,1,0,0
86409956,4.95161,0,1,1,0,0
86709955,5.11919,0,1,1,0,0
87009956,4.97578,0,1,1,0,0
87319955,5.0644,0,1,1,0,0
87619955,4.96128,0,1,1,0,0
87919975,5.0644,0,1,1,0,0
88219976,5.33833,0,1,1,0,0
88519975,5.04346,0,1,1,0,0
88819974,5.03862,0,1,1,0,0
89119976,4.93711,0,1,1,0,0
89419974,5.20781,0,1,1,0,0
89719975,5.17236,0,1,1,0,0
90019992,4.979,0,1,1,0,0
90329955,5.00801,0,1,1,0,0
90629955,5.11274,0,1,1,0,0
90929955,5.07246,0,1,1,0,0
91229958,4.921,0,1,1,0,0
91529955,4.99189,0,1,1,0,0
91829955,5.14336,0,1,1,0,0
92129956,4.96128,0,1,1,0,0
92429955,5.18364,0,1,1,0,0
92729955,5.17881,0,1,1,0,0
93029955,5.09019,0,1,1,0,0
93339976,4.97256,0,1,1,0,0
93639976,5.01929,0,1,1,0,0
93939988,4.93066,0,1,1,0,0
94239988,4.95967,0,1,1,0,0
94539987,5.15303,0,1,1,0,0
94839960,5.15303,0,1,1,0,0
95139956,5.47368,0,1,1,0,0
95439955,4.95483,0,1,1,0,0
95739976,5.09824,0,1,1,0,0
96039976,5.01123,0,1,1,0,0
96349955,5.11274,0,1,1,0,0
96649955,5.54136,0,1,1,0,0
96949955,4.96289,0,1,1,0,0
97249956,4.93389,0,1,1,0,0
97549983,5.07568,0,1,1,0,0
97849955,5.28999,0,1,1,0,0
98149955,5.1627,0,1,1,0,0
98449955,5.11274,0,1,1,0,0
98749959,5.00156,0,1,1,0,0
99049956,4.95967,0,1,1,0,0
99359975,5.0064,0,1,1,0,0
99659982,4.99189,0,1,1,0,0
99959974,5.08052,0,1,1,0,0
100259976,5.08696,0,1,1,0,0
100559964,5.21587,0,1,1,0,0
100859976,4.89521,0,1,1,0,0
101159976,5.05796,0,1,1,0,0
101459990,4.99673,0,1,1,0,0
101759987,4.95806,0,1,1,0,0
102059981,5.19653,0,1,1,0,0
102369955,4.96611,0,1,1,0,0
102669955,5.02895,0,1,1,0,0
102969956,4.94678,0,1,1,0,0
103269956,5.12241,0,1,1,0,0
103569956,4.95645,0,1,1,0,0
103869955,4.95967,0,1,1,0,0
104169956,5.26743,0,1,1,0,0
104469955,5.13691,0,1,1,0,0
104769955,4.86621,0,1,1,0,0
105069955,5.3061,0,1,1,0,0
105379976,5.23037,0,1,1,0,0
105679955,5.05957,0,1,1,0,0
105979955,4.99028,0,1,1,0,0
106279977,5.2062,0,1,1,0,0
106579975,5.10469,0,1,1,0,0
106879975,4.95806,0,1,1,0,0
107179975,5.0354,0,1,1,0,0
107479974,5.10469,0,1,1,0,0
107779975,5.08535,0,1,1,0,0
108079988,4.95645,0,1,1,0,0
108389955,5.16431,0,1,1,0,0
108689955,5.11919,0,1,1,0,0
108989956,4.95967,0,1,1,0,0
109289964,5.01606,0,1,1,0,0
109589956,5.13208,0,1,1,0,0
109889956,5.08535,0,1,1,0,0
110189956,4.97256,0,1,1,0,0
110489955,5.12402,0,1,1,0,0
110789959,4.99512,0,1,1,0,0
111089955,4.96934,0,1,1,0,0
111399976,5.40117,0,1,1,0,0
111699992,5.01445,0,1,1,0,0
111999994,5.01768,0,1,1,0,0
112299955,5.37056,0,1,1,0,0
112599956,5.01768,0,1,1,0,0
112899955,4.98545,0,1,1,0,0
113199975,4.92905,0,1,1,0,0
113499975,5.27388,0,1,1,0,0
113799975,5.10146,0,1,1,0,0
114099975,5.01768,0,1,1,0,0
114409955,4.9355,0,1,1,0,0
114709961,5.09019,0,1,1,0,0
115009956,5.01284,0,1,1,0,0
115309964,5.13853,0,1,1,0,0
115609955,4.9355,0,1,1,0,0
115909955,4.99834,0,1,1,0,0
116209956,5.03218,0,1,1,0,0
116509956,4.9355,0,1,1,0,0
116809956,5.23198,0,1,1,0,0
117109955,5.38828,0,1,1,0,0
117419976,5.05635,0,1,1,0,0
117719975,4.97095,0,1,1,0,0
118019976,5.07568,0,1,1,0,0
118319989,4.93711,0,1,1,0,0
118619987,5.34639,0,1,1,0,0
119219963,4.97095,0,1,1,0,0
119519955,5.03379,0,1,1,0,0
119819975,5.04023,0,1,1,0,0
120119975,4.94839,0,1,1,0,0
120429956,5.05796,0,1,1,0,0
120729955,4.99673,0,1,1,0,0
121029955,4.96934,0,1,1,0,0
121329956,5.04668,0,1,1,0,0
121629956,4.98706,0,1,1,0,0
121929956,5.14658,0,1,1,0,0
122229955,5.07085,0,1,1,0,0
122529955,5.04185,0,1,1,0,0
122829965,5.00801,0,1,1,0,0
123129956,4.94678,0,1,1,0,0
123439977,4.93389,0,1,1,0,0
123739976,5.12886,0,1,1,0,0
124039974,4.97578,0,1,1,0,0
124339976,4.94194,0,1,1,0,0
124639971,5.17397,0,1,1,0,0
124939992,4.94839,0,1,1,0,0
125239992,5.23521,0,1,1,0,0
125539955,5.01445,0,1,1,0,0
125839968,5.09824,0,1,1,0,0
126139977,4.98706,0,1,1,0,0
126449955,5.01123,0,1,1,0,0
126749956,5.56069,0,1,1,0,0
127049955,5.02251,0,1,1,0,0
127349956,4.92422,0,1,1,0,0
127650001,5.37217,0,1,1,0,0
127949955,5.0499,0,1,1,0,0
128249955,4.94678,0,1,1,0,0
128549955,4.99834,0,1,1,0,0
128849955,5.1772,0,1,1,0,0
129149965,4.9645,0,1,1,0,0
129459975,5.10791,0,1,1,0,0
129759975,5.04829,0,1,1,0,0
130059976,5.00317,0,1,1,0,0
130359989,5.08213,0,1,1,0,0
130659975,4.91616,0,1,1,0,0
130959975,5.00156,0,1,1,0,0
131259991,5.01284,0,1,1,0,0
131559993,4.90488,0,1,1,0,0
131859955,5.01768,0,1,1,0,0
132159955,5.04668,0,1,1,0,0
132469958,5.03701,0,1,1,0,0
132769956,5.14336,0,1,1,0,0
133069955,5.07568,0,1,1,0,0
133369963,4.98867,0,1,1,0,0
133669957,5.05312,0,1,1,0,0
133969955,5.04185,0,1,1,0,0
134269956,5.13047,0,1,1,0,0
134569956,4.99673,0,1,1,0,0
134869955,5.28516,0,1,1,0,0
135169956,5.09985,0,1,1,0,0
135479963,4.95322,0,1,1,0,0
135779978,4.97095,0,1,1,0,0
136079978,4.91616,0,1,1,0,0
136379976,5.1498,0,1,1,0,0
136680002,5.09663,0,1,1,0,0
136979975,5.06118,0,1,1,0,0
137279979,5.09985,0,1,1,0,0
137579975,4.95322,0,1,1,0,0
137880002,4.95645,0,1,1,0,0
138179975,5.0209,0,1,1,0,0
138489955,5.27065,0,1,1,0,0
138789955,4.93066,0,1,1,0,0
139089956,5.08213,0,1,1,0,0
139389956,5.10308,0,1,1,0,0
139689955,4.97095,0,1,1,0,0
139989955,4.99512,0,1,1,0,0
140289955,4.91294,0,1,1,0,0
140589956,4.96289,0,1,1,0,0
140889955,4.979,0,1,1,0,0
141189955,4.89038,0,1,1,0,0
141499955,5.06279,0,1,1,0,0
141799955,4.96611,0,1,1,0,0
142099985,5.01123,0,1,1,0,0
142399975,5.00317,0,1,1,0,0
142699976,4.96934,0,1,1,0,0
142999975,4.90005,0,1,1,0,0
143299975,5.11919,0,1,1,0,0
143599975,4.95967,0,1,1,0,0
143899992,4.98223,0,1,1,0,0
144199992,4.99189,0,1,1,0,0
144509955,5.02895,0,1,1,0,0
144809955,5.09019,0,1,1,0,0
145109956,5.49624,0,1,1,0,0
145409955,4.90972,0,1,1,0,0
145709956,5.06924,0,1,1,0,0
146009956,4.96934,0,1,1,0,0
146309955,4.99512,0,1,1,0,0
146609955,4.95645,0,1,1,0,0
146909955,5.06602,0,1,1,0,0
147209955,4.92905,0,1,1,0,0
147519992,4.99512,0,1,1,0,0
147819955,5.01768,0,1,1,0,0
148119955,5.34961,0,1,1,0,0
148419985,5.13853,0,1,1,0,0
148719974,5.08696,0,1,1,0,0
149019975,4.92744,0,1,1,0,0
149319975,5.07568,0,1,1,0,0
149619955,5.23682,0,1,1,0,0
149919977,4.93389,0,1,1,0,0
150229956,5.05635,0,1,1,0,0
150529955,5.11274,0,1,1,0,0
150829956,5.32061,0,1,1,0,0
151129955,4.91616,0,1,1,0,0
151429956,4.98545,0,1,1,0,0
151729991,5.19653,0,1,1,0,0
152029955,4.91938,0,1,1,0,0
152329956,5.02734,0,1,1,0,0
152629955,5.02251,0,1,1,0,0
152929958,5.00962,0,1,1,0,0
153229955,5.08857,0,1,1,0,0
153539992,5.02412,0,1,1,0,0
153839955,5.20459,0,1,1,0,0
154139957,4.99512,0,1,1,0,0
154439982,5.0209,0,1,1,0,0
154739956,4.95645,0,1,1,0,0
155039975,5.1772,0,1,1,0,0
155339976,5.09824,0,1,1,0,0
155639986,4.93389,0,1,1,0,0
155939992,4.92583,0,1,1,0,0
156239994,5.1063,0,1,1,0,0
156549957,4.91616,0,1,1,0,0
156849955,5.09824,0,1,1,0,0
157149956,5.01123,0,1,1,0,0
157449956,5.03218,0,1,1,0,0
157749960,5.18848,0,1,1,0,0
158049955,4.99189,0,1,1,0,0
158349955,4.979,0,1,1,0,0
158649955,5.07246,0,1,1,0,0
158949955,5.03701,0,1,1,0,0
159249955,4.95967,0,1,1,0,0
159559955,5.01606,0,1,1,0,0
159859956,4.94839,0,1,1,0,0
160159975,5.06763,0,1,1,0,0
160459984,5.08374,0,1,1,0,0
160759975,5.06602,0,1,1,0,0
161059975,4.99512,0,1,1,0,0
161359976,4.95967,0,1,1,0,0
161660000,5.04507,0,1,1,0,0
161959992,5.00962,0,1,1,0,0
162259992,5.07891,0,1,1,0,0
162569956,5.10952,0,1,1,0,0
162869955,5.42373,0,1,1,0,0
163169956,5.06924,0,1,1,0,0
163469956,4.94678,0,1,1,0,0
163769955,5.15625,0,1,1,0,0
164069955,5.02412,0,1,1,0,0
164369957,4.94678,0,1,1,0,0
164669955,5.16592,0,1,1,0,0
164969956,4.95645,0,1,1,0,0
165279989,5.15303,0,1,1,0,0
165579956,4.92422,0,1,1,0,0
165880000,5.08052,0,1,1,0,0
166179976,5.09824,0,1,1,0,0
166479978,5.08535,0,1,1,0,0
166779975,5.04185,0,1,1,0,0
167079982,4.95967,0,1,1,0,0
167379976,5.05312,0,1,1,0,0
167679975,4.93711,0,1,1,0,0
167979993,5.01284,0,1,1,0,0
168279992,4.97739,0,1,1,0,0
168589955,5.01929,0,1,1,0,0
168889955,5.1772,0,1,1,0,0
169189956,5.1917,0,1,1,0,0
169489956,4.99189,0,1,1,0,0
169789968,4.9645,0,1,1,0,0
170089956,5.09663,0,1,1,0,0
170389956,4.94194,0,1,1,0,0
170689955,4.99512,0,1,1,0,0
170989955,5.41084,0,1,1,0,0
171289955,4.96611,0,1,1,0,0
171599955,4.93711,0,1,1,0,0
171899956,4.94194,0,1,1,0,0
172199991,4.94033,0,1,1,0,0
172499976,4.87588,0,1,1,0,0
172799975,5.29966,0,1,1,0,0
173099957,4.90972,0,1,1,0,0
173399976,5.12563,0,1,1,0,0
173699992,4.979,0,1,1,0,0
173999993,4.9355,0,1,1,0,0
174299955,4.99351,0,1,1,0,0
174609955,5.1772,0,1,1,0,0
174909956,4.95483,0,1,1,0,0
175209955,5.1063,0,1,1,0,0
175509958,4.921,0,1,1,0,0
175809955,5.04346,0,1,1,0,0
176109955,5.2916,0,1,1,0,0
176409955,5.16914,0,1,1,0,0
176709955,4.979,0,1,1,0,0
177009955,4.96611,0,1,1,0,0
177309955,4.94517,0,1,1,0,0
177619957,5.05312,0,1,1,0,0
177919984,4.99351,0,1,1,0,0
178219976,5.07407,0,1,1,0,0
178519982,5.10791,0,1,1,0,0
178819976,5.18203,0,1,1,0,0
179119976,4.96289,0,1,1,0,0
179419992,5.34961,0,1,1,0,0
179719988,4.88877,0,1,1,0,0
180019955,5.00479,0,1,1,0,0
180319955,5.00479,0,1,1,0,0
180629955,5.00156,0,1,1,0,0
180929956,5.02251,0,1,1,0,0
181229956,5.01123,0,1,1,0,0
181529959,4.921,0,1,1,0,0
181829955,5.08535,0,1,1,0,0
182129959,4.98545,0,1,1,0,0
182429955,5.02734,0,1,1,0,0
182729955,4.92261,0,1,1,0,0
183029956,5.1627,0,1,1,0,0
183329956,4.96772,0,1,1,0,0
183639975,4.98867,0,1,1,0,0
183939975,5.00479,0,1,1,0,0
184239975,4.94678,0,1,1,0,0
184539976,4.94033,0,1,1,0,0
184840005,5.08052,0,1,1,0,0
185139991,4.95645,0,1,1,0,0
185439956,4.98223,0,1,1,0,0
185739955,4.94033,0,1,1,0,0
186039985,4.9355,0,1,1,0,0
186349956,5.02573,0,1,1,0,0
186649956,4.99512,0,1,1,0,0
186949956,5.34316,0,1,1,0,0
187249955,5.10952,0,1,1,0,0
187549958,5.01284,0,1,1,0,0
187849955,5.08857,0,1,1,0,0
188149955,5.2062,0,1,1,0,0
188449956,4.90972,0,1,1,0,0
188749956,5.12402,0,1,1,0,0
189049956,5.17881,0,1,1,0,0
189349955,5.39473,0,1,1,0,0
189659976,4.92744,0,1,1,0,0
189959977,5.30933,0,1,1,0,0
190259975,5.0918,0,1,1,0,0
190559988,5.00801,0,1,1,0,0
190859955,5.2481,0,1,1,0,0
191159955,5.08696,0,1,1,0,0
191459955,5.05312,0,1,1,0,0
191769956,5.10952,0,1,1,0,0
192069955,5.01929,0,1,1,0,0
192369955,5.0354,0,1,1,0,0
192669956,4.979,0,1,1,0,0
192969955,5.14014,0,1,1,0,0
193269956,4.94839,0,1,1,0,0
193569956,5.00801,0,1,1,0,0
193869956,5.02573,0,1,1,0,0
194169956,4.99351,0,1,1,0,0
194469956,4.92744,0,1,1,0,0
194779975,4.96934,0,1,1,0,0
195079981,4.99351,0,1,1,0,0
195379976,4.98062,0,1,1,0,0
195679975,4.95645,0,1,1,0,0
195979992,5.09341,0,1,1,0,0
196279998,4.89683,0,1,1,0,0
196579955,5.24326,0,1,1,0,0
196879955,4.97578,0,1,1,0,0
197179975,4.90166,0,1,1,0,0
197479974,5.04507,0,1,1,0,0
197789955,4.92583,0,1,1,0,0
198089956,5.01606,0,1,1,0,0
198389955,4.91294,0,1,1,0,0
198689955,5.25938,0,1,1,0,0
198989955,4.93228,0,1,1,0,0
199289956,5.05957,0,1,1,0,0
199589956,4.97578,0,1,1,0,0
199889956,4.98062,0,1,1,0,0
200189956,4.99834,0,1,1,0,0
200500003,4.96289,0,1,1,0,0
200799977,4.94517,0,1,1,0,0
201099975,5.06763,0,1,1,0,0
201399992,4.91294,0,1,1,0,0
201699992,4.95806,0,1,1,0,0
201999955,4.95645,0,1,1,0,0
202299956,5.2062,0,1,1,0,0
202599976,4.98384,0,1,1,0,0
202899981,5.20781,0,1,1,0,0
203199978,5.00156,0,1,1,0,0
203499975,5.03862,0,1,1,0,0
203809960,5.02412,0,1,1,0,0
204109955,4.90811,0,1,1,0,0
204409955,5.12241,0,1,1,0,0
204709955,4.97739,0,1,1,0,0
205009955,4.99834,0,1,1,0,0
205309956,5.30288,0,1,1,0,0
205609956,4.96289,0,1,1,0,0
205909955,4.97739,0,1,1,0,0
206209955,5.16108,0,1,1,0,0
206509958,4.93872,0,1,1,0,0
206819994,4.94033,0,1,1,0,0
207119995,5.08374,0,1,1,0,0
207419956,5.16108,0,1,1,0,0
207719955,4.97739,0,1,1,0,0
208019976,5.1063,0,1,1,0,0
208319976,4.98706,0,1,1,0,0
208619975,5.35605,0,1,1,0,0
208920003,4.97417,0,1,1,0,0
209219987,5.10791,0,1,1,0,0
209519987,4.97578,0,1,1,0,0
209829956,5.06118,0,1,1,0,0
210129955,5.00962,0,1,1,0,0
210429955,4.94355,0,1,1,0,0
210729956,5.07246,0,1,1,0,0
211029958,5.24487,0,1,1,0,0
211329955,5.03701,0,1,1,0,0
211629956,4.96128,0,1,1,0,0
211929956,5.0499,0,1,1,0,0
212229955,5.08052,0,1,1,0,0
212529956,5.03379,0,1,1,0,0
212839982,5.02412,0,1,1,0,0
213139974,5.05312,0,1,1,0,0
213439976,5.07891,0,1,1,0,0
213739980,4.94033,0,1,1,0,0
214039976,5.11597,0,1,1,0,0
214339976,5.00317,0,1,1,0,0
214639977,5.31255,0,1,1,0,0
214939976,5.07407,0,1,1,0,0
215239989,4.95483,0,1,1,0,0
215549956,4.89683,0,1,1,0,0
215849970,4.93228,0,1,1,0,0
216149960,4.90327,0,1,1,0,0
216449956,4.92905,0,1,1,0,0
216749955,4.91616,0,1,1,0,0
217049955,5.13047,0,1,1,0,0
217349955,5.08052,0,1,1,0,0
217649966,4.95645,0,1,1,0,0
217949956,5.0499,0,1,1,0,0
218249956,4.90649,0,1,1,0,0
218549955,5.01445,0,1,1,0,0
218859974,5.01768,0,1,1,0,0
219159975,4.96289,0,1,1,0,0
219459976,4.979,0,1,1,0,0
219759975,5.07891,0,1,1,0,0
220059976,5.00156,0,1,1,0,0
220359992,4.98867,0,1,1,0,0
220659987,5.00317,0,1,1,0,0
220959995,5.05312,0,1,1,0,0
221259955,5.35122,0,1,1,0,0
221569956,4.98545,0,1,1,0,0
221869956,5.08696,0,1,1,0,0
222169956,4.92905,0,1,1,0,0
222469955,5.03379,0,1,1,0,0
222769956,5.02734,0,1,1,0,0
223069955,5.1917,0,1,1,0,0
223369955,4.94678,0,1,1,0,0
223669957,5.04507,0,1,1,0,0
223969955,5.03379,0,1,1,0,0
224269960,4.91938,0,1,1,0,0
224569956,5.09502,0,1,1,0,0
224879975,4.94194,0,1,1,0,0
225179975,4.93066,0,1,1,0,0
225479976,5.03057,0,1,1,0,0
225779994,5.19492,0,1,1,0,0
226079996,5.01445,0,1,1,0,0
226379955,5.08535,0,1,1,0,0
226679967,5.18203,0,1,1,0,0
226979979,4.94033,0,1,1,0,0
227279978,5.04346,0,1,1,0,0
227579975,5.17075,0,1,1,0,0
227889957,4.98706,0,1,1,0,0
228189956,5.02895,0,1,1,0,0
228489956,4.95806,0,1,1,0,0
228789968,5.02895,0,1,1,0,0
229089955,5.0209,0,1,1,0,0
229389956,4.96289,0,1,1,0,0
229689956,5.07891,0,1,1,0,0
229989956,5.18203,0,1,1,0,0
230289955,4.97256,0,1,1,0,0
230589955,5.18203,0,1,1,0,0
230899976,5.15947,0,1,1,0,0
231199993,5.11597,0,1,1,0,0
231499992,4.93872,0,1,1,0,0
231799955,4.93228,0,1,1,0,0
232099955,4.93872,0,1,1,0,0
232399975,4.94839,0,1,1,0,0
232699976,5.04668,0,1,1,0,0
232999975,5.1063,0,1,1,0,0
233299978,4.95322,0,1,1,0,0
233599976,5.07407,0,1,1,0,0
233909956,5.348,0,1,1,0,0
234209955,5.11274,0,1,1,0,0
234509955,4.96934,0,1,1,0,0
234809956,4.98706,0,1,1,0,0
235109956,4.93228,0,1,1,0,0
235409955,5.15142,0,1,1,0,0
235709956,5.22231,0,1,1,0,0
236009983,5.08213,0,1,1,0,0
236309956,5.05796,0,1,1,0,0
236619987,5.16914,0,1,1,0,0
236919955,5.02412,0,1,1,0,0
237219970,4.95483,0,1,1,0,0
237519975,4.97256,0,1,1,0,0
237819976,5.01445,0,1,1,0,0
238119975,5.04829,0,1,1,0,0
238419975,4.921,0,1,1,0,0
238719979,4.96289,0,1,1,0,0
239019991,5.14014,0,1,1,0,0
239319992,5.08213,0,1,1,0,0
239619955,5.02895,0,1,1,0,0
239929957,4.93872,0,1,1,0,0
240229956,5.04668,0,1,1,0,0
240529955,5.00317,0,1,1,0,0
241129955,4.99028,0,1,1,0,0
241429955,5.09019,0,1,1,0,0
241729956,5.0499,0,1,1,0,0
242029955,5.12563,0,1,1,0,0
242329955,5.02412,0,1,1,0,0
242629956,4.95967,0,1,1,0,0
242939977,4.99834,0,1,1,0,0
243239980,4.97256,0,1,1,0,0
243539983,5.04668,0,1,1,0,0
243839977,4.97578,0,1,1,0,0
244139975,5.08857,0,1,1,0,0
244439992,5.07085,0,1,1,0,0
244739956,4.98867,0,1,1,0,0
245039955,4.97578,0,1,1,0,0
245339975,4.95967,0,1,1,0,0
245639977,5.09341,0,1,1,0,0
245949981,5.17397,0,1,1,0,0
246249956,4.97417,0,1,1,0,0
246549955,4.94033,0,1,1,0,0
246849955,5.21265,0,1,1,0,0
247149955,5.08052,0,1,1,0,0
247449956,5.13369,0,1,1,0,0
247749957,5.01284,0,1,1,0,0
248049956,4.95322,0,1,1,0,0
248349956,4.93711,0,1,1,0,0
248649955,5.0499,0,1,1,0,0
248959983,5.01123,0,1,1,0,0
249259979,5.31255,0,1,1,0,0
249559995,5.1627,0,1,1,0,0
249859995,5.13691,0,1,1,0,0
250159955,5.05474,0,1,1,0,0
250459956,5.02412,0,1,1,0,0
250759977,5.19653,0,1,1,0,0
251059977,5.02573,0,1,1,0,0
251359976,4.95967,0,1,1,0,0
251669990,5.06279,0,1,1,0,0
251969955,4.99995,0,1,1,0,0
252269955,5.02412,0,1,1,0,0
252569956,5.06763,0,1,1,0,0
252869955,5.05312,0,1,1,0,0
253169956,5.00801,0,1,1,0,0
253469956,4.89521,0,1,1,0,0
253769956,5.04829,0,1,1,0,0
254069955,5.06279,0,1,1,0,0
254369955,5.19976,0,1,1,0,0
