timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,airspeed_valid,quat_reset_counter
73632693,-0.478262,-0.302825,-9.78793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.520184,0.0905594,0.124024,-0.840135,0.0,0.0,0.0,0.0,-0.13636,0.349011,-1.15942,0.0,0,0
73652693,-0.554092,-0.253305,-9.96424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.530217,0.0927473,0.124347,-0.83355,0.0,0.0,0.0,0.0,-0.138121,0.350431,-1.14042,0.0,0,0
73676694,-0.396306,-0.296259,-9.90901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.541584,0.0953634,0.124667,-0.825863,0.0,0.0,0.0,0.0,-0.147815,0.360502,-1.1323,0.0,0,0
73696695,-0.504432,-0.277781,-9.89085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.551211,0.0976829,0.124696,-0.819192,0.0,0.0,0.0,0.0,-0.117802,0.386919,-1.13177,0.0,0,0
73716693,-0.420232,-0.17167,-9.9689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.560878,0.100089,0.124252,-0.812379,0.0,0.0,0.0,0.0,-0.0604602,0.422888,-1.13427,0.0,0,0
73736693,-0.420928,-0.23438,-10.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.570686,0.102462,0.123373,-0.805356,0.0,0.0,0.0,0.0,-0.0562692,0.430496,-1.12935,0.0,0,0
73760693,-0.537101,-0.24176,-10.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.581909,0.105213,0.122311,-0.79709,0.0,0.0,0.0,0.0,-0.0719314,0.416237,-1.12737,0.0,0,0
73780693,-0.381454,-0.235602,-9.9842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.591248,0.107372,0.121872,-0.789965,0.0,0.0,0.0,0.0,-0.109723,0.370586,-1.1279,0.0,0,0
73804694,-0.398647,-0.199319,-9.95672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.602277,0.10959,0.121609,-0.781321,0.0,0.0,0.0,0.0,-0.051241,0.341271,-1.12699,0.0,0,0
73824694,-0.429336,-0.0809117,-10.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.611452,0.110752,0.120841,-0.774117,0.0,0.0,0.0,0.0,0.0345189,0.32422,-1.12547,0.0,0,0
73844693,-0.49243,-0.191322,-10.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.620569,0.111658,0.119596,-0.766892,0.0,0.0,0.0,0.0,0.0466752,0.346235,-1.12511,0.0,0,0
73868693,-0.445086,-0.227701,-10.2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.631413,0.113189,0.118428,-0.757945,0.0,0.0,0.0,0.0,-0.0215695,0.357033,-1.12817,0.0,0,0
73888693,-0.422242,-0.093913,-10.1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.640333,0.114954,0.117416,-0.750316,0.0,0.0,0.0,0.0,-0.0342055,0.411015,-1.12789,0.0,0,0
73908693,-0.388994,0.00494075,-10.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.649234,0.116852,0.116045,-0.742546,0.0,0.0,0.0,0.0,0.0030529,0.435073,-1.12623,0.0,0,0
73928693,-0.405156,-0.142889,-10.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.658077,0.118499,0.114349,-0.734723,0.0,0.0,0.0,0.0,0.0266197,0.41613,-1.12369,0.0,0,0
73952693,-0.410874,-0.0485132,-10.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.668894,0.120245,0.112699,-0.724859,0.0,0.0,0.0,0.0,0.0222724,0.367232,-1.12682,0.0,0,0
73972693,-0.348673,-0.144847,-10.0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.677439,0.121466,0.111787,-0.716816,0.0,0.0,0.0,0.0,-0.0295014,0.332735,-1.13421,0.0,0,0
73992693,-0.282393,0.133381,-10.1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.685872,0.122753,0.111296,-0.708607,0.0,0.0,0.0,0.0,-0.0499773,0.321157,-1.13612,0.0,0,0
74012693,-0.44157,-0.125647,-10.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.694294,0.124297,0.110702,-0.700179,0.0,0.0,0.0,0.0,-0.0664613,0.360484,-1.13551,0.0,0,0
74036693,-0.505556,-0.0722395,-10.1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.703778,0.126687,0.109592,-0.690389,0.0,0.0,0.0,0.0,-0.0657312,0.444278,-1.15653,0.0,0,0
74056693,-0.437532,-0.0341167,-10.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.712168,0.129135,0.108294,-0.681479,0.0,0.0,0.0,0.0,-0.107419,0.485927,-1.1652,0.0,0,0
