timestamp,main_state
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
3514610,0
