timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
132168722,132168355,-0.0176076,-0.000111531,0.000446419,0.0,0.0,0.0,0.0,-1.0
132187418,132186883,-0.0160248,-0.004863,0.00102202,0.0,0.0,0.0,0.0,-1.0
132215366,132214866,-0.0160478,-0.00151691,0.000826301,0.0,0.0,0.0,0.0,-1.0
132235727,132235408,-0.0161453,-0.00230886,0.000814076,0.0,0.0,0.0,0.0,-1.0
132255738,132255419,-0.0185023,0.0025541,0.000456309,0.0,0.0,0.0,0.0,-1.0
132276220,132275643,-0.0175415,-0.00222397,0.00128203,0.0,0.0,0.0,0.0,-1.0
132299450,132298981,-0.0154579,0.00128275,0.000527405,0.0,0.0,0.0,0.0,-1.0
132320384,132320040,-0.0180595,-0.000953415,0.000728562,0.0,0.0,0.0,0.0,-1.0
132339368,132338892,-0.0174457,-0.00283427,0.00100998,0.0,0.0,0.0,0.0,-1.0
132360069,132359458,-0.0154973,-0.000386853,0.000811291,0.0,0.0,0.0,0.0,-1.0
132379391,132378921,-0.0166448,-0.00089605,0.000755185,0.0,0.0,0.0,0.0,-1.0
132403988,132403630,-0.0176535,0.00102272,0.000667489,0.0,0.0,0.0,0.0,-1.0
132423206,132422851,-0.0174271,0.000795265,0.000478183,0.0,0.0,0.0,0.0,-1.0
132443244,132442876,-0.0184675,-0.00383972,0.000774835,0.0,0.0,0.0,0.0,-1.0
132467369,132466879,-0.0166632,0.0027055,0.000866119,0.0,0.0,0.0,0.0,-1.0
132487385,132486892,-0.016063,-0.00259788,0.000595244,0.0,0.0,0.0,0.0,-1.0
132507371,132506878,-0.0162002,-0.0017734,0.00102297,0.0,0.0,0.0,0.0,-1.0
132527611,132526922,-0.0180173,0.000739643,0.000421643,0.0,0.0,0.0,0.0,-1.0
132551400,132550971,-0.0160944,-0.00366567,0.00125768,0.00558882,0.0,0.0,0.0,-1.0
132571750,132571430,-0.0177115,0.0026878,0.000457844,0.00628743,0.0,0.0,0.0,-1.0
132591233,132590833,-0.0160318,-0.0022395,0.000878834,0.00768463,0.0,0.0,0.0,-1.0
132611393,132610900,-0.0163722,-0.0036427,0.000888319,0.0146707,0.0,0.0,0.0,-1.0
132631262,132630841,-0.0162799,0.00269754,0.000999834,0.0272455,0.0,0.0,0.0,-1.0
132655256,132654861,-0.0161702,-0.00332612,0.000835574,0.0300399,0.0,0.0,0.0,-1.0
132675260,132674865,-0.0147956,0.00232669,0.000578998,0.0300399,0.0,0.0,0.0,-1.0
132695947,132695405,-0.0186877,-0.00145816,0.000869202,0.0307385,0.0,0.0,0.0,-1.0
132719373,132718907,-0.0140463,0.00121982,0.000828353,0.0391218,0.0,0.0,0.0,-1.0
132739379,132738913,-0.0183271,-0.00647341,0.000621255,0.0391218,0.0,0.0,0.0,-1.0
132759377,132758921,-0.018243,0.00310447,0.000562187,0.0516966,0.0,0.0,0.0,-1.0
132780809,132780201,-0.0164733,-0.00214785,0.0010581,0.0593812,0.0,0.0,0.0,-1.0
132803392,132802909,-0.0186573,-0.000646164,0.000545154,0.0663673,0.0,0.0,0.0,-1.0
132823893,132823488,-0.0168113,0.000307581,0.00114991,0.0775449,0.0,0.0,0.0,-1.0
132843754,132843453,-0.0166048,-0.00191554,0.000314415,0.0810379,0.0,0.0,0.0,-1.0
132863275,132862864,-0.0165133,0.00303069,0.000705368,0.0817365,0.0,0.0,0.0,-1.0
132887505,132886971,-0.0165135,-0.00118389,0.00123872,0.0845309,0.0,0.0,0.0,-1.0
132907383,132906863,-0.0165991,-0.00162503,0.000491941,0.0866267,0.0,0.0,0.0,-1.0
132927368,132926855,-0.0187419,0.000946492,0.000923076,0.0880239,0.0,0.0,0.0,-1.0
132948084,132947521,-0.0170833,-0.00246328,0.000523852,0.0894212,0.0,0.0,0.0,-1.0
132971288,132970866,-0.0171701,-0.000370631,0.000228097,0.0929142,0.0,0.0,0.0,-1.0
132991509,132991130,-0.0169062,0.00187851,0.000938361,0.0992016,0.0,0.0,0.0,-1.0
133011364,133010883,-0.0170418,-0.00192784,0.000456322,0.105489,0.0,0.0,0.0,-1.0
133032659,133032134,-0.0165084,-0.00110738,0.000409514,0.106886,0.0,0.0,0.0,-1.0
133051229,133050830,-0.015874,-6.56052e-05,0.000810553,0.118064,0.0,0.0,0.0,-1.0
133075244,133074852,-0.017793,-0.000566947,0.000422974,0.130639,0.0,0.0,0.0,-1.0
133095261,133094856,-0.0171631,-0.000164462,0.000381008,0.134132,0.0,0.0,0.0,-1.0
133115282,133114853,-0.0180421,-0.000121484,0.000515824,0.139721,0.0,0.0,0.0,-1.0
133135729,133135420,-0.0163317,-0.00285557,0.000916679,0.140419,0.0,0.0,0.0,-1.0
133159734,133159425,-0.0169318,0.000481656,9.61066e-05,0.140419,0.0,0.0,0.0,-1.0
133179714,133179403,-0.0197262,0.00345306,0.000691267,0.142515,0.0,0.0,0.0,-1.0
133200594,133200013,-0.0156943,-0.00143023,0.000617613,0.142515,0.0,0.0,0.0,-1.0
133219371,133218926,-0.016859,-0.00123892,-0.000277367,0.143214,0.0,0.0,0.0,-1.0
133247761,133247447,-0.0157774,-0.00100907,0.000152968,0.151597,0.0,0.0,0.0,-1.0
133267198,133266832,-0.0183301,0.00107514,0.000642813,0.156487,0.0,0.0,0.0,-1.0
133288043,133287440,-0.0182978,-0.000601215,-0.000292047,0.157186,0.0,0.0,0.0,-1.0
133307215,133306857,-0.0189328,0.00176153,0.00176644,0.159281,0.0,0.0,0.0,-1.0
133331256,133330890,-0.0168881,0.00149424,-0.00349476,0.166267,0.0,0.0,0.0,-1.0
133351256,133350892,-0.0195659,0.00366517,0.00151179,0.173253,0.0,0.0,0.0,-1.0
133371417,133371072,-0.0150531,0.000797696,7.52369e-05,0.179541,0.0,0.0,0.0,-1.0
133395245,133394870,-0.0156933,0.000270524,-0.0033614,0.180938,0.0,0.0,0.0,-1.0
133415268,133414901,-0.0197957,0.000103055,0.00302041,0.182335,0.0,0.0,0.0,-1.0
133435344,133434906,-0.0215815,0.00113043,-0.00281977,0.189321,0.0,0.0,0.0,-1.0
133456508,133456202,-0.0188183,0.00338459,-0.00158286,0.189321,0.0,0.0,0.0,-1.0
133479766,133479411,-0.0157339,0.00310834,0.000929548,0.192116,0.0,0.0,0.0,-1.0
133503226,133502837,-0.0178021,0.00106476,-0.00224462,0.194212,0.0,0.0,0.0,-1.0
133523791,133523451,-0.0169447,0.000437796,0.000445232,0.200499,0.0,0.0,0.0,-1.0
133543255,133542870,-0.0144361,0.00224495,-0.000309062,0.201896,0.0,0.0,0.0,-1.0
133564725,133564032,-0.0209513,0.00482092,-0.000727838,0.203293,0.0,0.0,0.0,-1.0
133583258,133582851,-0.0210738,0.00139625,-0.00124343,0.203992,0.0,0.0,0.0,-1.0
133607423,133606924,-0.022897,-0.000322159,-0.00102752,0.204691,0.0,0.0,0.0,-1.0
133627394,133626898,-0.0121504,0.004246,-0.00231766,0.204691,0.0,0.0,0.0,-1.0
133647416,133646902,-0.0235813,0.00744485,-0.00241633,0.204691,0.0,0.0,0.0,-1.0
133671344,133670893,-0.0193563,-0.00233507,0.00173661,0.204691,0.0,0.0,0.0,-1.0
133691282,133690876,-0.0238825,0.00153504,-0.000502559,0.204691,0.0,0.0,0.0,-1.0
133711340,133710882,-0.0224031,0.013906,-0.00132429,0.204691,0.0,0.0,0.0,-1.0
133731981,133731417,-0.0170225,-0.00950396,-0.00126446,0.205389,0.0,0.0,0.0,-1.0
133752725,133752158,-0.022121,0.00507192,-0.000266955,0.205389,0.0,0.0,0.0,-1.0
133775353,133774898,-0.0247159,0.00504505,-0.00312525,0.206088,0.0,0.0,0.0,-1.0
133795754,133795439,-0.0244503,0.00814706,-0.000871893,0.206088,0.0,0.0,0.0,-1.0
133816167,133815469,-0.0208093,0.00415532,-0.000134147,0.206088,0.0,0.0,0.0,-1.0
133835386,133834941,-0.0221387,0.0130132,-0.000759416,0.207485,0.0,0.0,0.0,-1.0
133859433,133858991,-0.0229107,-0.00326411,-0.00144998,0.208184,0.0,0.0,0.0,-1.0
133879423,133878979,-0.0196609,0.00191341,-0.00263485,0.210279,0.0,0.0,0.0,-1.0
133899692,133899139,-0.0299065,0.00742528,0.000177234,0.211677,0.0,0.0,0.0,-1.0
133923289,133922897,-0.0257576,0.00197602,-0.0011564,0.219361,0.0,0.0,0.0,-1.0
133943711,133943384,-0.0255638,0.00738137,-0.00343027,0.226347,0.0,0.0,0.0,-1.0
133963262,133962875,-0.0266213,0.0140611,-0.00142076,0.227745,0.0,0.0,0.0,-1.0
133983762,133983234,-0.0256438,0.00318325,-0.00201102,0.227745,0.0,0.0,0.0,-1.0
134003281,134002885,-0.0241473,-0.00483802,-0.00144533,0.22984,0.0,0.0,0.0,-1.0
134027624,134027178,-0.0286661,0.0104787,-0.0028592,0.236128,0.0,0.0,0.0,-1.0
134047397,134046908,-0.0292097,0.0155552,-0.00304209,0.243114,0.0,0.0,0.0,-1.0
134068339,134067717,-0.0254578,0.00685302,0.00106645,0.248703,0.0,0.0,0.0,-1.0
134089558,134089008,-0.0288336,0.00377948,-0.000708446,0.252196,0.0,0.0,0.0,-1.0
134109766,134109177,-0.0277929,0.0100778,-0.00383372,0.253593,0.0,0.0,0.0,-1.0
134132843,134132453,-0.0211573,0.00895979,-0.00220126,0.255689,0.0,0.0,0.0,-1.0
134152861,134152471,-0.0267999,0.0112916,-9.0374e-05,0.261277,0.0,0.0,0.0,-1.0
134174194,134173875,-0.0281027,0.00633935,6.18827e-05,0.268263,0.0,0.0,0.0,-1.0
134193596,134193059,-0.028976,0.00695556,-0.000621048,0.275249,0.0,0.0,0.0,-1.0
134217509,134217053,-0.0314127,0.00807656,-0.00174348,0.276647,0.0,0.0,0.0,-1.0
134236843,134236458,-0.0247938,0.0153641,-0.00548601,0.276647,0.0,0.0,0.0,-1.0
134256972,134256519,-0.0277807,0.0127281,-0.00303278,0.278742,0.0,0.0,0.0,-1.0
134276834,134276446,-0.0312637,0.0217618,0.00231577,0.278742,0.0,0.0,0.0,-1.0
134300822,134300433,-0.0268873,0.0223454,0.00295749,0.287824,0.0,0.0,0.0,-1.0
134320858,134320476,-0.0257638,0.0137209,-0.000245476,0.289222,0.0,0.0,0.0,-1.0
134341528,134341143,-0.0300453,0.00674651,-0.00467038,0.295509,0.0,0.0,0.0,-1.0
134362288,134361684,-0.0290919,0.0175399,-0.00732278,0.296906,0.0,0.0,0.0,-1.0
134381142,134380701,-0.0295039,0.0275825,-0.0100076,0.299002,0.0,0.0,0.0,-1.0
134404839,134404446,-0.0333725,0.029534,-0.00832321,0.300399,0.0,0.0,0.0,-1.0
134425056,134424582,-0.0368957,0.0123672,-0.000182721,0.302495,0.0,0.0,0.0,-1.0
134444873,134444479,-0.0320286,0.00418312,0.0046816,0.303194,0.0,0.0,0.0,-1.0
134468901,134468482,-0.0212039,0.013506,0.00130161,0.305988,0.0,0.0,0.0,-1.0
134488889,134488496,-0.0304263,0.00783756,-0.00626612,0.305988,0.0,0.0,0.0,-1.0
134509970,134509596,-0.0284579,0.00253284,-0.00866336,0.31018,0.0,0.0,0.0,-1.0
134529759,134529167,-0.0332766,0.0298425,-0.00596454,0.317166,0.0,0.0,0.0,-1.0
134553534,134553158,-0.0470396,0.0287293,-0.00608376,0.317166,0.0,0.0,0.0,-1.0
134572845,134572446,-0.0319521,0.0317198,-0.00681776,0.319261,0.0,0.0,0.0,-1.0
134592870,134592470,-0.0402723,0.03733,-0.00580985,0.322056,0.0,0.0,0.0,-1.0
134612991,134612505,-0.0192194,0.0344003,-0.00199683,0.322754,0.0,0.0,0.0,-1.0
134636831,134636455,-0.0240127,0.000139048,0.00493986,0.326946,0.0,0.0,0.0,-1.0
134656787,134656432,-0.0216095,0.0182316,0.00723572,0.332535,0.0,0.0,0.0,-1.0
134677592,134677135,-0.0185868,0.00996612,0.00530679,0.339521,0.0,0.0,0.0,-1.0
134698531,134697851,-0.0226381,0.0249565,0.00161352,0.346507,0.0,0.0,0.0,-1.0
134717351,134716681,-0.0330813,0.011658,0.0119388,0.346507,0.0,0.0,0.0,-1.0
134740821,134740456,-0.0313813,0.00992376,0.0299465,0.347904,0.0,0.0,0.0,-1.0
134760861,134760496,-0.0223624,0.0164602,0.0227887,0.349301,0.0,0.0,0.0,-1.0
134780808,134780445,-0.0218657,-0.00447895,0.0122853,0.352595,0.0,0.0,0.0,-1.0
134805220,134804782,-0.0257881,-0.00466685,0.00778652,0.364271,0.0,0.0,0.0,-1.0
134824839,134824451,-0.0110859,0.00698399,0.0107263,0.368164,0.0,0.0,0.0,-1.0
134845390,134845085,-0.0157757,0.04101,0.0164413,0.369461,0.0,0.0,0.0,-1.0
134865873,134865225,-0.0215972,0.0184337,0.0158563,0.374651,0.0,0.0,0.0,-1.0
134889544,134889149,-0.0254077,0.00855694,0.0121469,0.375948,0.0,0.0,0.0,-1.0
134914292,134913881,-0.0172044,0.0140912,0.0111579,0.37984,0.0,0.0,0.0,-1.0
134932831,134932435,-0.00890601,-0.00580949,0.0114807,0.382435,0.0,0.0,0.0,-1.0
134953161,134952529,-0.0157864,-0.0143258,0.00907858,0.38503,0.0,0.0,0.0,-1.0
134977037,134976548,-0.0308059,-0.00493015,0.0044957,0.38503,0.0,0.0,0.0,-1.0
134996863,134996470,-0.0245576,-0.00339895,0.00563895,0.387625,0.0,0.0,0.0,-1.0
135016971,135016507,-0.0353071,-0.00171735,0.00981472,0.387625,0.0,0.0,0.0,-1.0
135037963,135037573,-0.027997,0.0142589,0.0111884,0.388922,0.0,0.0,0.0,-1.0
135057807,135057326,-0.0391785,0.00238871,0.0120011,0.391517,0.0,0.0,0.0,-1.0
135076997,135076501,-0.0490303,0.0360751,0.0145134,0.394112,0.0,0.0,0.0,-1.0
135102083,135101687,-0.0561956,0.0136989,0.0139822,0.398004,0.0,0.0,0.0,-1.0
135122534,135121927,-0.0647266,0.00548521,0.0160421,0.408383,0.0,0.0,0.0,-1.0
135140854,135140473,-0.0621103,-0.00682447,0.0170241,0.418763,0.0,0.0,0.0,-1.0
135164876,135164492,-0.070782,-0.025096,0.0142264,0.421357,0.0,0.0,0.0,-1.0
135184821,135184440,-0.0609908,-0.0288728,0.0123791,0.421357,0.0,0.0,0.0,-1.0
135205096,135204477,-0.037508,0.0530239,0.011345,0.421357,0.0,0.0,0.0,-1.0
135228883,135228487,-0.0354421,0.0288113,0.0142982,0.421357,0.0,0.0,0.0,-1.0
135249379,135249058,-0.0294249,0.030193,0.0170255,0.421357,0.0,0.0,0.0,-1.0
135268806,135268425,-0.023103,0.0151831,0.0196245,0.421357,0.0,0.0,0.0,-1.0
135289219,135288541,-0.0217984,0.0197712,0.0188897,0.423952,0.0,0.0,0.0,-1.0
135312888,135312504,-0.0186828,0.0221681,0.0100617,0.423952,0.0,0.0,0.0,-1.0
135332838,135332482,-0.0446158,-0.023389,-0.00054314,0.421357,0.0,0.0,0.0,-1.0
135353374,135353065,-0.0513473,-0.0052993,-0.00876456,0.421357,0.0,0.0,0.0,-1.0
135374169,135373644,-0.0480765,0.0259965,-0.00702651,0.421357,0.0,0.0,0.0,-1.0
135393689,135393327,-0.0454087,0.0363366,-0.000242675,0.418763,0.0,0.0,0.0,-1.0
135421337,135421014,-0.0463448,0.0656372,0.00861738,0.395409,0.0,0.0,0.0,-1.0
135442094,135441768,-0.0425283,0.0374086,0.0111047,0.38503,0.0,0.0,0.0,-1.0
135460974,135460517,-0.0372782,0.0221709,0.0107082,0.38503,0.0,0.0,0.0,-1.0
135480842,135480449,-0.0327889,0.0393085,0.0103268,0.372056,0.0,0.0,0.0,-1.0
135504883,135504476,-0.0243849,0.00526201,0.0123436,0.369461,0.0,0.0,0.0,-1.0
135532817,135532461,-0.0239847,0.00327175,0.0125892,0.368164,0.0,0.0,0.0,-1.0
135553523,135553126,-0.025379,0.0161763,0.0139667,0.366866,0.0,0.0,0.0,-1.0
135572815,135572462,-0.0333037,0.0122242,0.0148885,0.366866,0.0,0.0,0.0,-1.0
135592815,135592462,-0.0253241,0.0204713,0.0146678,0.356487,0.0,0.0,0.0,-1.0
135616793,135616439,-0.0248204,0.0145777,0.0149536,0.324152,0.0,0.0,0.0,-1.0
135636826,135636462,-0.0242087,0.0222786,0.0156673,0.31018,0.0,0.0,0.0,-1.0
135657520,135657071,-0.0275473,0.0200513,0.0165091,0.296906,0.0,0.0,0.0,-1.0
135676847,135676484,-0.0267301,0.0250732,0.0178481,0.295509,0.0,0.0,0.0,-1.0
135700960,135700497,-0.0287423,0.0392228,0.0203258,0.293413,0.0,0.0,0.0,-1.0
135722185,135721864,-0.0295943,0.0430863,0.0205628,0.293413,0.0,0.0,0.0,-1.0
135740877,135740478,-0.0304011,0.0267299,0.0198222,0.294112,0.0,0.0,0.0,-1.0
135760855,135760467,-0.0319107,0.0305102,0.0195278,0.296208,0.0,0.0,0.0,-1.0
135784968,135784515,-0.0330344,0.01966,0.0194826,0.296208,0.0,0.0,0.0,-1.0
135804872,135804488,-0.0375818,0.027623,0.0208343,0.296906,0.0,0.0,0.0,-1.0
135825068,135824604,-0.0361292,0.0140303,0.0210881,0.297605,0.0,0.0,0.0,-1.0
135845773,135845043,-0.0272515,0.00557264,0.0219871,0.297605,0.0,0.0,0.0,-1.0
135869303,135868977,-0.0319206,0.00186615,0.0246966,0.300399,0.0,0.0,0.0,-1.0
135889886,135889511,-0.0318783,-0.00176618,0.0248503,0.306687,0.0,0.0,0.0,-1.0
135908999,135908536,-0.0316826,-0.00517357,0.0254293,0.318563,0.0,0.0,0.0,-1.0
135928839,135928444,-0.0298836,-0.00369648,0.0248726,0.320659,0.0,0.0,0.0,-1.0
135952834,135952453,-0.0333271,-0.00877421,0.0231997,0.326946,0.0,0.0,0.0,-1.0
135980873,135980489,-0.0285624,-0.0135179,0.0219184,0.346507,0.0,0.0,0.0,-1.0
136001361,136001054,-0.028977,-0.0134141,0.0203104,0.352595,0.0,0.0,0.0,-1.0
136020865,136020481,-0.0336566,-0.00295096,0.0178583,0.387625,0.0,0.0,0.0,-1.0
136041074,136040689,-0.0333811,0.0112397,0.0145818,0.405788,0.0,0.0,0.0,-1.0
136064881,136064485,-0.0283222,0.0245625,0.01207,0.429142,0.0,0.0,0.0,-1.0
136084839,136084451,-0.0268837,0.00941589,0.0119742,0.468064,0.0,0.0,0.0,-1.0
136105324,136105010,-0.0350761,0.0291387,0.0123221,0.470659,0.0,0.0,0.0,-1.0
136125664,136125084,-0.026837,0.015099,0.0110772,0.474551,0.0,0.0,0.0,-1.0
136149572,136149182,-0.030284,0.0319185,0.0107383,0.478443,0.0,0.0,0.0,-1.0
136169540,136169149,-0.0277634,0.0241973,0.0102882,0.481038,0.0,0.0,0.0,-1.0
