timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
149117109,11.143,11.4735,14.5914,12.4576,78.0682,0.567052,1.08988,3,1,0
149417201,11.616,11.4495,14.65,13.2773,79.2806,0.558157,1.09189,3,1,0
149729145,11.495,11.4437,10.3722,13.1898,80.4275,0.556,1.09238,3,1,0
150018686,11.583,11.4619,10.4015,12.3443,81.3143,0.562982,1.0908,3,1,0
150330694,11.638,11.4827,11.8958,11.8276,82.2713,0.570934,1.089,3,1,0
150630680,11.462,11.4884,10.3429,11.623,83.216,0.573022,1.08853,3,1,0
150930691,11.506,11.4971,11.5442,11.2402,84.1033,0.576127,1.08783,3,1,0
151230707,11.165,11.503,10.4601,11.1258,85.0138,0.578351,1.08733,3,1,0
151530674,11.462,11.499,11.9251,11.2676,85.9674,0.576671,1.08771,3,1,0
151830771,11.374,11.4814,13.5073,11.6262,86.9736,0.569788,1.08926,3,1,0
152130773,10.813,11.4268,16.1736,13.1155,88.2461,0.548386,1.09412,3,1,0
152430703,11.473,11.3736,14.064,14.7943,89.7023,0.528028,1.09878,3,1,0
152730686,11.66,11.4083,7.618,12.7271,90.5205,0.541152,1.09577,3,1,0
153042691,11.539,11.4591,7.7352,10.9077,91.2364,0.560475,1.09137,3,1,0
153342686,11.407,11.3952,14.4449,13.6893,92.6679,0.535087,1.09716,3,1,0
153642783,11.803,11.4575,5.3912,11.0931,93.2773,0.558808,1.09175,3,1,0
153942686,11.055,11.4642,15.8513,10.8496,94.1144,0.561164,1.09121,3,1,0
154242790,11.418,11.4047,15.3239,13.4847,95.5603,0.538575,1.09636,3,1,0
154542691,11.649,11.4391,8.1161,11.8927,96.3734,0.551928,1.09331,3,1,0
154842692,11.528,11.4708,10.6359,10.9075,97.1453,0.564326,1.0905,3,1,0
155142762,11.396,11.4678,13.0092,11.1501,98.0994,0.563219,1.09075,3,1,0
155442667,11.462,11.43,17.4921,12.8461,99.367,0.548894,1.094,3,1,0
155742848,11.066,11.3649,15.4118,13.9895,100.685,0.523359,1.09985,3,1,0
156042686,11.341,11.3556,10.548,13.66,101.798,0.519797,1.10068,3,1,0
156354690,11.572,11.3857,7.5008,12.3501,102.707,0.531463,1.09799,3,1,0
156654686,11.396,11.4143,10.255,11.4022,103.535,0.54259,1.09544,3,1,0
156954690,11.407,11.4208,12.5111,11.2481,104.447,0.544992,1.09489,3,1,0
157254836,11.099,11.3801,11.6028,12.3469,105.618,0.528865,1.09859,3,1,0
157554687,11.286,11.3699,13.3315,12.4617,106.664,0.524938,1.09949,3,1,0
157854714,11.198,11.3664,11.5735,12.3129,107.674,0.5236,1.0998,3,1,0
158154702,11.154,11.3662,12.3353,12.3966,108.719,0.523635,1.09979,3,1,0
158454680,11.319,11.3686,11.0754,12.0692,109.679,0.524479,1.0996,3,1,0
158754709,11.242,11.3717,12.1888,12.0952,110.682,0.525775,1.0993,3,1,0
159056299,11.44,11.3638,12.6576,12.2064,111.721,0.522578,1.10003,3,1,0
159368307,11.33,11.3862,10.3136,11.6942,112.677,0.53146,1.09799,3,1,0
159668295,11.319,11.409,10.1671,10.9818,113.499,0.540184,1.09599,3,1,0
159968309,11.55,11.4131,13.2436,11.0335,114.418,0.541784,1.09563,3,1,0
160268373,11.451,11.3991,11.4856,11.5453,115.452,0.536245,1.09689,3,1,0
160568326,11.176,11.4115,10.7824,11.1684,116.333,0.541103,1.09578,3,1,0
160868303,11.033,11.3996,15.0016,11.5632,117.332,0.536379,1.09686,3,1,0
161168270,11.341,11.3641,12.9213,12.5511,118.509,0.522475,1.10006,3,1,0
161468280,11.605,11.3678,10.9875,11.99,119.444,0.523731,1.09977,3,1,0
161768286,11.429,11.3771,10.548,11.4052,120.321,0.527162,1.09898,3,1,0
162068333,11.638,11.3911,10.6652,11.2061,121.228,0.532715,1.0977,3,1,0
162368306,11.44,11.4075,11.134,11.0991,122.138,0.539282,1.0962,3,1,0
162668280,11.385,11.3996,10.9289,10.9061,123.024,0.535823,1.09699,3,1,0
162980276,11.539,11.4108,10.5773,10.8007,123.948,0.540271,1.09597,3,1,0
163280286,11.539,11.4254,10.0206,10.4338,124.771,0.545998,1.09466,3,1,0
163580291,11.209,11.4323,9.2588,10.1805,125.588,0.548434,1.09411,3,1,0
163880302,11.572,11.4411,8.204,10.0298,126.408,0.551743,1.09335,3,1,0
164180279,11.297,11.4376,11.72,10.4254,127.318,0.550465,1.09364,3,1,0
164480277,11.154,11.4098,12.306,11.0658,128.317,0.539422,1.09617,3,1,0
164780295,11.319,11.3968,10.9289,11.4076,129.317,0.534454,1.0973,3,1,0
165080286,11.594,11.4082,11.2512,11.1855,130.22,0.53915,1.09623,3,1,0
165380260,11.319,11.3985,12.6576,11.3245,131.172,0.535246,1.09712,3,1,0
165680346,11.033,11.3756,13.9175,12.22,132.296,0.526546,1.09912,3,1,0
165980551,10.989,11.3522,14.1812,13.0569,133.492,0.517813,1.10113,3,1,0
166280299,11.407,11.3341,11.4563,13.0926,134.598,0.510732,1.10277,3,1,0
166592341,11.627,11.3609,10.0206,11.7509,135.452,0.520883,1.10043,3,1,0
166892260,11.143,11.3613,10.6359,11.2603,136.319,0.520422,1.10053,3,1,0
167192396,11.121,11.3561,11.5149,11.6916,137.341,0.518452,1.10099,3,1,0
167492348,11.352,11.341,13.2729,11.9969,138.376,0.512504,1.10236,3,1,0
167792267,11.132,11.3195,11.5149,12.3214,139.447,0.503916,1.10435,3,1,0
168092280,11.484,11.3265,12.7162,12.2674,140.462,0.506954,1.10365,3,1,0
168392267,11.506,11.3238,13.478,12.3278,141.495,0.505892,1.10389,3,1,0
168692317,11.319,11.3241,12.6869,12.25,142.506,0.506081,1.10385,3,1,0
168992275,11.308,11.3167,13.4194,12.6076,143.599,0.503328,1.10449,3,1,0
169304275,11.506,11.3088,11.0461,12.3804,144.657,0.499985,1.10527,3,1,0
169604385,11.418,11.3171,11.0168,11.7683,145.56,0.502902,1.10459,3,1,0
169904296,11.209,11.3189,9.962,11.4064,146.465,0.503216,1.10452,3,1,0
170204363,11.242,11.3091,15.822,11.907,147.508,0.499372,1.10541,3,1,0
170504288,10.989,11.2725,16.8768,13.4023,148.809,0.485369,1.10868,3,1,0
170804274,11.396,11.2736,11.0754,13.1194,149.887,0.485994,1.10853,3,1,0
171104348,11.264,11.3035,10.9875,12.057,150.754,0.497672,1.10581,3,1,0
171404289,11.385,11.3017,10.8996,11.4378,151.629,0.496313,1.10612,3,1,0
171716261,11.385,11.3081,10.841,11.3676,152.606,0.498749,1.10555,3,1,0
172016287,11.264,11.3026,12.599,11.5054,153.577,0.496372,1.10611,3,1,0
172316261,11.352,11.296,11.9251,11.7213,154.583,0.493831,1.1067,3,1,0
172616314,11.363,11.2982,10.3429,11.6438,155.551,0.494706,1.1065,3,1,0
172916286,11.506,11.3265,9.7276,11.0092,156.393,0.505848,1.1039,3,1,0
173216305,11.363,11.3355,10.4308,10.5043,157.202,0.50898,1.10318,3,1,0
173516304,11.231,11.3335,10.6652,10.6783,158.115,0.508022,1.1034,3,1,0
173816299,11.286,11.306,14.5035,11.9098,159.251,0.49745,1.10586,3,1,0
174116281,11.033,11.269,13.6245,12.8097,160.436,0.483072,1.10922,3,1,0
174416339,11.242,11.2689,11.6907,12.6509,161.477,0.483317,1.10916,3,1,0
174716386,11.187,11.27,11.9251,12.4256,162.485,0.483709,1.10907,3,1,0
175016315,11.352,11.2858,10.4308,11.9541,163.426,0.490014,1.10759,3,1,0
175328286,11.44,11.2997,10.8703,11.4376,164.352,0.495251,1.10637,3,1,0
175628310,11.352,11.3065,10.6066,11.0393,165.222,0.497656,1.10581,3,1,0
175928295,11.429,11.3299,9.8448,10.7792,166.089,0.506954,1.10365,3,1,0
176228298,11.286,11.3277,10.0206,10.4854,166.926,0.505598,1.10396,3,1,0
176528287,11.319,11.3266,10.3429,10.4971,167.8,0.504934,1.10412,3,1,0
176828297,11.099,11.3237,11.427,10.5704,168.69,0.50375,1.10439,3,1,0
177128286,11.462,11.3207,12.1302,11.0234,169.666,0.50284,1.1046,3,1,0
177428305,11.374,11.3044,9.6104,11.1881,170.621,0.496325,1.10612,3,1,0
177728267,11.275,11.3114,10.1671,10.9362,171.504,0.499119,1.10547,3,1,0
178040341,11.319,11.327,10.7824,10.8553,172.435,0.505478,1.10399,3,1,0
178340265,11.528,11.3261,10.841,10.8229,173.333,0.505051,1.10409,3,1,0
178640321,10.989,11.3187,13.6245,11.296,174.323,0.502327,1.10472,3,1,0
178940296,11.319,11.2865,13.9761,12.4513,175.507,0.490023,1.10759,3,1,0
179240277,11.099,11.2447,13.185,12.9859,176.657,0.473473,1.11147,3,1,0
179540261,11.198,11.2509,11.5735,12.5423,177.65,0.47599,1.11088,3,1,0
179840333,10.802,11.2563,12.1888,12.2695,178.639,0.478099,1.11038,3,1,0
180140294,11.462,11.2699,10.9582,11.6266,179.526,0.483213,1.10918,3,1,0
180440286,11.165,11.2776,10.6066,11.2645,180.42,0.485945,1.10854,3,1,0
180740313,11.561,11.2892,9.9327,11.0274,181.308,0.49041,1.1075,3,1,0
181040276,11.132,11.2787,12.4232,11.2317,182.26,0.486072,1.10851,3,1,0
181340305,11.297,11.2561,14.1812,12.2474,183.401,0.477501,1.11052,3,1,0
181652400,11.077,11.2271,11.3391,12.6087,184.548,0.465974,1.11324,3,1,0
181952312,11.165,11.2174,12.4525,12.3664,185.544,0.461944,1.11419,3,1,0
182252280,11.473,11.2269,11.2219,12.1457,186.53,0.465751,1.11329,3,1,0
182552267,10.824,11.2396,10.6652,11.5132,187.408,0.470495,1.11217,3,1,0
182852302,11.055,11.246,11.6028,11.2636,188.309,0.472808,1.11163,3,1,0
183152300,11.275,11.241,13.7124,11.629,189.324,0.470903,1.11208,3,1,0
183452293,11.209,11.2168,12.8627,12.3553,190.45,0.461475,1.1143,3,1,0
183752292,11.154,11.217,9.7276,11.8118,191.376,0.46128,1.11435,3,1,0
184064269,11.319,11.2414,11.0168,11.2979,192.289,0.470968,1.11206,3,1,0
184364280,11.407,11.2377,12.6869,11.5139,193.269,0.469405,1.11243,3,1,0
184664296,11.11,11.2267,12.1888,11.8399,194.298,0.46508,1.11345,3,1,0
184964307,11.33,11.2221,10.3722,11.7099,195.267,0.463147,1.11391,3,1,0
185264340,11.33,11.2388,11.0168,11.2698,196.15,0.469702,1.11236,3,1,0
185564283,11.495,11.2676,10.7531,10.947,197.02,0.481271,1.10964,3,1,0
185864309,11.385,11.283,9.3174,10.4376,197.83,0.487118,1.10827,3,1,0
186164327,11.352,11.2976,8.2333,9.87809,198.586,0.492478,1.10702,3,1,0
186464394,11.506,11.3032,10.3429,9.63566,199.353,0.494267,1.1066,3,1,0
186764281,10.989,11.2723,14.5621,10.9501,200.419,0.482287,1.1094,3,1,0
187064302,11.121,11.2369,11.1926,11.7544,201.514,0.468499,1.11264,3,1,0
187364322,11.088,11.2563,10.4015,11.2257,202.385,0.476377,1.11079,3,1,0
187665115,11.451,11.2579,10.4894,10.964,203.27,0.476836,1.11068,3,1,0
187977175,11.396,11.2581,10.8996,10.7933,204.185,0.476766,1.1107,3,1,0
188277115,11.264,11.2734,10.8703,10.7635,205.076,0.483025,1.10923,3,1,0
188577096,11.308,11.2562,12.599,11.2716,206.076,0.476239,1.11082,3,1,0
188877129,11.165,11.2424,12.6283,11.6222,207.088,0.470935,1.11207,3,1,0
189177124,11.264,11.2357,11.8372,11.9104,208.119,0.468579,1.11262,3,1,0
189477108,11.165,11.2322,12.1009,11.8837,209.105,0.467273,1.11293,3,1,0
189777107,11.066,11.2201,12.3353,11.9067,210.099,0.462368,1.11409,3,1,0
190077126,11.385,11.2183,12.5697,12.0707,211.128,0.461864,1.11421,3,1,0
190377095,11.187,11.2173,11.2512,12.0674,212.134,0.461499,1.1143,3,1,0
190677118,10.868,11.2048,10.6359,11.4682,213.015,0.455859,1.11563,3,1,0
190977131,11.33,11.2168,10.6359,11.1825,213.912,0.460477,1.11454,3,1,0
191277929,11.33,11.218,12.6283,11.3462,214.874,0.460989,1.11442,3,1,0
191577886,11.407,11.2049,11.9544,11.5769,215.87,0.455764,1.11565,3,1,0
191889886,11.154,11.2041,11.8958,11.7416,216.905,0.455648,1.11568,3,1,0
192189920,11.121,11.1809,14.6207,12.3243,217.995,0.44652,1.11785,3,1,0
192489928,11.374,11.1743,10.548,12.4411,219.06,0.444061,1.11843,3,1,0
192789867,11.418,11.2047,9.8448,11.5156,219.903,0.455961,1.11561,3,1,0
193089895,10.45,11.1935,13.185,11.5184,220.85,0.451082,1.11676,3,1,0
193389871,11.132,11.1649,13.0385,11.9719,221.905,0.439621,1.11949,3,1,0
193690805,11.143,11.1505,13.0971,12.3365,222.984,0.434054,1.12082,3,1,0
193990812,11.11,11.153,10.4015,12.2869,224.01,0.435155,1.12056,3,1,0
194290675,11.286,11.1638,11.4856,11.6913,224.907,0.439207,1.11959,3,1,0
194590695,10.747,11.1723,13.4194,11.5098,225.839,0.442338,1.11885,3,1,0
194890722,11.627,11.2274,2.93,9.74937,226.469,0.462453,1.11407,3,1,0
195190695,11.583,11.3128,3.223,7.17632,226.74,0.493248,1.10684,3,1,0
195490686,11.704,11.3772,3.1058,5.50462,226.987,0.516343,1.10147,3,1,0
195802673,11.572,11.4372,3.5453,4.48262,227.246,0.538316,1.09642,3,1,0
196103502,11.638,11.487,3.0472,3.87776,227.494,0.55682,1.0922,3,1,0
196403478,11.704,11.5302,2.1096,3.21385,227.679,0.572076,1.08874,3,1,0
196703486,11.649,11.5742,1.7873,2.77814,227.854,0.588199,1.08511,3,1,0
197003509,11.77,11.6061,2.1682,2.49763,228.027,0.599791,1.08252,3,1,0
197303499,11.484,11.6079,6.0651,3.46004,228.417,0.601556,1.08213,3,1,0
197603495,11.462,11.5912,6.2409,4.60489,228.948,0.59675,1.0832,3,1,0
197904268,11.451,11.5667,9.1416,5.75144,229.561,0.588904,1.08496,3,1,0
198204329,11.209,11.5185,9.1123,7.41146,230.386,0.571927,1.08878,3,1,0
