timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
132103502,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132127667,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132148256,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132168849,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132187553,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132215503,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132235905,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132255908,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132276338,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132299568,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132320511,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132339490,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132360237,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132379516,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132404163,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132423406,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132443640,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132467495,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132487504,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132507490,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132527733,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0,-1.0,1,0,0,0,0,0,0
132551532,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.00558882,-1.0,1,0,0,0,0,0,0
132571957,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.00628743,-1.0,1,0,0,0,0,0,0
132591423,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.00768463,-1.0,1,0,0,0,0,0,0
132611671,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0146707,-1.0,1,0,0,0,0,0,0
132631469,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0272455,-1.0,1,0,0,0,0,0,0
132655441,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0300399,-1.0,1,0,0,0,0,0,0
132675444,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0300399,-1.0,1,0,0,0,0,0,0
132696071,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0307385,-1.0,1,0,0,0,0,0,0
132719500,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0391218,-1.0,1,0,0,0,0,0,0
132739500,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0391218,-1.0,1,0,0,0,0,0,0
132759499,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0530938,-1.0,1,0,0,0,0,0,0
132781000,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0593812,-1.0,1,0,0,0,0,0,0
132803521,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0775449,-1.0,1,0,0,0,0,0,0
132824027,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0796407,-1.0,1,0,0,0,0,0,0
132843956,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0810379,-1.0,1,0,0,0,0,0,0
132863627,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0817365,-1.0,1,0,0,0,0,0,0
132887622,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0845309,-1.0,1,0,0,0,0,0,0
132907501,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0866267,-1.0,1,0,0,0,0,0,0
132927486,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0880239,-1.0,1,0,0,0,0,0,0
132948239,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0894212,-1.0,1,0,0,0,0,0,0
132971488,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0929142,-1.0,1,0,0,0,0,0,0
132991648,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.0992016,-1.0,1,0,0,0,0,0,0
133011484,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.105489,-1.0,1,0,0,0,0,0,0
133032798,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.106886,-1.0,1,0,0,0,0,0,0
133051403,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.118064,-1.0,1,0,0,0,0,0,0
133075404,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.130639,-1.0,1,0,0,0,0,0,0
133095419,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.134132,-1.0,1,0,0,0,0,0,0
133115585,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.139721,-1.0,1,0,0,0,0,0,0
133135900,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.140419,-1.0,1,0,0,0,0,0,0
133159914,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.140419,-1.0,1,0,0,0,0,0,0
133179887,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.142515,-1.0,1,0,0,0,0,0,0
133200793,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.143214,-1.0,1,0,0,0,0,0,0
133219501,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.144611,-1.0,1,0,0,0,0,0,0
133247929,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.151597,-1.0,1,0,0,0,0,0,0
133267426,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.156487,-1.0,1,0,0,0,0,0,0
133288311,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.157186,-1.0,1,0,0,0,0,0,0
133307426,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.159281,-1.0,1,0,0,0,0,0,0
133331433,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.166267,-1.0,1,0,0,0,0,0,0
133351425,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.173253,-1.0,1,0,0,0,0,0,0
133371540,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.18024,-1.0,1,0,0,0,0,0,0
133391467,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.180938,-1.0,1,0,0,0,0,0,0
133415445,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.182335,-1.0,1,0,0,0,0,0,0
133435468,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.189321,-1.0,1,0,0,0,0,0,0
133456705,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.189321,-1.0,1,0,0,0,0,0,0
133479977,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.192814,-1.0,1,0,0,0,0,0,0
133503385,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.194212,-1.0,1,0,0,0,0,0,0
133524008,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.201198,-1.0,1,0,0,0,0,0,0
133543417,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.201896,-1.0,1,0,0,0,0,0,0
133564845,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.203293,-1.0,1,0,0,0,0,0,0
133583417,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.203992,-1.0,1,0,0,0,0,0,0
133607546,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.204691,-1.0,1,0,0,0,0,0,0
133627517,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.204691,-1.0,1,0,0,0,0,0,0
133647697,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.204691,-1.0,1,0,0,0,0,0,0
