timestamp,system_id,component_id,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,engine_failure,engine_failure_cmd,mission_failure
175746728,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
175977019,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
176201797,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
176436131,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
176659886,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
176885396,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
177108993,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
177339228,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
177568638,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
177794779,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
178023376,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
178251835,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
178480368,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
178709413,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
178939527,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
179165742,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
179394711,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
179622614,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
179852837,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
180082799,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
180312140,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
180542941,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
180770985,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
180997164,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
181222829,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
181452335,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
181676372,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
181903521,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
182129484,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
182355605,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
182583687,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
182814701,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
183040840,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
183270868,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
183505437,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
183733680,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
183959984,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
184187279,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
184416158,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
184644827,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
184872274,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
185100218,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
185330794,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
185558748,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
185782599,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
186010715,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
186240393,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
186470709,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
186699555,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
186929461,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
187158879,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
187388470,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
187619276,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
187849805,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
188078855,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
188304879,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
188534453,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
188763235,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
188989272,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
189214741,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
189442582,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
189668154,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
189896433,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
190125198,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
190354927,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
190579234,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
190807605,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
191037694,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
191266963,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
191496090,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
191720194,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
191945732,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
192175217,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
192400980,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
192629246,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
192856011,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
193084325,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
193310702,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
193535084,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
193766705,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
193996541,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
194220346,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
194449370,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
194676337,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
194902745,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
195129472,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
195357204,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
195581704,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
195809741,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
196037138,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
196263265,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
196490963,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
196720158,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
196948431,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
197175257,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
197405436,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
197633472,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
197861402,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
198090716,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
198321333,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
198550811,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
198780400,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
199003872,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
199231396,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
199459021,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
199688134,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
199918603,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
200145306,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
200372775,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
200598574,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
200828515,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
201056619,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
201285626,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
201514927,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
201739693,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
201967074,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
202196997,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
202426999,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
202655514,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
202882755,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
203111160,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
203339280,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
203567543,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
203796558,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
204027079,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
204253693,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
204483605,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
204710703,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
204937272,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
205168207,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
205394931,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
205628452,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
205854795,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
206083332,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
206311553,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
206539616,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
206767005,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
206995289,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
207223537,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
207452460,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
207683653,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
207912191,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
208140573,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
208366881,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
208595180,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
208822491,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
209048495,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
209274726,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
209503634,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
209728568,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
209958949,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
210186694,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
210415582,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
210648798,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
210875689,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
211105460,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
211331073,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
211557097,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
211784853,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
212010879,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
212236145,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
212460895,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
212690267,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
212918291,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
213142417,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
213368459,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
213597400,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
213822921,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
214052790,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
214280470,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
214508676,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
214735012,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
214963416,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
215191218,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
215420214,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
216109922,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
216565780,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
216796355,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
217022746,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
217253142,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
217481958,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
217708158,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
217935164,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
218164502,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
218392822,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
218617702,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
218845362,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
219073646,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
219300614,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
219533728,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
219760792,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
219990941,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
220220815,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
220450949,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
220678509,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
220907328,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
221134947,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
221360533,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
221588266,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
221816688,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
222046465,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
222272162,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
222501768,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
222730159,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
222959004,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
223186735,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
223413237,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
223644021,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
223873387,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
224104479,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
224335409,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
224570019,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
224799269,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
225026164,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
225254710,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
225481893,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
225710286,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
225934861,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
226162081,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
226386005,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
226614385,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
226842567,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
227071756,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
227296328,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
227527615,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
227757965,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
227984481,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
