timestamp,timestamp_last_valid,channels[0],channels[1],channels[2],channels[3],channels[4],channels[5],channels[6],channels[7],channels[8],channels[9],channels[10],channels[11],channels[12],channels[13],channels[14],channels[15],channels[16],channels[17],frame_drop_count,channel_count,function[0],function[1],function[2],function[3],function[4],function[5],function[6],function[7],function[8],function[9],function[10],function[11],function[12],function[13],function[14],function[15],function[16],function[17],function[18],function[19],function[20],function[21],function[22],rssi,signal_lost
108953708,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.684,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
108963585,0,-0.01002,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.684,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
108967499,0,-0.01002,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
108979348,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
108987560,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
108995584,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109003727,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109013643,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109023369,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109033622,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109039641,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109053816,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109059321,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109067609,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109076358,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109084016,0,-0.012024,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109094053,0,-0.012024,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109103311,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109112895,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109121578,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109129672,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109138582,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109147334,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109159265,0,-0.01002,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109167312,0,-0.01002,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109175974,0,-0.01002,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109184111,0,-0.01002,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109192154,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109204397,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109213873,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109219252,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109229142,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109237246,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.684,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109247286,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.684,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109256399,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109264218,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109273957,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109284423,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109295711,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.684,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109303892,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.684,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109312599,0,-0.0140281,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109318405,0,-0.01002,0.00396825,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109327490,0,-0.01002,0.00396825,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109336506,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109347586,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109355616,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
109363666,0,-0.012024,0.00198413,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,-1.0,-1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,0,18,2,0,1,3,4,6,5,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,-1,10,255,0
