timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
108943601,108943601,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
108953708,108953708,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
108963585,108963585,18,255,0,0,0,1482,1497,982,2006,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
108967499,108967499,18,255,0,0,0,1482,1497,982,2006,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
108979348,108979348,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
108987560,108987560,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
108995584,108995584,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109003727,109003727,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,999,1844,982,982,1260,982,982,982,998,998,0,0,9
109013643,109013643,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,999,1844,982,982,1260,982,982,982,998,998,0,0,9
109023369,109023369,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109033622,109033622,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109039641,109039641,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109053816,109053816,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109059321,109059321,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109067609,109067609,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109076358,109076358,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109084016,109084016,18,255,0,0,0,1481,1495,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109094053,109094053,18,255,0,0,0,1481,1495,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109103311,109103311,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109112895,109112895,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109121578,109121578,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109129672,109129672,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109138582,109138582,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109147334,109147334,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109159265,109159265,18,255,0,0,0,1482,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109167312,109167312,18,255,0,0,0,1482,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109175974,109175974,18,255,0,0,0,1482,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109184111,109184111,18,255,0,0,0,1482,1497,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109192154,109192154,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109204397,109204397,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,998,1844,982,982,1261,982,982,982,998,998,0,0,9
109213873,109213873,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,998,1844,982,982,1261,982,982,982,998,998,0,0,9
109219252,109219252,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109229142,109229142,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109237246,109237246,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
109247286,109247286,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
109256399,109256399,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109264218,109264218,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109273957,109273957,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109284423,109284423,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109295711,109295711,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
109303892,109303892,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
109312599,109312599,18,255,0,0,0,1480,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109318405,109318405,18,255,0,0,0,1482,1498,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109327490,109327490,18,255,0,0,0,1482,1498,982,2006,982,982,982,982,999,1844,982,982,1260,982,982,982,998,998,0,0,9
109336506,109336506,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,999,1844,982,982,1260,982,982,982,998,998,0,0,9
109347586,109347586,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109355616,109355616,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109363666,109363666,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109373354,109373354,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109383684,109383684,18,255,0,0,0,1481,1497,982,2006,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109392898,109392898,18,255,0,0,0,1482,1497,982,1989,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109404004,109404004,18,255,0,0,0,1482,1497,982,1989,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109412535,109412535,18,255,0,0,0,1481,1497,982,1936,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109417818,109417818,18,255,0,0,0,1481,1497,982,1936,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109427958,109427958,18,255,0,0,0,1482,1496,982,1860,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109437173,109437173,18,255,0,0,0,1482,1496,982,1860,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109445972,109445972,18,255,0,0,0,1481,1497,982,1770,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109454038,109454038,18,255,0,0,0,1481,1497,982,1770,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109464020,109464020,18,255,0,0,0,1481,1497,982,1692,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109472988,109472988,18,255,0,0,0,1481,1497,982,1692,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109483273,109483273,18,255,0,0,0,1481,1497,982,1636,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
109489268,109489268,18,255,0,0,0,1481,1497,982,1636,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109499254,109499254,18,255,0,0,0,1482,1497,982,1597,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109507338,109507338,18,255,0,0,0,1482,1497,982,1597,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
109518485,109518485,18,255,0,0,0,1481,1497,982,1567,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
109526407,109526407,18,255,0,0,0,1481,1497,982,1567,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109535408,109535408,18,255,0,0,0,1481,1497,982,1551,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109544207,109544207,18,255,0,0,0,1481,1497,982,1551,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
109552607,109552607,18,255,0,0,0,1482,1497,982,1538,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
109563674,109563674,18,255,0,0,0,1482,1497,982,1538,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109572873,109572873,18,255,0,0,0,1481,1497,982,1524,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109579275,109579275,18,255,0,0,0,1481,1497,982,1524,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109593401,109593401,18,255,0,0,0,1481,1497,982,1508,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109599600,109599600,18,255,0,0,0,1481,1497,982,1508,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109607337,109607337,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109615999,109615999,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109627844,109627844,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109633368,109633368,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109644369,109644369,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109653239,109653239,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,998,1845,982,982,1261,982,982,982,998,998,0,0,9
109664156,109664156,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,998,1845,982,982,1261,982,982,982,998,998,0,0,9
109670045,109670045,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,998,1845,982,982,1261,982,982,982,998,998,0,0,9
109678073,109678073,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,998,1845,982,982,1261,982,982,982,998,998,0,0,9
109687487,109687487,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
109699328,109699328,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
109707295,109707295,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109715324,109715324,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109724456,109724456,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109732946,109732946,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109743794,109743794,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
109756050,109756050,18,255,0,0,0,1480,1497,982,1496,982,982,982,982,999,1844,982,982,1261,982,982,982,998,998,0,0,9
109762140,109762140,18,255,0,0,0,1480,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109774395,109774395,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109779235,109779235,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109787323,109787323,18,255,0,0,0,1481,1497,982,1497,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109795715,109795715,18,255,0,0,0,1481,1497,982,1497,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109804855,109804855,18,255,0,0,0,1480,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109815167,109815167,18,255,0,0,0,1480,1497,982,1496,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
109823976,109823976,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
109832925,109832925,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109844390,109844390,18,255,0,0,0,1480,1497,982,1495,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109853650,109853650,18,255,0,0,0,1480,1497,982,1495,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109859509,109859509,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109868067,109868067,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109876486,109876486,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
109886372,109886372,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109896309,109896309,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109904005,109904005,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
109915396,109915396,18,255,0,0,0,1481,1497,982,1495,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
109924847,109924847,18,255,0,0,0,1481,1497,982,1495,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109933145,109933145,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
109944570,109944570,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109953209,109953209,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
109958376,109958376,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109967652,109967652,18,255,0,0,0,1482,1496,982,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
109975495,109975495,18,255,0,0,0,1482,1496,982,1496,982,982,982,982,1000,1845,982,982,1260,982,982,982,998,998,0,0,9
109984535,109984535,18,255,0,0,0,1482,1496,982,1496,982,982,982,982,1000,1845,982,982,1260,982,982,982,998,998,0,0,9
109993643,109993643,18,255,0,0,0,1482,1496,982,1496,982,982,982,982,998,1842,982,982,1260,982,982,982,998,998,0,0,9
110004937,110004937,18,255,0,0,0,1481,1496,982,1496,982,982,982,982,998,1842,982,982,1260,982,982,982,998,998,0,0,9
110014565,110014565,18,255,0,0,0,1481,1496,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110023757,110023757,18,255,0,0,0,1480,1497,982,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110032809,110032809,18,255,0,0,0,1480,1497,982,1496,982,982,982,982,999,1842,982,982,1261,982,982,982,998,998,0,0,9
110039319,110039319,18,255,0,0,0,1482,1496,982,1496,982,982,982,982,999,1842,982,982,1261,982,982,982,998,998,0,0,9
110047730,110047730,18,255,0,0,0,1482,1496,982,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110056962,110056962,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110065254,110065254,18,255,0,0,0,1481,1497,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110075680,110075680,18,255,0,0,0,1480,1497,982,1495,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110085277,110085277,18,255,0,0,0,1480,1497,982,1495,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
110096459,110096459,18,255,0,0,0,1481,1497,982,1497,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
110103522,110103522,18,255,0,0,0,1481,1497,982,1497,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110110522,110110522,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110120206,110120206,18,255,0,0,0,1482,1497,982,1496,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
110130161,110130161,18,255,0,0,0,1481,1496,982,1496,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
110139215,110139215,18,255,0,0,0,1481,1496,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110147333,110147333,18,255,0,0,0,1480,1496,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110156355,110156355,18,255,0,0,0,1480,1496,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110164675,110164675,18,255,0,0,0,1488,1496,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110175284,110175284,18,255,0,0,0,1488,1496,982,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110183981,110183981,18,255,0,0,0,1491,1497,982,1495,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110195623,110195623,18,255,0,0,0,1491,1497,982,1495,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110204973,110204973,18,255,0,0,0,1491,1497,982,1495,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110210565,110210565,18,255,0,0,0,1491,1497,982,1495,982,982,982,982,999,1845,982,982,1260,982,982,982,998,998,0,0,9
110220039,110220039,18,255,0,0,0,1492,1496,982,1496,982,982,982,982,999,1845,982,982,1260,982,982,982,998,998,0,0,9
110227381,110227381,18,255,0,0,0,1492,1496,982,1496,982,982,982,982,999,1843,982,982,1260,982,982,982,998,998,0,0,9
110239281,110239281,18,255,0,0,0,1488,1497,982,1495,982,982,982,982,999,1843,982,982,1260,982,982,982,998,998,0,0,9
110247399,110247399,18,255,0,0,0,1488,1497,982,1495,982,982,982,982,1000,1842,982,982,1260,982,982,982,998,998,0,0,9
110255790,110255790,18,255,0,0,0,1482,1497,992,1496,982,982,982,982,1000,1842,982,982,1260,982,982,982,998,998,0,0,9
110264965,110264965,18,255,0,0,0,1482,1497,992,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110274491,110274491,18,255,0,0,0,1482,1497,1002,1495,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110284985,110284985,18,255,0,0,0,1482,1497,1002,1495,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110294066,110294066,18,255,0,0,0,1482,1497,1000,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110300298,110300298,18,255,0,0,0,1482,1497,1000,1496,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110308073,110308073,18,255,0,0,0,1482,1497,1001,1494,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110317124,110317124,18,255,0,0,0,1482,1497,1001,1494,982,982,982,982,999,1845,982,982,1261,982,982,982,998,998,0,0,9
110328158,110328158,18,255,0,0,0,1482,1496,1003,1496,982,982,982,982,999,1845,982,982,1261,982,982,982,998,998,0,0,9
110335413,110335413,18,255,0,0,0,1482,1496,1003,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110344898,110344898,18,255,0,0,0,1482,1497,1002,1496,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110354184,110354184,18,255,0,0,0,1482,1497,1002,1496,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
110364063,110364063,18,255,0,0,0,1484,1497,1001,1496,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
110374978,110374978,18,255,0,0,0,1484,1497,1001,1496,982,982,982,982,1000,1842,982,982,1260,982,982,982,998,998,0,0,9
110384406,110384406,18,255,0,0,0,1484,1497,1002,1496,982,982,982,982,1000,1842,982,982,1260,982,982,982,998,998,0,0,9
110393761,110393761,18,255,0,0,0,1484,1497,1002,1496,982,982,982,982,999,1845,982,982,1261,982,982,982,998,998,0,0,9
110400004,110400004,18,255,0,0,0,1482,1497,1002,1496,982,982,982,982,999,1845,982,982,1261,982,982,982,998,998,0,0,9
110408356,110408356,18,255,0,0,0,1482,1497,1002,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110416557,110416557,18,255,0,0,0,1481,1497,1002,1496,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110428416,110428416,18,255,0,0,0,1481,1497,1002,1496,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
110434085,110434085,18,255,0,0,0,1481,1497,1002,1496,982,982,982,982,999,1843,982,982,1261,982,982,982,998,998,0,0,9
110445672,110445672,18,255,0,0,0,1481,1497,1002,1496,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
110456134,110456134,18,255,0,0,0,1482,1497,1001,1500,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
110464821,110464821,18,255,0,0,0,1482,1497,1001,1500,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
110470811,110470811,18,255,0,0,0,1481,1496,1001,1508,982,982,982,982,1000,1842,982,982,1261,982,982,982,998,998,0,0,9
110480154,110480154,18,255,0,0,0,1481,1496,1001,1508,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110488829,110488829,18,255,0,0,0,1481,1496,1001,1508,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110498909,110498909,18,255,0,0,0,1481,1496,1001,1508,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110506872,110506872,18,255,0,0,0,1482,1495,1002,1511,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110515081,110515081,18,255,0,0,0,1482,1495,1002,1511,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110526438,110526438,18,255,0,0,0,1482,1497,1004,1512,982,982,982,982,1000,1845,982,982,1261,982,982,982,998,998,0,0,9
110534768,110534768,18,255,0,0,0,1482,1497,1004,1512,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110544899,110544899,18,255,0,0,0,1482,1496,1015,1513,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110555248,110555248,18,255,0,0,0,1482,1496,1015,1513,982,982,982,982,999,1844,982,982,1260,982,982,982,998,998,0,0,9
110561262,110561262,18,255,0,0,0,1482,1497,1043,1511,982,982,982,982,999,1844,982,982,1260,982,982,982,998,998,0,0,9
110573898,110573898,18,255,0,0,0,1482,1497,1043,1511,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110579384,110579384,18,255,0,0,0,1482,1496,1067,1510,982,982,982,982,1000,1844,982,982,1261,982,982,982,998,998,0,0,9
110588350,110588350,18,255,0,0,0,1482,1496,1067,1510,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
110596354,110596354,18,255,0,0,0,1482,1497,1090,1504,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
110607357,110607357,18,255,0,0,0,1482,1497,1090,1504,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
110615090,110615090,18,255,0,0,0,1484,1497,1112,1498,982,982,982,982,1000,1844,982,982,1260,982,982,982,998,998,0,0,9
110624500,110624500,18,255,0,0,0,1484,1497,1112,1498,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110634457,110634457,18,255,0,0,0,1482,1497,1112,1502,982,982,982,982,1000,1843,982,982,1261,982,982,982,998,998,0,0,9
110644840,110644840,18,255,0,0,0,1482,1497,1112,1502,982,982,982,982,1000,1843,982,982,1260,982,982,982,998,998,0,0,9
