timestamp,roll,pitch,yaw,thrust
111367877,0.389188,0.133727,0.0256871,0.15858
111379864,0.388312,0.134376,0.0257439,0.15858
111388186,0.396479,0.134973,0.0258427,0.162525
111399841,0.387854,0.134697,0.025982,0.168047
111411839,0.38827,0.134232,0.0260913,0.168047
111419858,0.397182,0.125596,0.0259352,0.179093
111432042,0.397546,0.125592,0.0258361,0.179093
111439881,0.388449,0.142942,0.0259766,0.179882
111455988,0.395468,0.143491,0.0257566,0.18146
111467988,0.393686,0.143801,0.0258284,0.182249
111475888,0.392757,0.144404,0.0257216,0.182249
111487984,0.382954,0.136854,0.0255717,0.183826
111495892,0.382354,0.137492,0.0256434,0.183826
111507852,0.39065,0.146026,0.0257871,0.183826
111519979,0.390296,0.145707,0.0261133,0.183826
111528295,0.381616,0.136606,0.0333894,0.185404
111539830,0.381006,0.135998,0.033797,0.185404
111551840,0.388449,0.144898,0.0380405,0.190927
111559865,0.38765,0.145238,0.0386644,0.190927
111572286,0.386847,0.146125,0.031949,0.199606
111579865,0.386624,0.146514,0.0283082,0.207495
111591834,0.38602,0.147497,0.0284096,0.207495
111604554,0.385464,0.138984,0.0284341,0.207495
111612282,0.385345,0.138678,0.0284803,0.207495
111624595,0.384794,0.138691,0.0285571,0.209073
111636006,0.383786,0.139363,0.0359688,0.210651
111645123,0.382639,0.148584,0.0402388,0.213018
111656109,0.381431,0.148935,0.0406094,0.213018
111665145,0.380387,0.149623,0.0411435,0.216963
111676037,0.378881,0.150028,0.0415221,0.216963
111687875,0.376996,0.141608,0.0420538,0.227219
111696386,0.375851,0.141332,0.0425418,0.227219
111707982,0.373588,0.149255,0.0396994,0.235897
111719873,0.370621,0.14938,0.0401414,0.235897
111728104,0.367636,0.149879,0.0332038,0.242209
111740323,0.361334,0.151107,0.0332722,0.242209
111747893,0.365292,0.151851,0.0405854,0.250099
111759859,0.340604,0.152841,0.0336796,0.257988
111771846,0.333356,0.15379,0.0338062,0.257988
111780295,0.328072,0.145308,0.0337751,0.262722
111796163,0.326684,0.154124,0.0338966,0.263511
111805173,0.320946,0.154606,0.0339178,0.263511
111815996,0.305263,0.14673,0.0341306,0.263511
111827997,0.2971,0.146683,0.0346088,0.263511
111836317,0.299128,0.146407,0.0348459,0.263511
111847871,0.280473,0.146401,0.0351462,0.263511
111860014,0.268513,0.147466,0.0354337,0.263511
111867990,0.268156,0.156953,0.0357508,0.265878
111879982,0.254681,0.157512,0.036061,0.265878
111887849,0.237619,0.148414,0.0361304,0.272978
111899988,0.224993,0.145521,0.0361925,0.272978
111911862,0.221697,0.142296,0.0363575,0.282446
111920170,0.213625,0.140422,0.0362946,0.282446
111935858,0.206743,0.138432,0.0366808,0.289546
111945615,0.197061,0.137764,0.0370607,0.289546
111955965,0.178883,0.145233,0.0376378,0.288757
111968013,0.168593,0.143286,0.0381667,0.288757
111976160,0.162186,0.132659,0.0384718,0.288757
111988772,0.153265,0.127684,0.03897,0.288757
111997106,0.148061,0.123253,0.0392692,0.288757
112008748,0.140806,0.115689,0.0397271,0.288757
112020674,0.134738,0.115848,0.0401661,0.289546
112028750,0.131189,0.110239,0.0405204,0.289546
112040692,0.126825,0.102755,0.0411897,0.289546
112048743,0.124499,0.0900719,0.0416837,0.290335
112060756,0.121506,0.0846115,0.0424969,0.290335
112072838,0.119166,0.0802939,0.0433006,0.290335
112080968,0.117871,0.0783258,0.0439319,0.290335
112092650,0.123928,0.0845753,0.0448773,0.291913
112100683,0.121848,0.0834336,0.0454452,0.291913
112112810,0.109685,0.0730452,0.0462555,0.291913
112125300,0.114491,0.0787852,0.0470298,0.295069
112132647,0.112396,0.0771788,0.0474529,0.295069
112145468,0.107359,0.0750146,0.0479865,0.295069
112156667,0.0929329,0.0734251,0.0483795,0.302959
112165585,0.0876648,0.0725411,0.0487705,0.302959
112176676,0.0890671,0.0631749,0.0490831,0.307692
112188797,0.0811588,0.0705325,0.0495236,0.310848
112196776,0.0762717,0.0696039,0.0499525,0.310848
112208672,0.0699902,0.0667954,0.0505122,0.312426
112217146,0.0663409,0.0636211,0.050791,0.312426
112228765,0.0534314,0.0578772,0.0512086,0.314004
112240671,0.0499386,0.0509954,0.0513172,0.314004
112249628,0.0393228,0.0369381,0.0513106,0.317949
112260636,0.0361055,0.0279847,0.0512647,0.317949
112272802,0.0407718,0.0263243,0.0513303,0.320316
112280648,0.0294901,0.0192217,0.0512782,0.323471
112292772,0.0249319,0.00881393,0.0513329,0.323471
112305699,0.0180369,-0.00135404,0.0515257,0.327416
112316785,0.0103712,-0.017444,0.0516754,0.333728
112328795,0.000860206,-0.0249863,0.052135,0.333728
112337374,-0.00653001,-0.0214537,0.052742,0.340828
112349146,-0.0169934,-0.0269406,0.0534504,0.340828
112357211,-0.0249019,-0.0383827,0.0537744,0.343984
112368661,-0.0272831,-0.0327619,0.0541113,0.344773
112380649,-0.0370064,-0.0356656,0.0542415,0.344773
112388967,-0.0420307,-0.0379345,0.0541479,0.344773
112400687,-0.0472615,-0.0422415,0.0537629,0.344773
112412649,-0.0520274,-0.0475073,0.0531291,0.34714
112420779,-0.0550917,-0.0518025,0.0527659,0.34714
112436688,-0.0517895,-0.0687948,0.0524881,0.347929
112445909,-0.0536645,-0.0740948,0.052099,0.350296
112456853,-0.0550197,-0.0809701,0.0515625,0.350296
112468653,-0.0655962,-0.0892396,0.0507026,0.351085
112476769,-0.067697,-0.0864224,0.0500257,0.353452
112488670,-0.0718576,-0.0939865,0.0491572,0.353452
112496684,-0.0838425,-0.107173,0.0486541,0.359763
112508770,-0.0898283,-0.11377,0.0479713,0.359763
112520658,-0.0960034,-0.111344,0.0472855,0.365286
112529105,-0.0996266,-0.115666,0.0469273,0.365286
112540648,-0.0937215,-0.129531,0.0466649,0.367653
112552692,-0.0995221,-0.131587,0.0463816,0.369231
112560788,-0.0954265,-0.130755,0.045971,0.369231
112572663,-0.0885309,-0.118037,0.0451793,0.371598
112580804,-0.0838485,-0.113963,0.0445855,0.371598
112592632,-0.0702133,-0.107615,0.0439474,0.372387
112600774,-0.0681614,-0.103346,0.0435987,0.372387
112613332,-0.0666992,-0.1073,0.0429762,0.373965
112625710,-0.0665114,-0.0981801,0.0420512,0.375542
112636688,-0.066926,-0.101159,0.0407943,0.378698
112646152,-0.0683974,-0.105156,0.039408,0.378698
112656669,-0.0714533,-0.108977,0.0377765,0.381065
112666040,-0.0756381,-0.110301,0.0364143,0.381065
112676778,-0.0824398,-0.117988,0.0351447,0.381065
112688783,-0.0919585,-0.115476,0.0339446,0.381065
112697189,-0.0983448,-0.104721,0.0332629,0.386588
112708796,-0.106319,-0.102478,0.0325644,0.386588
112720646,-0.109043,-0.102705,0.0318647,0.394477
112728788,-0.0988351,-0.111426,0.0315366,0.397633
112740664,-0.0908049,-0.110024,0.031256,0.397633
112749108,-0.0837319,-0.107686,0.031029,0.397633
112760778,-0.0730129,-0.101269,0.0306209,0.397633
112772664,-0.071917,-0.0931653,0.030231,0.398422
112781102,-0.0665034,-0.0889906,0.0298305,0.398422
112796847,-0.0683972,-0.0885603,0.0287551,0.398422
112806170,-0.0592202,-0.0930333,0.027731,0.398422
112816770,-0.061838,-0.100621,0.0263956,0.398422
112828638,-0.0695829,-0.102302,0.0248764,0.399211
112837096,-0.0679555,-0.117182,0.0241004,0.398422
112848654,-0.0788811,-0.124119,0.0233039,0.398422
112860821,-0.0962475,-0.126618,0.0225383,0.399211
112868790,-0.100528,-0.125964,0.0219407,0.399211
112880792,-0.102663,-0.114153,0.0210755,0.399211
112888675,-0.101127,-0.1117,0.0203744,0.399211
112900775,-0.102966,-0.11832,0.0189761,0.398422
112912661,-0.0919197,-0.12127,0.0177173,0.398422
112921018,-0.0825411,-0.126439,0.0168956,0.398422
112936656,-0.0639665,-0.15036,0.0152169,0.397633
112946204,-0.0735895,-0.151244,0.0140618,0.399211
112956777,-0.0705591,-0.15814,0.012939,0.399211
112968957,-0.0547838,-0.167033,0.0116644,0.399211
112977147,-0.0571748,-0.16219,0.0107243,0.399211
112988774,-0.0622281,-0.149689,0.00907977,0.398422
113000682,-0.0684264,-0.134113,0.00751934,0.398422
113008631,-0.0725833,-0.123568,0.0067515,0.397633
113020656,-0.0771013,-0.110404,0.005664,0.397633
113028660,-0.0786247,-0.104039,0.00505678,0.397633
113040789,-0.0787579,-0.150223,0.00384367,0.398422
113053103,-0.0799124,-0.150938,0.00253715,0.398422
113061129,-0.082183,-0.204787,0.00162145,0.397633
113076691,-0.0885092,-0.237945,5.65167e-05,0.396055
113088612,-0.0842677,-0.276186,-0.000632509,0.395266
113097748,-0.0863091,-0.276844,-0.00104236,0.395266
113108690,-0.0782204,-0.290371,-0.023397,0.394477
113117139,-0.0773055,-0.284425,-0.0249011,0.394477
113128642,-0.0745668,-0.32265,-0.0339737,0.391322
113140800,-0.0715676,-0.306032,-0.0356041,0.391322
113148681,-0.0527278,-0.352722,-0.0406562,0.385799
113160969,-0.0507563,-0.331354,-0.0419366,0.385799
113168846,-0.0495886,-0.384869,-0.0431796,0.382643
113180684,-0.0473505,-0.363496,-0.0440062,0.382643
113192846,-0.0616101,-0.41056,-0.0412779,0.381065
113201018,-0.0594882,-0.455868,-0.0421772,0.380276
113212762,-0.0569699,-0.433446,-0.0429014,0.380276
113220807,-0.0557773,-0.47668,-0.0437679,0.377909
113236658,-0.0554283,-0.443042,-0.0450625,0.377909
113248750,-0.0580744,-0.419231,-0.0451826,0.377909
113256972,-0.0602222,-0.48057,-0.0528392,0.370809
113268629,-0.0456696,-0.491564,-0.0633956,0.370809
113280821,-0.0466822,-0.466302,-0.0636251,0.370809
113288672,-0.0639411,-0.455848,-0.0651333,0.370809
113300811,-0.0624759,-0.422016,-0.0653353,0.370809
113308951,-0.0619126,-0.396862,-0.0658429,0.370809
113320745,-0.0601709,-0.356535,-0.065574,0.370809
113332641,-0.0589628,-0.315892,-0.0656009,0.370809
113340927,-0.0592128,-0.291127,-0.0664513,0.370809
113352668,-0.0609328,-0.268674,-0.0668875,0.369231
113365969,-0.0640007,-0.245869,-0.0674249,0.369231
113377145,-0.0852724,-0.238007,-0.0703306,0.370809
113388763,-0.0882795,-0.227991,-0.0703809,0.370809
113397142,-0.0714206,-0.223223,-0.0710691,0.370809
113408784,-0.069066,-0.217503,-0.0713814,0.370809
113420983,-0.0636502,-0.228113,-0.0715626,0.370809
113428671,-0.0594652,-0.222438,-0.0729656,0.370809
113440896,-0.0524205,-0.227305,-0.0736959,0.370809
113448647,-0.048764,-0.242577,-0.0751298,0.370809
113460678,-0.0440539,-0.224631,-0.0760951,0.370809
113472671,-0.0419745,-0.205696,-0.077131,0.370809
113481091,-0.0423649,-0.193266,-0.0786806,0.370809
113492766,-0.0458746,-0.193379,-0.0833735,0.370809
113504831,-0.0497438,-0.178838,-0.0842854,0.370809
113517165,-0.0624782,-0.175475,-0.0915979,0.370809
113528780,-0.056285,-0.208826,-0.0922784,0.370809
113537117,-0.0646316,-0.288687,-0.104256,0.370809
113548683,-0.0614673,-0.282845,-0.105448,0.370809
113560912,-0.0642051,-0.320268,-0.120999,0.370809
113568674,-0.0602471,-0.316204,-0.124082,0.370809
113580684,-0.0884629,-0.340937,-0.144451,0.370809
113589012,-0.0846089,-0.331445,-0.147998,0.370809
113600656,-0.157126,-0.330375,-0.169024,0.372387
113612650,-0.151661,-0.306778,-0.171867,0.372387
113620956,-0.208453,-0.314013,-0.197214,0.373176
113632780,-0.227278,-0.31072,-0.204157,0.374753
113644661,-0.217586,-0.282826,-0.207334,0.374753
113657279,-0.206373,-0.290245,-0.221012,0.374753
113668917,-0.191203,-0.271211,-0.230931,0.373965
113677313,-0.178135,-0.259857,-0.235311,0.373965
113689110,-0.158774,-0.246462,-0.241524,0.370809
113700667,-0.137536,-0.251164,-0.252244,0.369231
113708810,-0.1245,-0.241789,-0.255993,0.369231
113720843,-0.105174,-0.226897,-0.258697,0.369231
113728939,-0.0953057,-0.223799,-0.273836,0.369231
113740798,-0.0902911,-0.214128,-0.287367,0.369231
113752665,-0.0806591,-0.195654,-0.290517,0.369231
113761453,-0.102149,-0.200617,-0.302535,0.369231
113772691,-0.0989845,-0.185066,-0.305272,0.369231
113784645,-0.0971369,-0.172137,-0.307815,0.369231
113792779,-0.0983187,-0.164001,-0.312999,0.369231
113808690,-0.0928025,-0.191173,-0.322482,0.369231
113817422,-0.0938274,-0.183575,-0.326205,0.369231
113828779,-0.111352,-0.200099,-0.32832,0.370809
113840817,-0.107142,-0.192739,-0.329786,0.370809
113848826,-0.139604,-0.213045,-0.32664,0.370809
113860663,-0.130821,-0.207797,-0.328155,0.370809
113868798,-0.169927,-0.254553,-0.321522,0.370809
113880663,-0.159565,-0.249518,-0.322453,0.370809
113892641,-0.195533,-0.275478,-0.319554,0.371598
113900968,-0.191123,-0.268904,-0.322842,0.371598
113912688,-0.221388,-0.28207,-0.323152,0.373965
113924646,-0.251526,-0.267587,-0.316892,0.374753
113932811,-0.251184,-0.255139,-0.318171,0.374753
113944770,-0.245038,-0.235962,-0.313977,0.378698
113953721,-0.239172,-0.219578,-0.314975,0.378698
113967551,-0.242357,-0.183445,-0.317341,0.382643
113977474,-0.229965,-0.173101,-0.317283,0.388166
113986814,-0.209693,-0.161112,-0.311471,0.388166
113997492,-0.212942,-0.14455,-0.319078,0.391322
114006746,-0.19515,-0.138958,-0.313626,0.391322
114017664,-0.197903,-0.139527,-0.325164,0.39211
114029487,-0.222246,-0.126181,-0.322111,0.392899
114037813,-0.21681,-0.123832,-0.323465,0.392899
114049989,-0.247248,-0.118384,-0.3227,0.392899
114061472,-0.302773,-0.12912,-0.321929,0.39211
114069456,-0.299995,-0.124249,-0.324983,0.39211
114081691,-0.311972,-0.152473,-0.32437,0.391322
114089595,-0.301661,-0.147376,-0.326751,0.391322
114101621,-0.295227,-0.141204,-0.329088,0.389744
114113491,-0.268251,-0.135188,-0.32899,0.389744
114121813,-0.257308,-0.139405,-0.327355,0.388955
114133466,-0.229688,-0.13372,-0.327098,0.388955
114145447,-0.210527,-0.130627,-0.326671,0.386588
114153490,-0.19508,-0.127177,-0.329422,0.386588
114169920,-0.221056,-0.110426,-0.334149,0.383432
114177929,-0.21039,-0.106776,-0.335956,0.383432
114189590,-0.233095,-0.0838372,-0.33496,0.382643
114201605,-0.221217,-0.0785804,-0.333777,0.382643
114209583,-0.23422,-0.0725358,-0.335493,0.381065
114221485,-0.219978,-0.0648341,-0.334262,0.381065
114230005,-0.211691,-0.0573761,-0.335814,0.381065
114241483,-0.196034,-0.0496483,-0.337953,0.380276
114253569,-0.17938,-0.0448029,-0.336373,0.380276
114261809,-0.167194,-0.0443261,-0.334509,0.378698
114273559,-0.149446,-0.0466678,-0.333447,0.378698
114285478,-0.130906,-0.0435312,-0.331952,0.375542
114293474,-0.123334,-0.0459639,-0.333945,0.375542
114305446,-0.111186,-0.0107435,-0.328435,0.373176
114318011,-0.107098,0.0212949,-0.336551,0.369231
114329480,-0.0863392,0.0375646,-0.338711,0.369231
114341485,-0.0822063,0.0376129,-0.337409,0.369231
114349476,-0.0818788,0.0400219,-0.339411,0.369231
114361547,-0.0761907,0.0422153,-0.337963,0.369231
114370242,-0.0220715,0.0444367,-0.354257,0.369231
114381573,-0.0155557,0.0454016,-0.353629,0.369231
