timestamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,rollacc,pitchacc,yawacc,rate_vibration,accel_vibration,mag_vibration,rate_offsets[0],rate_offsets[1],rate_offsets[2],R[0],R[1],R[2],R[3],R[4],R[5],R[6],R[7],R[8],q[0],q[1],q[2],q[3],g_comp[0],g_comp[1],g_comp[2],R_valid,q_valid
136712249,0.00445136,-0.00690166,0.0174424,0.43975,-0.0398801,0.00430009,0.0,0.0,0.0,0.0,0.0,0.0,0.00699881,-0.00366106,0.0103978,0.999824,-0.0174721,-0.00682285,0.0174411,0.999837,-0.00457104,0.00690161,0.00445124,0.999966,0.999953,0.00225567,-0.00343127,0.0087287,2.1251,-1.55211,-6.41417,1,1
136720248,0.00808586,-0.00591422,0.0175445,0.316141,0.0787768,0.00945753,0.0,0.0,0.0,0.0,0.0,0.0,0.00704047,-0.0036104,0.0104003,0.999829,-0.0175908,-0.00577123,0.0175433,0.999813,-0.00818828,0.00591419,0.00808563,0.99995,0.999949,0.00406869,-0.0029215,0.00878397,2.13868,-2.07402,-8.4536,1,1
136732255,0.00978251,-0.00308892,0.0178021,0.0458135,0.256637,0.0188445,0.0,0.0,0.0,0.0,0.0,0.0,0.00706186,-0.00355718,0.0104035,0.999837,-0.0178305,-0.00291414,0.0178011,0.999793,-0.00983578,0.00308891,0.0097823,0.999947,0.999947,0.00490478,-0.00150084,0.00890837,1.96889,-0.757876,-8.55382,1,1
136744249,0.00822259,0.00103828,0.0179902,-0.306057,0.297418,0.0172035,0.0,0.0,0.0,0.0,0.0,0.0,0.007129,-0.00350308,0.0103988,0.999838,-0.0179801,0.00118599,0.0179893,0.999805,-0.00820249,-0.00103828,0.00822249,0.999966,0.999951,0.00410645,0.000556095,0.00899279,1.37387,-2.23888,-7.03158,1,1
136752250,0.00516517,0.0033771,0.0181364,-0.465452,0.244666,0.0194047,0.0,0.0,0.0,0.0,0.0,0.0,0.0071593,-0.00347609,0.0103966,0.99983,-0.0181177,0.00347016,0.0181353,0.999822,-0.00510305,-0.00337709,0.00516511,0.999981,0.999954,0.00256716,0.00171189,0.00906368,1.34578,-1.3669,-8.38047,1,1
136764255,-0.000972341,0.00545573,0.018266,-0.569307,0.0807637,0.00228838,0.0,0.0,0.0,0.0,0.0,0.0,0.00722412,-0.00344126,0.0103961,0.999818,-0.0182703,0.00543703,0.0182647,0.999833,0.00107183,-0.0054557,-0.000972326,0.999985,0.999955,-0.000511062,0.00272331,0.00913417,1.0674,-1.45532,-6.90439,1,1
136776248,-0.00677705,0.00483875,0.0182336,-0.465508,-0.140965,-0.0089126,0.0,0.0,0.0,0.0,0.0,0.0,0.00724963,-0.00342571,0.0103991,0.999822,-0.018265,0.00471426,0.0182324,0.99981,0.00686409,-0.00483873,-0.00677692,0.999965,0.99995,-0.00341042,0.00238837,0.0091248,0.0386796,-0.615056,-7.46916,1,1
136784253,-0.00971955,0.00309442,0.018133,-0.333368,-0.240083,-0.0204703,0.0,0.0,0.0,0.0,0.0,0.0,0.00726439,-0.0034399,0.0104,0.999831,-0.0181612,0.00291753,0.0181319,0.999788,0.0097739,-0.00309441,-0.00971935,0.999948,0.999946,-0.00487358,0.00150307,0.00907377,-0.424513,-0.913305,-8.1036,1,1
136796255,-0.0117501,-0.00110394,0.017819,-0.0840058,-0.392624,-0.0394132,0.0,0.0,0.0,0.0,0.0,0.0,0.00726854,-0.00344332,0.0104018,0.999841,-0.0178038,-0.00131304,0.017818,0.999772,0.0117283,0.00110394,-0.0117498,0.99993,0.999943,-0.00586986,-0.00060428,0.00890598,-0.240699,0.462891,-8.49694,1,1
136804255,-0.0115696,-0.00455872,0.017466,0.0705674,-0.408821,-0.0561067,0.0,0.0,0.0,0.0,0.0,0.0,0.00725913,-0.00345751,0.0104054,0.999837,-0.0174112,-0.00475977,0.0174649,0.999782,0.0114879,0.00455871,-0.0115692,0.999923,0.999943,-0.00576461,-0.00232975,0.00871952,-0.970858,0.598216,-9.34522,1,1
136816248,-0.00959692,-0.00915999,0.0168917,0.20819,-0.335868,-0.0513887,0.0,0.0,0.0,0.0,0.0,0.0,0.00725019,-0.00347336,0.010409,0.999815,-0.0168022,-0.00932023,0.0168901,0.999813,0.00944069,0.00915986,-0.00959637,0.999912,0.999943,-0.00475954,-0.00462029,0.00842357,-0.655893,0.652889,-9.04305,1,1
136828290,-0.00674358,-0.0116515,0.0164444,0.265356,-0.111529,-0.036985,0.0,0.0,0.0,0.0,0.0,0.0,0.00722836,-0.00349302,0.0104107,0.999797,-0.0163648,-0.0117603,0.0164426,0.999843,0.00655103,0.0116513,-0.00674307,0.999909,0.999944,-0.00332371,-0.00585323,0.0082023,-0.845486,0.717598,-10.0628,1,1
136836255,-0.00472967,-0.0114688,0.0161931,0.237321,0.0887673,-0.029592,0.0,0.0,0.0,0.0,0.0,0.0,0.00723293,-0.00350399,0.0104113,0.999803,-0.016138,-0.0115435,0.0161913,0.999859,0.00454333,0.0114686,-0.00472934,0.999923,0.999948,-0.00231829,-0.00575333,0.00808274,-0.854622,-0.487965,-9.27038,1,1
136848249,-0.00252538,-0.00806601,0.0158449,0.150795,0.387928,-0.0230987,0.0,0.0,0.0,0.0,0.0,0.0,0.00724449,-0.00351945,0.0104056,0.999842,-0.0158238,-0.0081049,0.0158437,0.999872,0.00239726,0.00806592,-0.00252529,0.999965,0.99996,-0.00123069,-0.00404287,0.00791719,-0.464392,0.193572,-9.59671,1,1
136856248,-0.00181404,-0.00399289,0.0155929,0.0475899,0.562216,-0.0292437,0.0,0.0,0.0,0.0,0.0,0.0,0.00725015,-0.00352427,0.010403,0.99987,-0.015585,-0.00402067,0.0155922,0.999877,0.00175156,0.00399288,-0.00181402,0.99999,0.999967,-0.000891423,-0.00200345,0.00779456,-0.382078,-0.643094,-9.06429,1,1
136872249,-0.00309471,0.00678516,0.0149067,-0.193019,0.710037,-0.0388339,0.0,0.0,0.0,0.0,0.0,0.0,0.0072936,-0.00352901,0.0103956,0.999866,-0.0149271,0.00673819,0.0149058,0.999884,0.0031955,-0.0067851,-0.00309464,0.999972,0.999965,-0.00157259,0.00338094,0.00745848,-0.141346,-0.8258,-9.83146,1,1
136884255,-0.00668471,0.0148765,0.0144136,-0.35442,0.652111,-0.04907,0.0,0.0,0.0,0.0,0.0,0.0,0.00730996,-0.0035368,0.0104028,0.999786,-0.0145122,0.0147778,0.0144115,0.999872,0.00689837,-0.014876,-0.00668392,0.999867,0.999941,-0.00339577,0.00741388,0.00723135,0.0137322,-0.453192,-9.23625,1,1
136892255,-0.00973777,0.0192982,0.0139102,-0.393321,0.510747,-0.0653388,0.0,0.0,0.0,0.0,0.0,0.0,0.00731998,-0.00354122,0.0104055,0.999717,-0.014097,0.0191588,0.0139071,0.999853,0.0100051,-0.019297,-0.00973581,0.999766,0.999917,-0.00493563,0.00961474,0.0070016,-0.139842,-0.531889,-9.15153,1,1
136904251,-0.0140462,0.0233518,0.012921,-0.357509,0.245852,-0.0831704,0.0,0.0,0.0,0.0,0.0,0.0,0.00734056,-0.00354263,0.0104076,0.999644,-0.0132473,0.0231639,0.0129171,0.999814,0.0143462,-0.0233496,-0.0140419,0.999629,0.999886,-0.00709783,0.0116297,0.00654185,0.407212,-0.716581,-8.95843,1,1
136916254,-0.0173,0.024055,0.0120263,-0.25728,-0.0382615,-0.0748609,0.0,0.0,0.0,0.0,0.0,0.0,0.00736378,-0.00353605,0.0104125,0.999638,-0.0124402,0.0238393,0.0120225,0.999773,0.0175871,-0.0240527,-0.0172941,0.999561,0.999872,-0.00872141,0.0119745,0.00611646,0.358443,-1.20361,-8.9597,1,1
136924255,-0.0184671,0.0230623,0.0115055,-0.178616,-0.181406,-0.0795165,0.0,0.0,0.0,0.0,0.0,0.0,0.00740972,-0.00351558,0.0104212,0.999668,-0.0119291,0.0228423,0.0115022,0.999758,0.0187301,-0.0230603,-0.0184612,0.999564,0.999874,-0.009299,0.0114771,0.00585855,2.03926,-2.22587,-6.13672,1,1
136936248,-0.0185933,0.0204496,0.0107731,0.0192657,-0.316877,-0.072335,0.0,0.0,0.0,0.0,0.0,0.0,0.00746105,-0.00344405,0.0104335,0.999733,-0.0111512,0.0202432,0.0107706,0.999765,0.0188114,-0.0204482,-0.0185884,0.999618,0.999889,-0.00935099,0.010174,0.00548106,2.63285,-1.24157,-7.68708,1,1
136944249,-0.0171316,0.0179588,0.0103016,0.205563,-0.368222,-0.0718516,0.0,0.0,0.0,0.0,0.0,0.0,0.00748274,-0.00340645,0.0104387,0.999786,-0.0106076,0.0177778,0.0102998,0.999797,0.0173148,-0.0179579,-0.017128,0.999692,0.999909,-0.00861147,0.00893473,0.00522731,1.91693,-0.776205,-8.39902,1,1
136956255,-0.0123745,0.0142878,0.00965171,0.464892,-0.333686,-0.0578378,0.0,0.0,0.0,0.0,0.0,0.0,0.00751103,-0.00335527,0.0104467,0.999851,-0.0098276,0.0141661,0.00965057,0.999875,0.0125115,-0.0142873,-0.0123729,0.999822,0.999944,-0.00622147,0.00711376,0.00486982,2.06476,-0.871331,-8.32446,1,1
136968248,-0.00493171,0.0110946,0.00915815,0.641851,-0.265609,-0.0412205,0.0,0.0,0.0,0.0,0.0,0.0,0.0075364,-0.00331219,0.0104491,0.999897,-0.00921262,0.0110486,0.00915745,0.999945,0.00503309,-0.0110944,-0.00493139,0.999926,0.999971,-0.00249119,0.00553592,0.00459265,1.69474,-0.96255,-9.24406,1,1
136976249,0.000612085,0.00977233,0.00887389,0.665944,-0.185386,-0.035004,0.0,0.0,0.0,0.0,0.0,0.0,0.00755836,-0.00328169,0.0104497,0.999913,-0.00886779,0.00977722,0.00887335,0.999961,-0.000525344,-0.00977217,0.000612055,0.999952,0.999978,0.000284356,0.00488745,0.00443538,1.70211,-1.19348,-8.26774,1,1
136988255,0.00818634,0.00885001,0.00844657,0.545549,-0.0740339,-0.038755,0.0,0.0,0.0,0.0,0.0,0.0,0.00758941,-0.00323624,0.0104499,0.999925,-0.00837374,0.00891842,0.00844614,0.999932,-0.00811121,-0.00884989,0.00818593,0.999927,0.999973,0.00407439,0.0044422,0.00420508,1.72584,-1.35462,-8.55326,1,1
137000248,0.0129313,0.00902227,0.00781371,0.284976,0.00725312,-0.0615512,0.0,0.0,0.0,0.0,0.0,0.0,0.00761394,-0.003196,0.0104501,0.999929,-0.00769632,0.00912216,0.00781332,0.999887,-0.0128601,-0.00902215,0.0129304,0.999876,0.999961,0.00644787,0.00453625,0.00387756,1.77402,-0.83998,-9.82077,1,1
137008250,0.0138868,0.00968445,0.00712749,0.0415451,0.0596449,-0.0937752,0.0,0.0,0.0,0.0,0.0,0.0,0.00762368,-0.00316741,0.0104484,0.999928,-0.00699227,0.00978209,0.0071271,0.999879,-0.013817,-0.00968429,0.0138857,0.999857,0.999958,0.00692598,0.0048668,0.00352999,1.87744,-0.642777,-9.04853,1,1
137020255,0.0121422,0.0110023,0.00571324,-0.278319,0.0714862,-0.131848,0.0,0.0,0.0,0.0,0.0,0.0,0.00764964,-0.00312359,0.0104475,0.999923,-0.0055792,0.0110705,0.00571286,0.999911,-0.0120789,-0.0110021,0.0121412,0.999866,0.999962,0.00605525,0.00551837,0.00282312,1.88398,-1.94304,-9.5947,1,1
137028258,0.00940073,0.0119012,0.0045404,-0.393055,0.08307,-0.150797,0.0,0.0,0.0,0.0,0.0,0.0,0.00767744,-0.00310001,0.0104476,0.999919,-0.00442831,0.011943,0.00454006,0.999946,-0.00934646,-0.0119009,0.00939993,0.999885,0.999969,0.00468674,0.00596116,0.00224216,1.52165,-1.50459,-9.82358,1,1
137040248,0.00411578,0.0128398,0.00261425,-0.480037,0.0542899,-0.16699,0.0,0.0,0.0,0.0,0.0,0.0,0.00769873,-0.00307587,0.0104461,0.999914,-0.00256138,0.0128501,0.00261403,0.999988,-0.00408219,-0.0128395,0.00411543,0.999909,0.999976,0.00204945,0.00642255,0.00129388,0.980276,-1.15744,-8.10205,1,1
137052255,-0.000677674,0.0135607,0.000600994,-0.357172,0.011656,-0.16636,0.0,0.0,0.0,0.0,0.0,0.0,0.00771304,-0.00304958,0.0104496,0.999908,-0.000610184,0.0135599,0.000600939,1.0,0.000685823,-0.0135603,-0.000677611,0.999908,0.999977,-0.000340867,0.00678019,0.000302788,0.966058,0.260015,-9.02006,1,1
137060255,-0.00283853,0.0135796,-0.000699146,-0.245213,0.000189037,-0.165942,0.0,0.0,0.0,0.0,0.0,0.0,0.00771937,-0.00304621,0.0104522,0.999908,0.000660598,0.0135811,-0.000699082,0.999996,0.00282903,-0.0135792,-0.00283827,0.999904,0.999976,-0.00141686,0.00679022,-0.000339928,-0.0118036,-0.583355,-7.69897,1,1
137072249,-0.00367927,0.0131724,-0.00272836,0.0148411,-0.0453483,-0.16831,0.0,0.0,0.0,0.0,0.0,0.0,0.00773516,-0.00305666,0.0104535,0.99991,0.00267987,0.0131819,-0.00272812,0.99999,0.00364331,-0.013172,-0.00367894,0.999907,0.999976,-0.00183061,0.00658866,-0.00135203,-0.186665,-0.108006,-8.5224,1,1
137084254,-0.00192505,0.0121985,-0.00476342,0.169307,-0.0906522,-0.179595,0.0,0.0,0.0,0.0,0.0,0.0,0.00776251,-0.00306151,0.0104569,0.999914,0.00473991,0.0122072,-0.00476305,0.999987,0.00186692,-0.0121982,-0.0019249,0.999924,0.999978,-0.000947976,0.00610148,-0.00237579,-0.168698,-1.23921,-8.06492,1,1
137092255,0.000165438,0.0112727,-0.00628295,0.267482,-0.107887,-0.18601,0.0,0.0,0.0,0.0,0.0,0.0,0.00776563,-0.00306843,0.0104583,0.999917,0.00628477,0.0112712,-0.00628251,0.99998,-0.000236258,-0.0112725,0.000165427,0.999937,0.999979,0.000100423,0.00563604,-0.00314189,-0.207576,-0.0431689,-8.86303,1,1
137104249,0.00313859,0.00985706,-0.00860487,0.196829,-0.124007,-0.205569,0.0,0.0,0.0,0.0,0.0,0.0,0.00780621,-0.00306663,0.0104595,0.999914,0.00863565,0.00982948,-0.00860434,0.999958,-0.00322329,-0.0098569,0.00313844,0.999947,0.999977,0.00159047,0.00492171,-0.0043101,0.37762,-2.27485,-9.34903,1,1
137112249,0.00498193,0.00905874,-0.0104514,0.168128,-0.125241,-0.215746,0.0,0.0,0.0,0.0,0.0,0.0,0.00783355,-0.0030378,0.0104634,0.999904,0.0104962,0.00900594,-0.0104508,0.999933,-0.00507631,-0.00905861,0.0049817,0.999947,0.999973,0.00251457,0.00451626,-0.00523689,2.32893,-1.17621,-7.5792,1,1
137124255,0.00626518,0.00839652,-0.0129745,0.0294409,-0.112867,-0.235728,0.0,0.0,0.0,0.0,0.0,0.0,0.00789034,-0.0029738,0.0104668,0.999881,0.0130264,0.00831426,-0.0129736,0.999896,-0.00637355,-0.00839642,0.00626492,0.999945,0.999965,0.00315973,0.00417782,-0.00650025,2.23593,-2.62397,-7.90828,1,1
137136248,0.00656247,0.0080104,-0.0157653,-0.0359771,-0.0570398,-0.23785,0.0,0.0,0.0,0.0,0.0,0.0,0.00793463,-0.00292204,0.010473,0.999844,0.0158169,0.00790569,-0.0157642,0.999853,-0.00668789,-0.00801031,0.00656221,0.999946,0.999955,0.00331267,0.00397918,-0.00789562,1.79945,-1.23771,-8.44513,1,1
137144249,0.0065137,0.0080832,-0.0176998,-0.0475111,-0.0202381,-0.242733,0.0,0.0,0.0,0.0,0.0,0.0,0.00797014,-0.00289266,0.0104748,0.999811,0.0177511,0.00796639,-0.0176983,0.999821,-0.00665569,-0.00808311,0.00651344,0.999946,0.999947,0.00329246,0.00401259,-0.00886281,1.77315,-2.4858,-9.11762,1,1
137156255,0.00682849,0.00883009,-0.0204861,0.00966681,0.0466358,-0.233315,0.0,0.0,0.0,0.0,0.0,0.0,0.00802012,-0.00285491,0.0104773,0.999751,0.0205445,0.00868804,-0.0204839,0.999766,-0.00700788,-0.00882998,0.00682817,0.999938,0.999932,0.00345925,0.0043798,-0.0102578,1.43243,-1.22986,-9.53002,1,1
137168248,0.00800722,0.00985956,-0.0232465,0.0918794,0.0724518,-0.230278,0.0,0.0,0.0,0.0,0.0,0.0,0.00806151,-0.00282801,0.0104791,0.999681,0.0233226,0.0096703,-0.0232433,0.999696,-0.00823414,-0.0098594,0.00800674,0.999919,0.999912,0.00406058,0.00488286,-0.0116425,1.06235,-2.31053,-9.21538,1,1
137176248,0.00920605,0.0106114,-0.0251354,0.128722,0.0700775,-0.238139,0.0,0.0,0.0,0.0,0.0,0.0,0.0080878,-0.00281504,0.0104786,0.999628,0.0252294,0.010376,-0.0251314,0.999639,-0.00946969,-0.0106112,0.0092054,0.999901,0.999896,0.00466926,0.00524736,-0.0125915,1.15288,-1.51506,-9.96853,1,1
137188255,0.0114652,0.0114208,-0.0279724,0.160239,0.0306981,-0.241866,0.0,0.0,0.0,0.0,0.0,0.0,0.00812906,-0.00278779,0.0104823,0.999544,0.0280978,0.0110947,-0.0279669,0.99954,-0.0117799,-0.0114205,0.0114642,0.999869,0.999869,0.00581178,0.00562953,-0.014018,1.13077,-2.39999,-10.1072,1,1
137196255,0.0127725,0.0115496,-0.0299115,0.136245,-0.00386933,-0.249902,0.0,0.0,0.0,0.0,0.0,0.0,0.00815007,-0.00278339,0.0104874,0.999486,0.0300521,0.0111612,-0.0299051,0.999467,-0.0131118,-0.0115493,0.0127713,0.999852,0.999851,0.00647174,0.00567848,-0.0149915,0.338555,-1.03225,-9.84655,1,1
137208248,0.0142616,0.0110347,-0.032845,0.0727002,-0.0746114,-0.251385,0.0,0.0,0.0,0.0,0.0,0.0,0.00817179,-0.00276955,0.010493,0.9994,0.032993,0.010559,-0.0328371,0.999354,-0.0146157,-0.0110344,0.0142602,0.999837,0.999824,0.00722027,0.00539932,-0.0164604,0.739123,-1.63478,-8.88171,1,1
137220255,0.0146501,0.00981702,-0.0359122,-0.0184509,-0.141798,-0.258867,0.0,0.0,0.0,0.0,0.0,0.0,0.00820724,-0.00275968,0.0105,0.999307,0.0360443,0.00928349,-0.0359027,0.999243,-0.0149926,-0.00981686,0.0146489,0.999845,0.999799,0.00741184,0.00477605,-0.0179904,0.580137,-1.26698,-9.56135,1,1
137228255,0.0142403,0.00861031,-0.0379979,-0.116313,-0.176862,-0.257226,0.0,0.0,0.0,0.0,0.0,0.0,0.00823758,-0.00274672,0.0104986,0.999241,0.0381074,0.00806216,-0.0379874,0.999172,-0.0145566,-0.0086102,0.0142393,0.999861,0.999784,0.00720054,0.00416899,-0.0190278,0.912151,-2.42013,-9.90137,1,1
137240248,0.0124402,0.00628739,-0.0410903,-0.184917,-0.203561,-0.253948,0.0,0.0,0.0,0.0,0.0,0.0,0.00827031,-0.00274279,0.0105029,0.999136,0.0411537,0.00577054,-0.0410779,0.999075,-0.0126876,-0.00628735,0.0124396,0.999903,0.999764,0.00628328,0.00301518,-0.0205627,0.0787432,-0.684264,-9.69021,1,1
137248268,0.0106974,0.00500107,-0.0430486,-0.246335,-0.160638,-0.247117,0.0,0.0,0.0,0.0,0.0,0.0,0.00828267,-0.00273435,0.0105079,0.999061,0.0430862,0.00453578,-0.0430347,0.999014,-0.0109025,-0.00500105,0.0106971,0.999931,0.999751,0.00540123,0.0023848,-0.0215356,0.663234,-0.911256,-10.59,1,1
137260255,0.00838729,0.00387905,-0.0459017,-0.257299,-0.0716634,-0.236294,0.0,0.0,0.0,0.0,0.0,0.0,0.00834693,-0.00271547,0.0105109,0.998939,0.0459165,0.00348997,-0.0458853,0.99891,-0.00855635,-0.00387904,0.00838713,0.999958,0.999726,0.00423703,0.00184276,-0.0229567,0.929928,-3.50044,-7.29506,1,1
137272249,0.00622197,0.00428372,-0.0485616,-0.192356,0.038048,-0.207889,0.0,0.0,0.0,0.0,0.0,0.0,0.00842054,-0.00268281,0.010515,0.998812,0.0485682,0.00397654,-0.048542,0.998801,-0.00642253,-0.0042837,0.00622187,0.999972,0.999698,0.00316206,0.00206568,-0.0242849,1.1251,-2.41928,-10.4044,1,1
137280260,0.00547143,0.00498339,-0.0499799,-0.157852,0.0805675,-0.192087,0.0,0.0,0.0,0.0,0.0,0.0,0.00847218,-0.00267098,0.010523,0.998739,0.0499856,0.00470373,-0.0499585,0.998735,-0.00571353,-0.00498337,0.00547134,0.999973,0.999681,0.00279711,0.00242255,-0.024994,0.63962,-3.45261,-7.97826,1,1
137292255,0.00559125,0.00626299,-0.052034,-0.0224736,0.0613826,-0.154428,0.0,0.0,0.0,0.0,0.0,0.0,0.00856886,-0.00263321,0.0105266,0.998627,0.0520447,0.00596357,-0.0520095,0.998629,-0.00590939,-0.00626294,0.00559111,0.999965,0.999653,0.00287612,0.00305769,-0.0260226,1.64596,-3.46636,-8.57327,1,1
137304256,0.00701173,0.00659939,-0.0536693,0.104448,-0.0315619,-0.141165,0.0,0.0,0.0,0.0,0.0,0.0,0.00862932,-0.00260176,0.0105275,0.998539,0.0536885,0.00621355,-0.0536424,0.998533,-0.00735558,-0.00659934,0.00701152,0.999954,0.999628,0.00359311,0.00320441,-0.0268427,1.02057,-2.02667,-8.66615,1,1
137312270,0.00852005,0.00627765,-0.0548892,0.149471,-0.0941173,-0.143139,0.0,0.0,0.0,0.0,0.0,0.0,0.00866522,-0.00256593,0.0105279,0.998474,0.0549131,0.00580051,-0.0548606,0.998455,-0.0088515,-0.00627761,0.00851978,0.999944,0.999609,0.00434452,0.00302071,-0.0274541,2.54737,-1.42234,-7.12967,1,1
137324257,0.0109917,0.00528196,-0.0565989,0.186998,-0.185641,-0.151568,0.0,0.0,0.0,0.0,0.0,0.0,0.00869442,-0.00248714,0.0105297,0.998385,0.0566233,0.00465138,-0.0565679,0.998335,-0.0112726,-0.00528193,0.0109913,0.999926,0.999581,0.00556831,0.00248437,-0.0283097,2.747,-1.12032,-8.44742,1,1
137336248,0.0130939,0.0033963,-0.0583393,0.122937,-0.20534,-0.142988,0.0,0.0,0.0,0.0,0.0,0.0,0.00872464,-0.00243103,0.0105311,0.998293,0.0583456,0.00262679,-0.0583059,0.998211,-0.0132693,-0.00339629,0.0130935,0.999909,0.999551,0.00659364,0.00150645,-0.029176,1.8637,-1.02724,-8.69207,1,1
137344248,0.013814,0.00224531,-0.059409,0.0749093,-0.173455,-0.129954,0.0,0.0,0.0,0.0,0.0,0.0,0.00872765,-0.00240126,0.010533,0.998233,0.0593993,0.00142097,-0.0593739,0.998139,-0.0139225,-0.00224531,0.0138135,0.999902,0.999534,0.00693724,0.000916996,-0.0297071,1.58107,-0.181046,-9.16484,1,1
137356255,0.0137085,0.00124974,-0.0608466,-0.0557109,-0.0772339,-0.118684,0.0,0.0,0.0,0.0,0.0,0.0,0.00873615,-0.00236642,0.0105375,0.998149,0.0608204,0.000413737,-0.060809,0.998055,-0.0137587,-0.00124974,0.0137081,0.999905,0.999513,0.00687005,0.000416073,-0.0304221,1.0892,-0.484357,-9.76047,1,1
137364255,0.0129831,0.00139894,-0.0617286,-0.116308,0.019886,-0.112407,0.0,0.0,0.0,0.0,0.0,0.0,0.00874174,-0.00234833,0.0105394,0.998094,0.0617023,0.000595256,-0.0616893,0.99801,-0.0130443,-0.00139894,0.0129828,0.999915,0.999502,0.00651001,0.000498797,-0.0308633,1.19205,-0.352078,-10.668,1,1
137376248,0.0110988,0.00268913,-0.0631182,-0.168495,0.118374,-0.117246,0.0,0.0,0.0,0.0,0.0,0.0,0.00873961,-0.0023239,0.0105377,0.998005,0.0631022,0.00198355,-0.063076,0.997945,-0.0112461,-0.00268913,0.0110985,0.999935,0.999486,0.00558902,0.00116877,-0.0315608,0.770518,-0.342549,-9.68693,1,1
137388255,0.00876331,0.00486473,-0.0645225,-0.192911,0.188904,-0.112976,0.0,0.0,0.0,0.0,0.0,0.0,0.00874584,-0.00231749,0.0105365,0.997907,0.0645178,0.00428937,-0.064477,0.997878,-0.00905862,-0.00486471,0.0087631,0.99995,0.999467,0.00445781,0.00228974,-0.0322659,0.385916,0.202575,-9.63295,1,1
137396255,0.00727145,0.00648087,-0.0653277,-0.177826,0.186276,-0.0987081,0.0,0.0,0.0,0.0,0.0,0.0,0.00873977,-0.00231058,0.010536,0.997846,0.0653266,0.00599214,-0.0652799,0.997837,-0.00767894,-0.00648083,0.00727124,0.999953,0.999454,0.00373959,0.00311994,-0.0326695,0.504812,0.0276715,-9.96107,1,1
137408248,0.00579918,0.00813037,-0.0663704,-0.0902826,0.1136,-0.0810082,0.0,0.0,0.0,0.0,0.0,0.0,0.00874897,-0.00230914,0.0105354,0.997765,0.0663676,0.00772763,-0.0663195,0.997778,-0.00632559,-0.00813028,0.00579896,0.99995,0.999437,0.00303285,0.00396671,-0.0331905,0.0892126,-0.469397,-9.12109,1,1
137420255,0.00562364,0.00858386,-0.067258,0.0394653,-0.0126271,-0.0653631,0.0,0.0,0.0,0.0,0.0,0.0,0.00874466,-0.00231217,0.0105331,0.997702,0.0672544,0.00818627,-0.0672048,0.99772,-0.00618778,-0.00858376,0.00562341,0.999947,0.999421,0.00295451,0.00419493,-0.0336343,-0.0576963,-0.0264346,-8.1276,1,1
137428255,0.00622916,0.00789179,-0.0677267,0.103444,-0.0898945,-0.0557217,0.0,0.0,0.0,0.0,0.0,0.0,0.0087388,-0.00232237,0.0105329,0.997676,0.0677227,0.0074519,-0.0676729,0.997685,-0.0067489,-0.00789171,0.00622893,0.999949,0.999414,0.00324636,0.00383815,-0.0338688,-0.556194,0.560855,-7.8089,1,1
137440248,0.00824862,0.00589373,-0.0683064,0.193424,-0.196005,-0.0451752,0.0,0.0,0.0,0.0,0.0,0.0,0.00872442,-0.0023358,0.0105343,0.997651,0.0682995,0.00531676,-0.0682521,0.997631,-0.00863154,-0.00589369,0.00824838,0.999949,0.999404,0.0042225,0.00280429,-0.0341583,-0.304249,0.0054256,-7.38198,1,1
137448248,0.0100219,0.0040686,-0.0686684,0.226353,-0.223711,-0.0418197,0.0,0.0,0.0,0.0,0.0,0.0,0.00872943,-0.00234081,0.0105337,0.997635,0.0686517,0.00337116,-0.0686139,0.99759,-0.0102773,-0.00406858,0.0100217,0.999942,0.999396,0.0050778,0.00186106,-0.0343371,-0.20525,-0.172016,-7.38724,1,1
137460255,0.0127028,0.00145934,-0.0691825,0.188875,-0.2186,-0.0386992,0.0,0.0,0.0,0.0,0.0,0.0,0.00874512,-0.00233235,0.0105327,0.997607,0.0691402,0.000577646,-0.0691272,0.997526,-0.0127729,-0.00145934,0.0127024,0.999918,0.999381,0.00637278,0.000509562,-0.0345883,0.579613,-0.843901,-7.41908,1,1
137472249,0.0149504,-0.000439537,-0.0696654,0.0978536,-0.13982,-0.0346291,0.0,0.0,0.0,0.0,0.0,0.0,0.00879785,-0.0023152,0.0105313,0.997574,0.0695948,-0.00147907,-0.0696091,0.997463,-0.014883,0.000439537,0.0149499,0.999888,0.999366,0.00746297,-0.000479956,-0.0348231,0.37501,-1.87386,-7.26898,1,1
137480249,0.0155023,-0.00104016,-0.069896,0.0324113,-0.0665236,-0.0327443,0.0,0.0,0.0,0.0,0.0,0.0,0.00881878,-0.00230892,0.0105346,0.997558,0.0698146,-0.00212011,-0.0698391,0.99744,-0.0153912,0.00104016,0.0155017,0.999879,0.999359,0.00772816,-0.000790574,-0.0349358,0.339368,-0.792359,-7.39033,1,1
137492255,0.0150068,-0.000791761,-0.0702353,-0.0965365,0.0350125,-0.0285304,0.0,0.0,0.0,0.0,0.0,0.0,0.00883472,-0.00228522,0.0105372,0.997534,0.0701578,-0.00184282,-0.0701775,0.997423,-0.0149137,0.000791761,0.0150063,0.999887,0.999355,0.00748481,-0.00065907,-0.0351065,0.65091,-0.646936,-7.19167,1,1
