timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
206294350,206293855,0.121605,-0.184812,-0.0370677,0.366864,0.0,0.0,0.0,0.0
206314421,206313855,0.0560827,-0.0988827,-0.0346906,0.368442,0.0,0.0,0.0,0.0
206338826,206337855,0.111371,-0.106034,-0.0364349,0.368442,0.0,0.0,0.0,0.0
206358946,206357855,0.0321696,-0.129548,-0.0428468,0.369231,0.0,0.0,0.0,0.0
206379087,206377855,-0.00541228,-0.101886,-0.0432817,0.369231,0.0,0.0,0.0,0.0
206399179,206397855,0.137136,-0.128835,-0.0401045,0.369231,0.0,0.0,0.0,0.0
206422325,206421855,0.120144,-0.123969,-0.0396477,0.367653,0.0,0.0,0.0,0.0
206442429,206441857,0.00137148,-0.0883055,-0.0420754,0.368442,0.0,0.0,0.0,0.0
206462386,206461855,-0.0747197,-0.0792754,-0.0442896,0.369231,0.0,0.0,0.0,0.0
206482419,206481855,-0.0526212,-0.151952,-0.0451403,0.368442,0.0,0.0,0.0,0.0
206506390,206505855,0.0387623,-0.110811,-0.0412778,0.370809,0.0,0.0,0.0,0.0
206526372,206525855,0.00968512,-0.0513968,-0.0398731,0.370809,0.0,0.0,0.0,0.0
206546375,206545859,0.150218,-0.136353,-0.0379217,0.372387,0.0,0.0,0.0,0.0
206566385,206565855,0.0686167,-0.0857844,-0.0408125,0.372387,0.0,0.0,0.0,0.0
206590381,206589855,0.0460238,-0.12808,-0.04461,0.372387,0.0,0.0,0.0,0.0
206610383,206609855,0.0455571,-0.0901513,-0.0507562,0.373176,0.0,0.0,0.0,0.0
206630897,206629855,0.0565524,-0.0352026,-0.0523998,0.37712,0.0,0.0,0.0,0.0
206650601,206649855,0.00339952,-0.0474258,-0.0553495,0.394477,0.0,0.0,0.0,0.0
206674375,206673855,-0.0280844,-0.147655,-0.0507409,0.394477,0.0,0.0,0.0,0.0
206694385,206693863,0.0324547,-0.151181,-0.0469577,0.394477,0.0,0.0,0.0,0.0
206714267,206713855,0.0824677,-0.187601,-0.0444571,0.394477,0.0,0.0,0.0,0.0
206734707,206733855,-0.00107895,-0.111582,-0.0473833,0.394477,0.0,0.0,0.0,0.0
206754736,206753857,0.0680776,-0.0447473,-0.0487793,0.394477,0.0,0.0,0.0,0.0
206779500,206777855,0.0348686,-0.0679219,-0.0548154,0.394477,0.0,0.0,0.0,0.0
206799666,206797855,0.0125108,-0.00738688,-0.0567742,0.394477,0.0,0.0,0.0,0.0
206819871,206817855,0.0623689,-0.0871744,-0.0587178,0.392899,0.0,0.0,0.0,0.0
206842597,206841856,0.101635,-0.171357,-0.0513846,0.394477,0.0,0.0,0.0,0.0
206862397,206861860,0.0603492,-0.125719,-0.0508096,0.392899,0.0,0.0,0.0,0.0
206882407,206881882,0.0414382,-0.0660403,-0.0513031,0.394477,0.0,0.0,0.0,0.0
206902410,206901896,0.0788015,-0.168587,-0.0505841,0.394477,0.0,0.0,0.0,0.0
206926352,206925855,0.0727529,-0.156535,-0.047011,0.394477,0.0,0.0,0.0,0.0
206946385,206945855,0.0441688,-0.0579978,-0.0436031,0.389744,0.0,0.0,0.0,0.0
206966263,206965855,0.146147,0.0103302,-0.046765,0.386588,0.0,0.0,0.0,0.0
206986288,206985855,-0.00845366,0.0013563,-0.0474768,0.383432,0.0,0.0,0.0,0.0
207010429,207009855,0.0469709,-0.0656979,-0.0528317,0.378698,0.0,0.0,0.0,0.0
207030426,207029855,0.0254657,-0.116584,-0.0428547,0.373176,0.0,0.0,0.0,0.0
