timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
141856899,4.94355,0,1,1,0,0
142166898,5.07568,0,1,1,0,0
142466899,5.07568,0,1,1,0,0
142766946,4.99028,0,1,1,0,0
143066901,4.98706,0,1,1,0,0
143366899,4.98867,0,1,1,0,0
143666898,4.89199,0,1,1,0,0
143966898,4.97578,0,1,1,0,0
144276898,4.93228,0,1,1,0,0
144576897,4.98867,0,1,1,0,0
144876898,5.01445,0,1,1,0,0
145176898,4.93066,0,1,1,0,0
145476898,5.0354,0,1,1,0,0
145776898,5.01606,0,1,1,0,0
146076898,4.96611,0,1,1,0,0
146376898,5.03862,0,1,1,0,0
146676898,5.03218,0,1,1,0,0
146976898,4.979,0,1,1,0,0
147286899,4.96611,0,1,1,0,0
147586898,5.03379,0,1,1,0,0
147886899,4.97578,0,1,1,0,0
148186899,5.04023,0,1,1,0,0
148486899,4.97578,0,1,1,0,0
148786910,4.98545,0,1,1,0,0
149086904,5.03057,0,1,1,0,0
149386899,5.02412,0,1,1,0,0
149686898,5.01284,0,1,1,0,0
149986898,5.0064,0,1,1,0,0
150296898,5.01123,0,1,1,0,0
150596899,5.02895,0,1,1,0,0
150896899,4.95967,0,1,1,0,0
151196899,5.00801,0,1,1,0,0
151496899,4.97256,0,1,1,0,0
151796899,4.97256,0,1,1,0,0
152096898,4.99512,0,1,1,0,0
152396900,5.07568,0,1,1,0,0
152696898,5.04185,0,1,1,0,0
152996898,5.0064,0,1,1,0,0
153306899,5.02734,0,1,1,0,0
153606898,5.00479,0,1,1,0,0
153906899,5.05151,0,1,1,0,0
154206898,5.00801,0,1,1,0,0
154506898,5.01606,0,1,1,0,0
154806898,4.96934,0,1,1,0,0
155106899,5.00156,0,1,1,0,0
155406942,5.02412,0,1,1,0,0
155706898,5.05635,0,1,1,0,0
156006898,4.96289,0,1,1,0,0
156316898,5.00317,0,1,1,0,0
156616898,4.93066,0,1,1,0,0
156916898,5.08374,0,1,1,0,0
157216899,5.00156,0,1,1,0,0
157516899,5.00317,0,1,1,0,0
157816900,5.01123,0,1,1,0,0
158116898,4.95806,0,1,1,0,0
158416898,4.99028,0,1,1,0,0
158716906,5.02412,0,1,1,0,0
159016899,5.05474,0,1,1,0,0
159326899,4.95645,0,1,1,0,0
159626899,4.979,0,1,1,0,0
159926899,5.04507,0,1,1,0,0
160226938,4.99512,0,1,1,0,0
160526899,5.01445,0,1,1,0,0
160826899,5.02251,0,1,1,0,0
161126898,5.00317,0,1,1,0,0
161426899,5.0064,0,1,1,0,0
161726898,5.05957,0,1,1,0,0
162026898,4.97095,0,1,1,0,0
162336900,5.10469,0,1,1,0,0
162636898,4.99512,0,1,1,0,0
162936898,5.04023,0,1,1,0,0
163236899,5.09502,0,1,1,0,0
163536898,5.05312,0,1,1,0,0
163836898,5.09341,0,1,1,0,0
164136898,5.0499,0,1,1,0,0
164436898,4.96611,0,1,1,0,0
164736899,4.95645,0,1,1,0,0
165036898,4.97578,0,1,1,0,0
165346898,4.99189,0,1,1,0,0
165646898,5.02734,0,1,1,0,0
165946899,5.0499,0,1,1,0,0
166246901,4.96934,0,1,1,0,0
166546898,4.87427,0,1,1,0,0
166846899,4.88232,0,1,1,0,0
167746898,4.92261,0,1,1,0,0
168046898,4.90005,0,1,1,0,0
168356898,4.99512,0,1,1,0,0
168656898,5.02251,0,1,1,0,0
168956898,5.10146,0,1,1,0,0
169256899,5.05312,0,1,1,0,0
169556899,5.00156,0,1,1,0,0
169856899,4.80659,0,1,1,0,0
170156898,4.97578,0,1,1,0,0
170456899,4.99673,0,1,1,0,0
170756898,4.92261,0,1,1,0,0
171056898,5.0209,0,1,1,0,0
171366898,5.01284,0,1,1,0,0
171666911,5.0354,0,1,1,0,0
171966898,5.07246,0,1,1,0,0
172266899,4.98706,0,1,1,0,0
172566898,5.00156,0,1,1,0,0
172866899,4.97417,0,1,1,0,0
173166898,5.03701,0,1,1,0,0
173466898,4.98223,0,1,1,0,0
173766898,5.01606,0,1,1,0,0
174066899,5.01929,0,1,1,0,0
174376941,5.01445,0,1,1,0,0
174676899,5.01123,0,1,1,0,0
174976899,4.95322,0,1,1,0,0
175276898,5.00317,0,1,1,0,0
175576898,5.07085,0,1,1,0,0
175876898,5.01768,0,1,1,0,0
176176898,5.04023,0,1,1,0,0
176476898,4.979,0,1,1,0,0
176776898,5.03701,0,1,1,0,0
177076899,4.979,0,1,1,0,0
177386898,5.00479,0,1,1,0,0
177686899,4.97256,0,1,1,0,0
177986899,4.98223,0,1,1,0,0
178286902,5.04668,0,1,1,0,0
178586899,5.00801,0,1,1,0,0
178886899,4.99673,0,1,1,0,0
179186899,5.03862,0,1,1,0,0
179486914,4.97417,0,1,1,0,0
179786898,5.02734,0,1,1,0,0
180086898,5.07085,0,1,1,0,0
180396898,5.02412,0,1,1,0,0
180696898,4.99351,0,1,1,0,0
180996899,5.04185,0,1,1,0,0
181296902,5.00479,0,1,1,0,0
181596898,4.99189,0,1,1,0,0
181896898,5.04023,0,1,1,0,0
182196898,5.06924,0,1,1,0,0
182496898,4.979,0,1,1,0,0
182796898,5.05635,0,1,1,0,0
183096901,4.99028,0,1,1,0,0
183406898,4.97739,0,1,1,0,0
183706898,5.00801,0,1,1,0,0
184006898,5.02895,0,1,1,0,0
184306898,5.04346,0,1,1,0,0
184606898,4.98223,0,1,1,0,0
184906900,5.00317,0,1,1,0,0
185206898,4.99995,0,1,1,0,0
185506901,4.90972,0,1,1,0,0
185816898,4.9645,0,1,1,0,0
186116899,5.05151,0,1,1,0,0
186416898,4.96934,0,1,1,0,0
186716903,5.00156,0,1,1,0,0
187016899,5.02412,0,1,1,0,0
187316899,4.98545,0,1,1,0,0
187616898,5.02573,0,1,1,0,0
187916898,4.98384,0,1,1,0,0
188226898,5.04668,0,1,1,0,0
188526929,5.01929,0,1,1,0,0
188826899,5.03057,0,1,1,0,0
189126899,5.0499,0,1,1,0,0
189426898,4.98545,0,1,1,0,0
189726898,4.98223,0,1,1,0,0
190026899,4.91294,0,1,1,0,0
190326898,4.97095,0,1,1,0,0
190626898,5.02734,0,1,1,0,0
190926899,4.99512,0,1,1,0,0
191226898,4.99351,0,1,1,0,0
191536898,4.979,0,1,1,0,0
191836907,4.921,0,1,1,0,0
192136898,4.99512,0,1,1,0,0
192436924,4.97417,0,1,1,0,0
192736898,4.98062,0,1,1,0,0
193036898,5.01445,0,1,1,0,0
193336898,5.00479,0,1,1,0,0
193636898,4.96611,0,1,1,0,0
193936900,5.02895,0,1,1,0,0
194236899,4.97095,0,1,1,0,0
194546899,4.99834,0,1,1,0,0
194846899,4.98223,0,1,1,0,0
195146906,5.01123,0,1,1,0,0
195446899,4.98384,0,1,1,0,0
195746899,4.99189,0,1,1,0,0
196046899,4.99189,0,1,1,0,0
196346899,4.99512,0,1,1,0,0
196646899,4.99189,0,1,1,0,0
196946899,4.95322,0,1,1,0,0
197246898,5.03379,0,1,1,0,0
197556898,5.02412,0,1,1,0,0
197856898,4.98062,0,1,1,0,0
198156899,5.08696,0,1,1,0,0
198456898,5.05635,0,1,1,0,0
198756899,5.01123,0,1,1,0,0
199056899,5.07568,0,1,1,0,0
199356898,5.01445,0,1,1,0,0
199656898,5.00479,0,1,1,0,0
199956898,5.01445,0,1,1,0,0
200256898,5.05957,0,1,1,0,0
200566898,5.00479,0,1,1,0,0
200866898,5.00801,0,1,1,0,0
201166902,5.00317,0,1,1,0,0
201466898,4.98545,0,1,1,0,0
201766898,5.08213,0,1,1,0,0
202066898,4.93228,0,1,1,0,0
202376898,5.00801,0,1,1,0,0
202676899,4.97739,0,1,1,0,0
202976898,4.91294,0,1,1,0,0
203276899,4.99512,0,1,1,0,0
203576898,4.979,0,1,1,0,0
203876899,5.04829,0,1,1,0,0
204176899,5.00801,0,1,1,0,0
204476898,5.05957,0,1,1,0,0
204776899,4.97417,0,1,1,0,0
205086900,5.00479,0,1,1,0,0
205386902,5.02412,0,1,1,0,0
205686899,4.95483,0,1,1,0,0
205986898,5.06924,0,1,1,0,0
206286899,5.07568,0,1,1,0,0
206586898,4.98223,0,1,1,0,0
206886898,5.05957,0,1,1,0,0
207186899,4.98384,0,1,1,0,0
207486899,4.94678,0,1,1,0,0
207786906,5.05635,0,1,1,0,0
208086898,5.0209,0,1,1,0,0
208396938,4.98384,0,1,1,0,0
208696899,4.97256,0,1,1,0,0
208996898,4.95806,0,1,1,0,0
209296899,4.98384,0,1,1,0,0
209596898,5.01606,0,1,1,0,0
209896901,4.98384,0,1,1,0,0
210196909,5.04023,0,1,1,0,0
210496899,5.03057,0,1,1,0,0
210796898,4.96128,0,1,1,0,0
211096898,4.98545,0,1,1,0,0
211406898,5.00962,0,1,1,0,0
211706901,5.01123,0,1,1,0,0
212006899,5.03057,0,1,1,0,0
212306900,5.03701,0,1,1,0,0
212606898,5.00801,0,1,1,0,0
212906899,5.03862,0,1,1,0,0
213206901,5.03701,0,1,1,0,0
213506898,4.94033,0,1,1,0,0
213806908,4.9355,0,1,1,0,0
214116898,4.93228,0,1,1,0,0
214416900,4.95,0,1,1,0,0
214716898,5.05474,0,1,1,0,0
215016899,5.03057,0,1,1,0,0
215316908,4.95322,0,1,1,0,0
216516900,4.98545,0,1,1,0,0
216816898,5.01445,0,1,1,0,0
217116899,4.99673,0,1,1,0,0
217426898,5.01445,0,1,1,0,0
217726898,5.00156,0,1,1,0,0
218026898,5.00962,0,1,1,0,0
218326908,5.04023,0,1,1,0,0
218626898,4.97417,0,1,1,0,0
218926898,4.979,0,1,1,0,0
219226898,4.98062,0,1,1,0,0
219526898,4.96934,0,1,1,0,0
219826899,5.01929,0,1,1,0,0
220126898,4.97739,0,1,1,0,0
220436898,4.97256,0,1,1,0,0
220736898,5.0064,0,1,1,0,0
221036899,5.09824,0,1,1,0,0
221336899,4.97095,0,1,1,0,0
221636898,5.04185,0,1,1,0,0
221936899,5.02573,0,1,1,0,0
222236898,4.92583,0,1,1,0,0
222536899,5.08857,0,1,1,0,0
222836899,5.06602,0,1,1,0,0
223136903,4.96934,0,1,1,0,0
223446899,5.01445,0,1,1,0,0
223746899,5.01768,0,1,1,0,0
224046898,5.01445,0,1,1,0,0
224346899,5.01123,0,1,1,0,0
224646899,5.03218,0,1,1,0,0
224946899,4.99995,0,1,1,0,0
225246908,5.05312,0,1,1,0,0
225546898,5.01606,0,1,1,0,0
225846898,4.98545,0,1,1,0,0
226146898,5.08213,0,1,1,0,0
226456898,5.0499,0,1,1,0,0
226756898,5.00801,0,1,1,0,0
227056898,5.03057,0,1,1,0,0
227356898,4.98062,0,1,1,0,0
227656898,5.04346,0,1,1,0,0
227956898,5.0209,0,1,1,0,0
