timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
10131122,0.0187725,-0.0191978,-0.000980839,0.004008,0,-0.10942,-0.119513,-9.57578,0.004008,-5630,-0.524735,0.0851756,0.362546,-5804,-107.738,18.67
10211081,-0.00129894,0.0040374,-0.00385581,0.003967,0,0.273691,0.083137,-9.4124,0.003967,-5099,-0.334832,0.273285,0.180465,-5203,-107.738,18.66
10215114,-0.000650927,0.00767083,-0.0143553,0.004033,0,0.473836,0.128174,-9.4569,0.004033,-1464,-0.285712,0.241946,-7.87659e-06,-9236,-107.738,18.66
10219069,-0.00169221,0.00630231,-0.006943,0.003955,0,0.164975,-0.113212,-9.55922,0.003955,-5419,-0.285712,0.241946,-7.87659e-06,-13191,-107.738,18.66
10223114,-0.0145761,0.0113585,0.00422502,0.004045,0,-0.152487,-0.0756696,-9.65724,0.004045,-2401,-0.446861,0.290021,0.296844,-17236,-107.738,18.66
10227118,-0.00190441,0.0102801,0.000742226,0.004004,0,-0.196191,0.0664619,-9.42299,0.004004,-6405,-0.446861,0.290021,0.296844,-21240,-107.738,18.66
10231114,-0.00542487,0.00663495,-0.0037015,0.003996,0,0.214301,0.151188,-9.45629,0.003996,-2169,-0.468163,0.145488,0.113091,-361,-108.15,18.66
10235116,0.00972275,-0.00536804,-0.00391295,0.004002,0,0.282417,-0.140183,-9.43513,0.004002,-6171,-0.468163,0.145488,0.113091,-4363,-108.15,18.66
10239119,-0.00427127,-0.00266593,0.00375896,0.004003,0,-0.0182642,-0.183885,-9.4634,0.004003,-2320,-0.404894,0.727859,0.225142,-8366,-108.15,18.66
10243115,0.00825481,-0.00241283,-0.00312028,0.003996,0,-0.0741121,0.0204049,-9.92095,0.003996,-6316,-0.404894,0.727859,0.225142,-12362,-108.15,18.66
10247069,0.00485909,0.00246541,-0.00326446,0.003954,0,0.277548,0.174651,-9.2948,0.003954,-2232,-0.410594,0.532218,-0.00344594,-16316,-108.15,18.66
10251109,0.0124838,-0.00881409,0.00238919,0.00404,0,0.310036,0.0325634,-9.3639,0.00404,-6272,-0.410594,0.532218,-0.00344594,-20356,-108.15,18.66
10255068,0.00715038,-0.0111835,0.000653119,0.003959,0,-0.0634653,-0.207649,-9.48448,0.003959,-3152,-0.329335,0.161824,0.38198,-24315,-108.15,18.66
10259117,0.0026558,-0.00539102,-0.00398175,0.004049,0,-0.422316,-0.16725,-9.99379,0.004049,-140,-0.380032,0.589496,-0.00178163,-28364,-108.15,18.66
10263118,0.0091649,0.00489376,-0.0169164,0.004001,0,0.112763,0.240656,-9.2535,0.004001,-4141,-0.380032,0.589496,-0.00178163,-32365,-108.15,18.66
10267121,0.00407222,-0.00510961,-0.00335499,0.004003,0,0.411896,0.161915,-9.28968,0.004003,-113,-0.490934,0.274712,-0.266382,-36368,-108.15,18.66
10271114,0.00465146,-0.000925,0.00849371,0.003993,0,0.147442,-0.173564,-9.38196,0.003993,-4106,-0.490934,0.274712,-0.266382,-40361,-108.15,18.66
10275119,-0.00919742,-0.00240386,0.00219545,0.004005,0,-0.474926,-0.124697,-9.97339,0.004005,-57,-0.481764,0.227994,0.0705958,-44366,-108.15,18.66
10279119,0.00986022,0.0129224,-0.00940952,0.004,0,0.0465006,0.296856,-9.26032,0.004,-4057,-0.481764,0.227994,0.0705958,-48366,-108.15,18.66
10283068,0.00155503,-0.00295742,-0.0016215,0.003949,0,0.490924,-0.14063,-9.36559,0.003949,-909,-0.488722,0.614416,0.205426,-1003,-108.48,18.67
10287117,-0.00253189,0.00445184,0.010261,0.004049,0,-0.0482158,-0.0640255,-9.21566,0.004049,-4958,-0.488722,0.614416,0.205426,-5052,-108.48,18.67
10291068,-0.0116239,-0.000487341,-0.0077668,0.003951,0,-0.417327,0.0282574,-10.0305,0.003951,-972,-0.344707,-0.105451,0.103541,-9003,-108.48,18.67
10295114,0.00108708,0.0179182,-0.0090858,0.004046,0,0.082,0.238028,-9.32959,0.004046,-5018,-0.344707,-0.105451,0.103541,-13049,-108.48,18.67
10299118,0.00279946,0.0057158,0.00375769,0.004004,0,0.235071,-0.484541,-9.31028,0.004004,-1979,-0.372473,0.258631,0.474579,-17053,-108.48,18.67
10303117,-0.016939,0.00897579,0.006304,0.003999,0,-0.304726,-0.114042,-9.56018,0.003999,-5978,-0.372473,0.258631,0.474579,-21052,-108.48,18.67
10307114,-0.00992377,0.0118937,-0.0110177,0.003997,0,0.0229001,0.259139,-9.93094,0.003997,-2784,-0.465617,0.999749,0.629522,-25049,-108.48,18.67
10311118,-0.00721534,0.0183196,-0.00366167,0.004004,0,0.322187,0.138469,-9.33216,0.004004,-6788,-0.465617,0.999749,0.629522,-1999,-108.892,18.67
10315114,0.00315382,0.0106831,0.00904177,0.003996,0,0.192726,-0.240335,-9.12095,0.003996,-2899,-0.315117,0.734956,0.152682,-5995,-108.892,18.67
10319074,-0.01535,0.000286733,-0.000390654,0.00396,0,-0.284775,-0.0542561,-9.74398,0.00396,-6859,-0.315117,0.734956,0.152682,-9955,-108.892,18.67
10323115,-0.00452095,0.0138507,-0.00939977,0.004041,0,0.112795,0.389013,-9.7204,0.004041,-3553,-0.502665,0.469908,0.294551,-13996,-108.892,18.67
10327116,0.00239167,0.00255668,0.000884694,0.004001,0,0.217183,-0.331313,-9.22974,0.004001,-7554,-0.502665,0.469908,0.294551,-17997,-108.892,18.67
10331114,-0.0115541,0.00738992,0.00244419,0.003998,0,-0.274285,-0.159234,-9.42908,0.003998,-2030,-0.439504,0.0379815,0.215123,-21995,-108.892,18.67
10335118,-0.00623149,0.00433272,-0.0119478,0.004004,0,0.0276347,0.246929,-9.59873,0.004004,-6034,-0.439504,0.0379815,0.215123,-25999,-108.892,18.67
10339114,-0.00880729,0.0130121,-0.00651437,0.003996,0,0.331566,0.356265,-9.66156,0.003996,-3174,-0.450956,0.251748,-0.0719738,-3375,-108.644,18.67
10343114,0.00445906,0.00932485,0.00292545,0.004,0,0.0998893,-0.303749,-9.21359,0.004,-699,-0.494128,0.938587,0.37013,-7375,-108.644,18.67
10347118,-0.0198965,0.0130304,-0.00502796,0.004004,0,-0.171853,-0.155722,-9.76981,0.004004,-4703,-0.494128,0.938587,0.37013,-11379,-108.644,18.67
10351114,-0.00353507,0.0159186,-0.00361002,0.003996,0,0.265736,0.343304,-9.44536,0.003996,-687,-0.451068,0.470922,0.0901378,-15375,-108.644,18.67
10355068,-0.000797259,0.0088473,0.00941262,0.003954,0,0.117941,-0.503562,-9.27741,0.003954,-4641,-0.451068,0.470922,0.0901378,-19329,-108.644,18.67
10359114,-0.0126552,0.00740367,-2.4158e-05,0.004046,0,-0.391715,-0.0237156,-9.90783,0.004046,-1627,-0.379396,0.964202,0.259986,-23375,-108.644,18.67
10363069,-0.00138559,0.0097093,-0.00548692,0.003955,0,0.314791,0.357549,-9.25895,0.003955,-5582,-0.379396,0.964202,0.259986,-27330,-108.644,18.67
10367120,0.00130747,5.98552e-05,0.00242139,0.004051,0,0.428239,-0.137482,-9.47359,0.004051,-1614,-0.504817,0.616944,-0.16943,-31381,-108.644,18.67
10371117,0.00449835,-0.00520562,0.00244049,0.003997,0,-0.350797,0.00896686,-9.59116,0.003997,-5611,-0.504817,0.616944,-0.16943,-35378,-108.644,18.67
10375114,-0.00283692,0.00637787,-0.0033813,0.003997,0,0.265656,0.272288,-9.35714,0.003997,-1544,-0.28348,0.715332,0.297478,-39375,-108.644,18.67
10379116,0.00490177,-0.0039554,-0.0030905,0.004002,0,0.373054,0.101174,-9.64428,0.004002,-5546,-0.28348,0.715332,0.297478,-43377,-108.644,18.67
10383119,0.00766285,-0.00223399,-0.000255948,0.004003,0,-0.0441475,-0.121772,-9.09372,0.004003,-1518,-0.46768,0.312697,0.354553,-47380,-108.644,18.67
10387085,-0.00902528,0.0017427,-0.00413258,0.003966,0,-0.0668378,0.10581,-9.83513,0.003966,-5484,-0.46768,0.312697,0.354553,-51346,-108.644,18.67
10391069,0.0105105,0.00423911,-0.00801338,0.003984,0,0.442224,0.141343,-9.48687,0.003984,-1566,-0.318377,0.605495,0.426213,-1702,-108.974,18.67
10395114,0.00520468,-0.00844594,0.00104788,0.004045,0,-0.272796,-0.303887,-9.38669,0.004045,-5611,-0.318377,0.605495,0.426213,-5747,-108.974,18.67
10399069,-0.00160912,0.00740765,-0.00383081,0.003955,0,-0.103147,0.191817,-9.60753,0.003955,-3377,-0.331117,0.564329,0.498608,-9702,-108.974,18.67
10403114,0.00476716,-0.00650051,-0.00732787,0.004045,0,0.423971,0.228645,-9.48895,0.004045,-225,-0.519324,1.04499,0.375608,-13747,-108.974,18.67
10407118,0.00840798,0.00259876,0.000229116,0.004004,0,-0.107588,-0.498465,-9.54456,0.004004,-4229,-0.519324,1.04499,0.375608,-17751,-108.974,18.67
10411114,-0.018019,0.0125143,0.00091933,0.003996,0,-0.158404,0.0511813,-9.91481,0.003996,-353,-0.482681,0.651437,-0.0515693,-21747,-108.974,18.67
10415115,-0.00377315,0.0200411,-0.00428014,0.004001,0,0.552535,0.215472,-9.33115,0.004001,-4354,-0.482681,0.651437,-0.0515693,-1319,-108.974,18.67
10419119,-0.0137668,0.0126754,0.000416665,0.004004,0,-0.270058,-0.519852,-9.47722,0.004004,-375,-0.501887,0.336756,-0.309966,-5323,-108.974,18.67
10423114,-0.0264918,0.0250278,0.000632252,0.003995,0,-0.377132,0.122715,-9.88273,0.003995,-4370,-0.501887,0.336756,-0.309966,-9318,-108.974,18.67
10427069,-0.0183657,0.0267572,-0.00488622,0.003955,0,0.445773,0.192326,-9.20103,0.003955,-1207,-0.431834,0.262233,0.352288,-13273,-108.974,18.67
10431114,-0.0164759,0.019526,0.000952089,0.004045,0,-0.0748474,-0.492679,-9.67926,0.004045,-5252,-0.431834,0.262233,0.352288,-17318,-108.974,18.67
10435068,-0.0270044,0.0217477,0.00660078,0.003954,0,-0.420451,0.164685,-9.64329,0.003954,-2154,-0.459432,0.200353,-0.3165,-21272,-108.974,18.67
10439117,-0.0127623,0.0189418,-0.000580767,0.004049,0,0.520115,0.284969,-9.38909,0.004049,-6203,-0.459432,0.200353,-0.3165,-176,-109.056,18.67
10443119,-0.00513788,0.0110028,0.00298377,0.004002,0,-0.139728,-0.408958,-9.63005,0.004002,-2159,-0.298829,0.24773,0.0220586,-4178,-109.056,18.67
10447115,-0.0170419,0.0180899,0.00305621,0.003996,0,-0.24166,0.113814,-9.60246,0.003996,-6155,-0.298829,0.24773,0.0220586,-8174,-109.056,18.67
10451114,-0.00179993,0.00545342,-0.0050777,0.003999,0,0.496187,0.251216,-9.30774,0.003999,-2115,-0.509732,-0.0584643,0.23778,-12173,-109.056,18.67
10455086,0.00669283,-0.00579826,-0.00527245,0.003972,0,0.0188239,-0.321894,-9.68491,0.003972,-6087,-0.509732,-0.0584643,0.23778,-16145,-109.056,18.67
10459114,0.00218648,-0.0050097,0.0016847,0.004028,0,-0.155867,0.34321,-9.7219,0.004028,-2061,-0.33442,0.00297396,-0.118723,-20173,-109.056,18.67
10463119,0.0240241,-0.0111186,-0.00249616,0.004005,0,0.555452,0.268808,-9.26692,0.004005,-6066,-0.33442,0.00297396,-0.118723,-24178,-109.056,18.67
10467114,0.0240671,-0.0229051,-0.00160064,0.003995,0,-0.0440651,-0.295616,-9.50723,0.003995,-1967,-0.453654,0.492872,0.0994755,-28173,-109.056,18.67
10471068,0.0142539,-0.018692,0.000910053,0.003954,0,-0.279384,0.192218,-9.50903,0.003954,-5921,-0.453654,0.492872,0.0994755,-32127,-109.056,18.67
10475114,0.0260921,-0.0244349,-0.00913255,0.004046,0,0.403413,0.113446,-9.44875,0.004046,-2968,-0.399517,1.1138,0.0566279,-36173,-109.056,18.67
10479119,0.0349671,-0.0322477,-0.00971357,0.004005,0,-0.226442,-0.316304,-9.75566,0.004005,-6973,-0.399517,1.1138,0.0566279,-40178,-109.056,18.67
10483114,0.0255992,-0.0301675,0.00188551,0.003995,0,-0.261671,0.213576,-9.56418,0.003995,-3427,-0.472123,0.0214955,0.116368,-44173,-109.056,18.67
10487117,0.042052,-0.0303811,-0.00462099,0.004003,0,0.558231,0.193089,-9.19975,0.004003,-7430,-0.472123,0.0214955,0.116368,-48176,-109.056,18.67
10491118,0.0402166,-0.0452231,-0.00377983,0.004001,0,-0.154986,-0.453088,-9.80436,0.004001,-2212,-0.424995,0.652533,0.201616,-52177,-109.056,18.67
10495114,0.0322376,-0.0308214,0.00812064,0.003996,0,-0.269497,0.151331,-9.5257,0.003996,-6208,-0.424995,0.652533,0.201616,-3593,-109.551,18.66
10499068,0.0425118,-0.0336526,-0.00641071,0.003954,0,0.516813,0.0748902,-9.43736,0.003954,-3317,-0.377238,0.612888,0.193585,-7547,-109.551,18.66
10503114,0.0393589,-0.0347061,-0.00889528,0.004046,0,-0.0783036,-0.275612,-9.60418,0.004046,-7363,-0.377238,0.612888,0.193585,-11593,-109.551,18.66
10507068,0.0287868,-0.0294511,0.00342897,0.003954,0,-0.438743,0.224717,-9.3818,0.003954,-3133,-0.415488,0.265836,0.229429,-15547,-109.551,18.66
10511114,0.0310998,-0.0248857,-0.0102689,0.004046,0,0.371148,0.152598,-9.48682,0.004046,-7179,-0.415488,0.265836,0.229429,-19593,-109.551,18.66
10515118,0.0356334,-0.0344753,-0.015046,0.004004,0,-0.2487,-0.41836,-9.68021,0.004004,-3619,-0.388677,-0.107037,-0.0918455,-23597,-109.551,18.66
10519115,0.013088,-0.0137553,0.00739161,0.003997,0,-0.288807,0.126168,-9.48884,0.003997,-157,-0.53345,0.514355,0.440228,-1490,-109.303,18.66
10523114,0.0259247,-0.0181898,-0.00915426,0.003999,0,0.366349,0.0583934,-9.44005,0.003999,-4156,-0.53345,0.514355,0.440228,-5489,-109.303,18.66
10527119,0.00598869,-0.0102498,-0.00615006,0.004005,0,-0.199097,-0.508746,-9.69895,0.004005,-679,-0.464877,0.254322,0.551152,-9494,-109.303,18.66
10531114,-0.00834471,0.0122754,0.0126192,0.003995,0,-0.335836,0.187187,-9.67022,0.003995,-4674,-0.464877,0.254322,0.551152,-13489,-109.303,18.66
10535071,-0.00935231,0.0147018,-0.00286681,0.003957,0,0.366524,0.0360037,-9.31373,0.003957,-591,-0.504766,0.905906,0.191504,-17446,-109.303,18.66
10539116,-0.0167404,0.0154115,-0.00492428,0.004045,0,-0.393287,-0.397625,-9.76416,0.004045,-4636,-0.504766,0.905906,0.191504,-21491,-109.303,18.66
10543070,-0.0284809,0.0280985,0.00822266,0.003954,0,-0.255516,0.215119,-9.41013,0.003954,-511,-0.391757,1.0492,0.382858,-25445,-109.303,18.66
10547124,-0.0234488,0.0246207,-0.00925488,0.004054,0,0.428086,0.0382389,-9.50272,0.004054,-4565,-0.391757,1.0492,0.382858,-3189,-109.715,18.66
10551118,-0.0303599,0.0311933,-0.00769292,0.003994,0,-0.264212,-0.301074,-9.56553,0.003994,-1540,-0.395674,0.715495,0.0377902,-7183,-109.715,18.66
10555114,-0.0413857,0.0429282,0.00605797,0.003996,0,-0.177825,0.227094,-9.51826,0.003996,-5536,-0.395674,0.715495,0.0377902,-11179,-109.715,18.66
10559080,-0.0381825,0.0426086,-0.0114125,0.003966,0,0.448747,0.029941,-9.36901,0.003966,-1455,-0.378883,0.764916,0.151331,-15145,-109.715,18.66
10563119,-0.0434262,0.0418353,-0.00686966,0.004039,0,-0.193281,-0.171345,-9.80888,0.004039,-5494,-0.378883,0.764916,0.151331,-19184,-109.715,18.66
10567122,-0.0479233,0.0496582,0.0116811,0.004003,0,-0.0878458,0.201914,-9.35537,0.004003,-1470,-0.218018,0.0863515,0.347821,-23187,-109.715,18.66
10571068,-0.0375698,0.0426333,-0.00702943,0.003946,0,0.424543,-0.0104808,-9.42861,0.003946,-5416,-0.218018,0.0863515,0.347821,-27133,-109.715,18.66
10575114,-0.0381752,0.0331601,-0.00366961,0.004046,0,-0.220807,-0.289976,-9.63192,0.004046,-2409,-0.489074,0.247039,0.158585,-31179,-109.715,18.66
10579072,-0.03712,0.0404696,0.0141579,0.003958,0,-0.115401,0.17764,-9.49377,0.003958,-6367,-0.489074,0.247039,0.158585,-35137,-109.715,18.66
10583115,-0.0237112,0.0253511,-0.00551106,0.004043,0,0.39563,0.08059,-9.46095,0.004043,-2379,-0.467749,0.872846,0.168291,-39180,-109.715,18.66
10587120,-0.0205202,0.0208636,0.00342967,0.004005,0,-0.0584258,-0.185664,-9.5022,0.004005,-6384,-0.467749,0.872846,0.168291,-43185,-109.715,18.66
10591139,-0.0171522,0.0174741,0.0217574,0.004019,0,0.0390078,0.247742,-9.52905,0.004019,-1795,-0.43581,0.648004,0.353395,-47204,-109.715,18.66
10595114,-0.00747109,0.0112991,0.00160407,0.003975,0,0.407515,-0.0250564,-9.38936,0.003975,-5770,-0.43581,0.648004,0.353395,-150,-109.551,18.65
10599118,-0.000883668,0.000638747,0.00571334,0.004004,0,-0.155748,-0.087727,-9.71911,0.004004,-2260,-0.344667,-0.0400004,0.285888,-4154,-109.551,18.65
10603118,5.52701e-05,0.00353468,0.0228433,0.004,0,0.134361,0.261079,-9.26996,0.004,-6260,-0.344667,-0.0400004,0.285888,-8154,-109.551,18.65
10607069,0.00930433,-0.00757669,-0.00679145,0.003951,0,0.581452,0.0323556,-9.52378,0.003951,-2131,-0.406709,-0.19445,-0.193777,-12105,-109.551,18.65
10611114,0.0109981,-0.00921179,-0.00260565,0.004045,0,-0.0365825,-0.0214224,-9.62868,0.004045,-6176,-0.406709,-0.19445,-0.193777,-16150,-109.551,18.65
10615069,0.0115544,-0.0066422,0.00923264,0.003955,0,0.0405646,0.276171,-9.35065,0.003955,-3128,-0.501461,0.526849,0.454962,-20105,-109.551,18.65
10619122,0.0160189,-0.0162426,-0.0218184,0.004053,0,0.379717,0.0832867,-9.48164,0.004053,-7181,-0.501461,0.526849,0.454962,-24158,-109.551,18.65
10623119,0.0211849,-0.0188253,-0.013097,0.003997,0,-0.1951,-0.200683,-9.71736,0.003997,-3530,-0.459747,0.0741996,-0.00444461,-2142,-109.715,18.65
10627116,0.0113829,-0.0142524,0.00578178,0.003997,0,-0.155255,0.124399,-9.39315,0.003997,-73,-0.496365,-0.0922544,-0.105045,-6139,-109.715,18.65
10631114,0.0181387,-0.0144451,-0.0248121,0.003998,0,0.275419,-0.103563,-9.49969,0.003998,-4071,-0.496365,-0.0922544,-0.105045,-10137,-109.715,18.65
10635118,0.00430504,-0.00899003,-0.00923583,0.004004,0,-0.231613,-0.219304,-9.56343,0.004004,-1039,-0.454577,-0.0612072,0.507584,-14141,-109.715,18.65
10639069,0.00175859,8.35166e-05,0.0113781,0.003951,0,-0.0924241,0.0582623,-9.48816,0.003951,-4990,-0.454577,-0.0612072,0.507584,-18092,-109.715,18.65
10643068,-0.00403592,0.00524856,-0.0185578,0.003999,0,0.309526,-0.0491717,-9.53743,0.003999,-944,-0.379507,0.756789,0.245193,-22091,-109.715,18.65
10647127,-0.00247574,0.00596931,-0.00824386,0.004059,0,-0.131678,-0.116774,-9.54108,0.004059,-5003,-0.379507,0.756789,0.245193,-986,-109.798,18.65
10651122,-0.0148954,0.0150402,0.0151961,0.003995,0,0.0104736,0.261288,-9.26135,0.003995,-695,-0.487835,1.22283,0.146625,-4981,-109.798,18.65
10655114,-0.0120811,0.0115538,-0.0154135,0.003992,0,0.291702,0.00375326,-9.78646,0.003992,-4687,-0.487835,1.22283,0.146625,-8973,-109.798,18.65
10659119,-0.0115412,0.0205753,0.00578681,0.004005,0,-0.0194977,-0.026857,-9.39985,0.004005,-8692,-0.487835,1.22283,0.146625,-12978,-109.798,18.65
10663116,-0.00913347,0.0166182,0.0247039,0.003997,0,0.0545826,0.000625244,-9.44019,0.003997,-3057,-0.495752,0.484142,0.153683,-16975,-109.798,18.65
10667114,-0.011922,0.00809641,-0.00577839,0.003998,0,0.152952,-0.0828131,-9.561,0.003998,-7055,-0.495752,0.484142,0.153683,-20973,-109.798,18.65
10671118,-0.00385913,0.00903331,0.00474465,0.004004,0,-0.176886,-0.145535,-9.70807,0.004004,-2006,-0.406543,0.574723,-0.34873,-24977,-109.798,18.65
10675114,-0.00477137,0.00962036,0.0142081,0.003996,0,0.161533,0.135104,-9.29786,0.003996,-6002,-0.406543,0.574723,-0.34873,-28973,-109.798,18.65
10679069,-0.00154914,0.00248869,-0.0177997,0.003955,0,0.311923,0.0596219,-9.49289,0.003955,-3499,-0.330848,0.641319,0.180402,-32928,-109.798,18.65
10683114,-0.00585588,0.0100413,0.00270204,0.004045,0,0.0818088,0.0867074,-9.54277,0.004045,-785,-0.462385,0.326351,0.175109,-36973,-109.798,18.65
10687068,-0.00153635,0.00278497,0.0129846,0.003954,0,0.110795,0.159128,-9.36947,0.003954,-4739,-0.462385,0.326351,0.175109,-40927,-109.798,18.65
10691114,0.00156272,-0.000914083,-0.0241876,0.004046,0,0.147476,-0.0138652,-9.56165,0.004046,-1595,-0.44902,0.322429,0.186095,-44973,-109.798,18.65
10695118,0.0072771,-0.00491249,-0.00376002,0.004004,0,-0.117227,-0.003662,-9.62386,0.004004,-5599,-0.44902,0.322429,0.186095,-48977,-109.798,18.65
10699125,0.00448443,-0.0057792,0.0062686,0.004007,0,0.127007,0.0881838,-9.23572,0.004007,-1575,-0.5712,0.214769,0.188634,-1740,-109.715,18.63
10703114,0.00388691,-0.00481517,-0.0264373,0.003989,0,0.0911683,-0.00397751,-9.67952,0.003989,-5564,-0.5712,0.214769,0.188634,-5729,-109.715,18.63
10707121,0.00587628,-0.000450627,-0.00284136,0.004007,0,-0.0142739,-0.11086,-9.59992,0.004007,-1612,-0.373681,0.519279,0.313516,-9736,-109.715,18.63
10711114,0.00514286,-0.00372141,0.0142776,0.003993,0,0.0486742,0.0407358,-9.24548,0.003993,-5605,-0.373681,0.519279,0.313516,-13729,-109.715,18.63
10715068,0.00603202,-0.0079088,-0.0115597,0.003954,0,0.121552,0.0947491,-9.73255,0.003954,-2583,-0.274398,0.372823,0.0916693,-17683,-109.715,18.63
10719114,0.0140149,-0.00770871,0.00651293,0.004046,0,-0.00414931,-0.0318325,-9.46511,0.004046,-6629,-0.274398,0.372823,0.0916693,-21729,-109.715,18.63
10723068,0.0118651,-0.0113894,0.0181802,0.003954,0,0.0403208,0.0285193,-9.3471,0.003954,-3063,-0.457232,0.484322,-0.377313,-530,-109.715,18.63
10727114,0.0118147,-0.0126949,-0.017826,0.004046,0,0.101075,0.0562553,-9.80698,0.004046,-549,-0.468345,0.247297,0.265944,-4576,-109.715,18.63
10731118,0.0116321,-0.00126202,0.00843595,0.004004,0,0.12143,-0.12239,-9.35025,0.004004,-4553,-0.468345,0.247297,0.265944,-8580,-109.715,18.63
10735114,0.000978046,-0.00478292,0.013987,0.003996,0,0.00853579,0.0632724,-9.55613,0.003996,-499,-0.483275,0.56431,0.0462399,-12576,-109.715,18.63
10739115,-0.000901852,-0.00142724,-0.0183266,0.004001,0,-0.0430858,-0.0291226,-9.63236,0.004001,-4500,-0.483275,0.56431,0.0462399,-16577,-109.715,18.63
10743120,-0.00422169,0.0123173,-0.00066156,0.004005,0,0.023523,-0.013738,-9.49897,0.004005,-480,-0.393897,0.630579,-0.0794901,-20582,-109.715,18.63
10747115,-0.00422258,0.00410608,0.0042788,0.003995,0,0.0168822,-0.0443861,-9.33712,0.003995,-4475,-0.393897,0.630579,-0.0794901,-24577,-109.715,18.63
10751069,-0.0119082,0.00889278,-0.0258161,0.003954,0,0.0725376,0.116564,-9.67788,0.003954,-1378,-0.453838,0.207502,0.429093,-3334,-110.127,18.63
10755114,-0.00587761,0.0153114,0.00344538,0.004045,0,-0.00646169,-0.00532591,-9.57386,0.004045,-5423,-0.453838,0.207502,0.429093,-7379,-110.127,18.63
10759069,-0.0057263,0.00878072,0.0144336,0.003955,0,0.0226219,0.0220097,-9.29008,0.003955,-1337,-0.528732,0.979279,0.537947,-11334,-110.127,18.63
10763114,-0.0109702,0.00580058,-0.0146865,0.004045,0,-0.0171121,0.0559454,-9.63903,0.004045,-5382,-0.528732,0.979279,0.537947,-15379,-110.127,18.63
10767118,-0.00163951,0.0131909,0.0119187,0.004004,0,0.0883428,-0.0866545,-9.41768,0.004004,-1231,-0.432743,0.163627,0.231099,-19383,-110.127,18.63
10771114,-0.0035968,0.00199264,0.0155757,0.003996,0,0.179071,-0.10575,-9.62127,0.003996,-5227,-0.432743,0.163627,0.231099,-23379,-110.127,18.63
10775114,-0.008773,0.00769329,-0.0135199,0.004,0,0.105605,0.0344747,-9.57661,0.004,-1256,-0.436595,0.505971,0.425843,-27379,-110.127,18.63
10779119,-0.00450438,0.0121158,0.00448312,0.004005,0,0.272637,-0.026227,-9.48084,0.004005,-5261,-0.436595,0.505971,0.425843,-31384,-110.127,18.63
10783118,-0.00683498,0.00299826,0.00386728,0.003999,0,0.00111357,-0.011939,-9.41857,0.003999,-2238,-0.442676,0.535778,0.323434,-35383,-110.127,18.63
10787121,-0.0136123,0.0153619,-0.0217823,0.004003,0,0.197506,0.135831,-9.77479,0.004003,-6241,-0.442676,0.535778,0.323434,-39386,-110.127,18.63
10791114,-0.00118752,0.018743,0.00193425,0.003993,0,0.298717,-0.0409957,-9.35569,0.003993,-1941,-0.538924,0.882124,0.241743,-43379,-110.127,18.63
10795083,-0.00931582,0.00394826,0.000458589,0.003969,0,0.108927,-0.0604925,-9.35124,0.003969,-5910,-0.538924,0.882124,0.241743,-47348,-110.127,18.63
10799115,-0.00902605,0.00402072,-0.0224937,0.004032,0,0.0464532,0.239232,-9.68035,0.004032,-3151,-0.464757,0.377355,0.212954,-51380,-110.127,18.63
10803119,0.00836225,0.000754429,0.00582165,0.004004,0,0.284658,-0.0431351,-9.37232,0.004004,-127,-0.487777,0.905232,0.50843,-3398,-109.715,18.61
10807115,0.00261891,-0.00768392,0.0115456,0.003996,0,0.111982,-0.106206,-9.45125,0.003996,-4123,-0.487777,0.905232,0.50843,-7394,-109.715,18.61
10811114,0.00636892,-0.00647484,-0.012725,0.003999,0,0.134065,0.202505,-9.48644,0.003999,-1051,-0.402978,0.234297,0.126426,-11393,-109.715,18.61
10815118,0.0128492,-0.0100513,0.0125963,0.004004,0,0.311671,-0.0495419,-9.52555,0.004004,-5055,-0.402978,0.234297,0.126426,-15397,-109.715,18.61
10819114,0.0131326,-0.0190101,0.0109517,0.003996,0,-0.0909274,-0.0310165,-9.5972,0.003996,-9051,-0.402978,0.234297,0.126426,-19393,-109.715,18.61
10823069,0.00399958,-0.00315111,-0.0141158,0.003955,0,0.117778,0.110357,-9.47801,0.003955,-3029,-0.305017,0.826473,0.436567,-23348,-109.715,18.61
10827114,0.0128574,-0.00555688,0.00516425,0.004045,0,0.26631,0.0846592,-9.54082,0.004045,-908,-0.426999,0.727565,-0.0655405,-1744,-110.292,18.61
10831069,0.00125228,-0.00536071,-2.56503e-05,0.003955,0,0.133042,-0.0494637,-9.38557,0.003955,-4863,-0.426999,0.727565,-0.0655405,-5699,-110.292,18.61
10835114,-0.00620467,0.00696318,-0.0184756,0.004045,0,0.0153581,0.249347,-9.5893,0.004045,-890,-0.453599,0.735613,0.106844,-9744,-110.292,18.61
10839118,0.00417875,0.0107039,0.00352703,0.004004,0,0.174994,-0.0346314,-9.67315,0.004004,-4894,-0.453599,0.735613,0.106844,-13748,-110.292,18.61
10843114,-0.00308534,0.00117778,0.00362387,0.003996,0,-0.153224,-0.16972,-9.44298,0.003996,-911,-0.407452,0.26864,0.415417,-17744,-110.292,18.61
