timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
13261081,13261081,0.0,0.0,13261081,0.0,0.0,4.00888,0.0,0.0,0.0,0.0,0.0,1.0817,0.0,0.0,0.0,-2.05402,-107.922,-3.91111,-1.0817,5.92786,0.280328,0,1,0,1,0,0,0,0,0,1,1
13361217,13361217,0.0,0.0,13361217,0.0,0.0,3.82553,0.0,0.0,0.0,0.0,0.0,0.962848,0.0,0.0,0.0,-2.05727,-107.922,-3.71295,-0.962848,5.97709,0.28074,0,1,0,1,0,0,0,0,0,1,1
13461546,13461546,0.0,0.0,13461546,0.0,0.0,3.61515,0.0,0.0,0.0,0.0,0.0,0.875006,0.0,0.0,0.0,-2.05652,-107.922,-3.48677,-0.875006,6.02682,0.28111,0,1,0,1,0,0,0,0,0,1,1
13561644,13561644,0.0,0.0,13561644,0.0,0.0,3.41157,0.0,0.0,0.0,0.0,0.0,0.917302,0.0,0.0,0.0,-2.05796,-107.922,-3.26753,-0.917302,6.07685,0.28139,0,1,0,1,0,0,0,0,0,1,1
13661627,13661627,0.0,0.0,13661627,0.0,0.0,3.21158,0.0,0.0,0.0,0.0,0.0,0.954002,0.0,0.0,0.0,-2.05862,-107.922,-3.05178,-0.954002,6.12722,0.281605,0,1,0,1,0,0,0,0,0,1,1
13761807,13761807,0.0,0.0,13761807,0.0,0.0,3.01586,0.0,0.0,0.0,0.0,0.0,1.0499,0.0,0.0,0.0,-2.0602,-107.922,-2.84006,-1.0499,6.17808,0.2818,0,1,0,1,0,0,0,0,0,1,1
13861847,13861847,0.0,0.0,13861847,0.0,0.0,2.85675,0.0,0.0,0.0,0.0,0.0,1.0965,0.0,0.0,0.0,-2.05851,-107.922,-2.66651,-1.0965,6.22925,0.28194,0,1,0,1,0,0,0,0,0,1,1
13961987,13961987,0.0,0.0,13961987,0.0,0.0,2.71674,0.0,0.0,0.0,0.0,0.0,1.03387,0.0,0.0,0.0,-2.05595,-107.922,-2.51309,-1.03387,6.28084,0.282059,0,1,0,1,0,0,0,0,0,1,1
14072119,14072119,0.0,0.0,14072119,0.0,0.0,2.54935,0.0,0.0,0.0,0.0,0.0,0.775553,0.0,0.0,0.0,-2.04847,-107.922,-2.33133,-0.775553,6.33802,0.282156,0,1,0,1,0,0,0,0,0,1,1
14172329,14172329,0.0,0.0,14172329,0.0,0.0,2.35949,0.0,0.0,0.0,0.0,0.0,0.502654,0.0,0.0,0.0,-2.04052,-107.922,-2.12799,-0.502654,6.39043,0.282229,0,1,0,1,0,0,0,0,0,1,1
