timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
45326413,11.385,11.4094,10.8996,12.439,105.001,0.758505,1.04032,3,1,0
45626404,11.363,11.4105,11.5149,11.942,105.932,0.757935,1.04042,3,1,0
45926453,11.385,11.4122,11.4856,11.7325,106.883,0.757997,1.04041,3,1,0
46226418,11.33,11.4149,10.9582,11.4981,107.812,0.758767,1.04028,3,1,0
46538480,11.506,11.4288,9.5811,10.9273,108.696,0.763615,1.03943,3,1,0
46838431,11.462,11.4396,9.7862,10.4804,109.511,0.76685,1.03887,3,1,0
47138455,11.473,11.4479,9.669,10.2297,110.333,0.769423,1.03843,3,1,0
47438515,11.473,11.4578,10.0792,10.084,111.155,0.77317,1.03778,3,1,0
47739326,11.407,11.4564,10.9582,10.2404,112.027,0.772159,1.03796,3,1,0
48039265,11.418,11.452,10.4601,10.4047,112.915,0.770123,1.03831,3,1,0
48339357,11.44,11.4462,10.4601,10.5631,113.817,0.767352,1.03879,3,1,0
48639279,11.418,11.4423,10.841,10.5968,114.704,0.765493,1.03911,3,1,0
48939323,11.396,11.4421,10.6652,10.6046,115.59,0.765544,1.0391,3,1,0
49239260,11.462,11.4436,10.5773,10.6633,116.486,0.766373,1.03896,3,1,0
49539367,11.495,11.4451,10.4894,10.6255,117.367,0.767251,1.0388,3,1,0
49839732,11.396,11.4429,10.4015,10.6605,118.261,0.766147,1.039,3,1,0
50151216,11.495,11.444,10.2843,10.6478,119.182,0.766775,1.03889,3,1,0
50451394,11.374,11.4397,10.7531,10.665,120.073,0.764605,1.03926,3,1,0
50751507,11.462,11.4399,10.5773,10.6837,120.965,0.764751,1.03924,3,1,0
51051385,11.385,11.4404,11.2512,10.7761,121.872,0.765382,1.03913,3,1,0
51351331,11.363,11.426,12.2181,11.2123,122.854,0.759542,1.04014,3,1,0
51651558,11.44,11.4165,12.0716,11.5742,123.867,0.756464,1.04068,3,1,0
51952136,11.44,11.4095,12.306,11.7403,124.867,0.754319,1.04105,3,1,0
52252848,11.33,11.4035,12.1009,11.8744,125.876,0.752442,1.04138,3,1,0
52553105,11.374,11.3959,12.1302,11.9345,126.879,0.749303,1.04192,3,1,0
52853081,11.396,11.3855,12.2474,11.9959,127.886,0.74453,1.04275,3,1,0
53153311,11.33,11.3807,11.6321,11.9354,128.874,0.742395,1.04313,3,1,0
53453714,11.374,11.384,10.5187,11.5649,129.798,0.743113,1.043,3,1,0
53754557,11.44,11.3879,10.8996,11.1868,130.684,0.743734,1.04289,3,1,0
54052831,11.385,11.3941,10.9875,11.0312,131.579,0.745957,1.04251,3,1,0
54364898,11.363,11.3941,11.0754,11.0382,132.535,0.745537,1.04258,3,1,0
54665289,11.352,11.3912,10.8117,11.0379,133.457,0.743859,1.04287,3,1,0
54965675,11.396,11.3891,11.8665,11.1863,134.405,0.743169,1.04299,3,1,0
55265110,11.308,11.3793,12.0716,11.4984,135.399,0.739373,1.04366,3,1,0
55566671,11.374,11.3721,12.5111,11.8529,136.437,0.737331,1.04401,3,1,0
55866698,11.308,11.3632,11.9837,12.012,137.46,0.733911,1.04461,3,1,0
56167191,11.396,11.3666,11.4856,11.6601,138.388,0.734817,1.04445,3,1,0
56466431,11.363,11.369,11.0168,11.487,139.321,0.735337,1.04436,3,1,0
56766490,11.396,11.3709,11.427,11.3688,140.252,0.735795,1.04428,3,1,0
57066434,11.352,11.3674,11.3391,11.3507,141.194,0.733735,1.04464,3,1,0
57366452,11.352,11.3685,11.1047,11.2934,142.127,0.734157,1.04457,3,1,0
57666496,11.33,11.3697,11.3391,11.2551,143.061,0.734516,1.0445,3,1,0
57966457,11.396,11.3737,11.1926,11.2029,143.988,0.736341,1.04419,3,1,0
58266467,11.297,11.3704,11.1926,11.1891,144.92,0.734454,1.04452,3,1,0
58578591,11.352,11.3679,11.134,11.1635,145.884,0.732962,1.04478,3,1,0
58878424,11.385,11.3669,11.3977,11.2106,146.823,0.732353,1.04488,3,1,0
59181098,11.352,11.3646,11.2805,11.2919,147.782,0.731295,1.04507,3,1,0
59480052,11.308,11.3629,11.2219,11.2961,148.72,0.730495,1.04521,3,1,0
59780086,11.462,11.3603,10.4308,11.1351,149.632,0.728791,1.04551,3,1,0
60080017,11.33,11.3644,11.1926,11.0127,150.532,0.730216,1.04526,3,1,0
60380039,11.308,11.3641,11.3391,10.9912,151.444,0.72983,1.04533,3,1,0
60680104,11.363,11.3635,10.8703,11.0081,152.367,0.729518,1.04538,3,1,0
60980050,11.407,11.3708,10.5773,10.7613,153.23,0.732159,1.04492,3,1,0
61280060,11.352,11.3727,11.0461,10.7172,154.115,0.732709,1.04482,3,1,0
61580012,11.429,11.376,10.5187,10.6748,155.001,0.734167,1.04457,3,1,0
61880069,11.429,11.3753,10.6652,10.6818,155.892,0.733745,1.04464,3,1,0
62180093,11.286,11.3589,13.0092,11.6485,156.983,0.728582,1.04554,3,1,0
62481784,11.374,11.3464,12.3646,12.0678,158.05,0.724658,1.04623,3,1,0
62781681,11.264,11.3395,10.9289,11.8483,159.012,0.721132,1.04685,3,1,0
63093798,11.319,11.3329,11.8958,11.7651,160.018,0.717725,1.04745,3,1,0
63393613,11.275,11.3255,12.8334,12.0592,161.055,0.715167,1.0479,3,1,0
63693631,11.374,11.317,12.1595,12.2688,162.106,0.712111,1.04844,3,1,0
63993642,11.319,11.3242,10.4015,11.682,163.011,0.714157,1.04808,3,1,0
64293661,11.319,11.3348,10.3429,11.0913,163.861,0.717319,1.04752,3,1,0
64593612,11.451,11.343,10.4601,10.7853,164.719,0.719838,1.04708,3,1,0
64893612,11.352,11.3426,12.6283,10.802,165.614,0.7191,1.04721,3,1,0
65193626,11.33,11.3342,12.1888,11.3604,166.634,0.71633,1.0477,3,1,0
65493724,11.297,11.3266,12.013,11.6201,167.636,0.71342,1.04821,3,1,0
65794437,11.264,11.323,11.7493,11.7252,168.63,0.712326,1.0484,3,1,0
