timestamp,system_id,component_id,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,engine_failure,engine_failure_cmd,mission_failure
14315009,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
14538435,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
14764572,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
14989846,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
15217984,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
15443595,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
15671738,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
15898989,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
16127221,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
16351330,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
16577667,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
16800977,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
17029555,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
17255760,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
17483342,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
17711000,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
17940964,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
18165088,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
18392842,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
18620845,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
18846671,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
19072733,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
19296768,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
19523442,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
19747828,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
19974083,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
20199477,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
20426063,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
20650441,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
20878431,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
21781908,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
22008076,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
22235776,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
22459472,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
22688750,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
22912925,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
23138575,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
23363498,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
23590910,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
23817906,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
24040723,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
24266950,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
24492103,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
24720013,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
24943908,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
25172985,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
25398429,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
25626954,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
25852021,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
26077430,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
26303411,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
26530571,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
26755240,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
26980261,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
27205585,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
27433395,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
27657599,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
27883344,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
28109306,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
28333951,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
28560295,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
28786612,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
29009734,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
29237171,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
29464140,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
29691364,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
29917980,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
30146678,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
30371452,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
30597839,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
30827149,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
31056238,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
31280766,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
31371133,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
31508861,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
31736505,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
31962737,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
32187333,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
32411820,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
32638371,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
32864877,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
33091395,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
33318544,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
33543219,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
33772490,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
33994473,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
34224552,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
34450516,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
34674696,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
34903706,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
35127917,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
35355125,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
35579272,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
35806175,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
36034918,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
36260110,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
36486119,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
36712924,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
36940947,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
37166452,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
37394709,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
37619771,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
37847953,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
38075167,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
38298303,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
38525621,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
38752224,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
38977019,1,1,0,0,0,16,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
39191706,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
39202378,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
39426366,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
39653838,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
39879831,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
40108292,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
40332806,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
40557952,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
40783813,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
41012012,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
41238431,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
41463049,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
41689507,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
41913916,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
42141593,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
42365409,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
42590349,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
42813416,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
43037520,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
43263515,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
43486717,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
43713350,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
43938354,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
44166757,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
44389776,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
44613915,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
44839183,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
45065952,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
45291811,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
45518137,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
45747020,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
45971767,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
46197839,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
46425096,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
46649503,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
46879252,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
47103299,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
47332393,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
47558914,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
47782207,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
48008143,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
48232316,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
48457862,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
48683983,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
48909249,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
49136504,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
49364716,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
49589595,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
49813392,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
50036723,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
50265666,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
50492018,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
50714300,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
50938516,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
51165820,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
51392624,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
51615902,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
51840115,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
52065957,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
52289802,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
52517643,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
52745418,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
52969620,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
53194495,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
53418682,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
53645381,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
53872163,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
54098412,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
54321749,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
54549914,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
54776177,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
55002620,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
55229926,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
55453395,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
55679015,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
55907771,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
56130077,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
56357884,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
56584793,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
56809840,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
57038778,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
57265640,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
57492882,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
57720100,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
57946966,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
58173934,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
58400577,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
58627384,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
58853723,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
59078175,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
59302351,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
59528514,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
59756387,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
59980508,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
60204629,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
60428894,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
60653884,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
60878339,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
61105622,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
61329821,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
61556754,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
61781409,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
62008842,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
62232607,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
62458216,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
62687230,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
62911830,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
63138225,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
63363267,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
63589961,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
63814309,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
64038651,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
64261416,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
64484054,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
64710628,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
64934310,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
65163153,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
65388071,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
65611230,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
65840818,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
66064960,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
66292057,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
66516209,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
66743516,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
66969894,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
67196376,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
67420617,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
67645767,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
67869949,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
68095322,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
68324297,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
68548986,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
68775390,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
69000353,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
69228784,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
69451295,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
69676249,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
69905806,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
70128828,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
70353066,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
70577783,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
70803823,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
71029131,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
71257957,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
71482493,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
71710890,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
71936557,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
72160609,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
72382651,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
72605824,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
72832582,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
73054472,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
73280725,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
73505108,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
73731364,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
73954553,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
74180883,1,1,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
