timestamp,roll,pitch,yaw,thrust
10091935,0.0,-0.0,18.443,0.0
10131560,0.0,-0.0,18.443,0.0
10211441,0.0,-0.0,6.35711,0.0
10219751,0.0,-0.0,4.73087,0.0
10231500,0.0,-0.0,4.73087,0.0
10243497,0.0,-0.0,2.95679,0.0
10251755,0.0,-0.0,1.40448,0.0
10263482,0.0,-0.0,1.40448,0.0
10275468,0.0,-0.0,0.332639,0.0
10283439,0.0,-0.0,0.332639,0.0
10295451,0.0,-0.0,0.0,0.0
10304272,0.0,-0.0,0.0,0.0
10315514,0.0,-0.0,0.0,0.0
10327512,0.0,-0.0,0.0,0.0
10339510,0.0,-0.0,0.0,0.0
10351515,0.0,-0.0,0.0,0.0
10359478,0.0,-0.0,0.0,0.0
10371435,0.0,-0.0,0.0,0.0
10383457,0.0,-0.0,0.0,0.0
10391593,0.0,-0.0,0.0,0.0
10403487,0.0,-0.0,0.0,0.0
10415498,0.0,-0.0,0.0,0.0
10423496,0.0,-0.0,0.0,0.0
10435428,0.0,-0.0,0.0,0.0
10443492,0.0,-0.0,0.0,0.0
10455404,0.0,-0.0,0.0,0.0
10471415,0.0,-0.0,0.0,0.0
10479549,0.0,-0.0,0.0,0.0
10491463,0.0,-0.0,0.0,0.0
10499412,0.0,-0.0,0.0,0.0
10511441,0.0,-0.0,0.0,0.0
10523570,0.0,-0.0,0.0,0.0
10531747,0.0,-0.0,0.0,0.0
10543675,0.0,-0.0,0.0,0.0
10555519,0.0,-0.0,0.0,0.0
10563457,0.0,-0.0,0.0,0.0
10575515,0.0,-0.0,0.0,0.0
10583504,0.0,-0.0,0.0,0.0
10595512,0.0,-0.0,0.0,0.0
10607424,0.0,-0.0,0.0,0.0
10619531,0.0,-0.0,0.0,0.0
10631467,0.0,-0.0,0.0,0.0
10639450,0.0,-0.0,0.0,0.0
10651914,0.0,-0.0,0.0,0.0
10664092,0.0,-0.0,0.0,0.0
10671699,0.0,-0.0,0.0,0.0
10683477,0.0,-0.0,0.0,0.0
10695450,0.0,-0.0,0.0,0.0
10703508,0.0,-0.0,0.0,0.0
10715406,0.0,-0.0,0.0,0.0
10723489,0.0,-0.0,0.0,0.0
10735487,0.0,-0.0,0.0,0.0
10747517,0.0,-0.0,0.0,0.0
10755745,0.0,-0.0,0.0,0.0
10771760,0.0,-0.0,0.0,0.0
10779562,0.0,-0.0,0.0,0.0
10791502,0.0,-0.0,0.0,0.0
10803520,0.0,-0.0,0.0,0.0
10812068,0.0,-0.0,0.0,0.0
10823426,0.0,-0.0,0.0,0.0
10835462,0.0,-0.0,0.0,0.0
10843481,0.0,-0.0,0.0,0.0
10855496,0.0,-0.0,0.0,0.0
10863468,0.0,-0.0,0.0,0.0
10879760,0.0,-0.0,0.0,0.0
10887448,0.0,-0.0,0.0,0.0
10900007,0.0,-0.0,0.0,0.0
10911471,0.0,-0.0,0.0,0.0
10920087,0.0,-0.0,0.0,0.0
10931442,0.0,-0.0,0.0,0.0
10943452,0.0,-0.0,0.0,0.0
10951716,0.0,-0.0,0.0,0.0
10963506,0.0,-0.0,0.0,0.0
10975621,0.0,-0.0,0.0,0.0
10983471,0.0,-0.0,0.0,0.0
10995459,0.0,-0.0,0.0,0.0
11003416,0.0,-0.0,0.0,0.0
11015484,0.0,-0.0,0.0,0.0
11027592,0.0,-0.0,0.0,0.0
11035762,0.0,-0.0,0.0,0.0
11047553,0.0,-0.0,0.0,0.0
11055501,0.0,-0.0,0.0,0.0
11067467,0.0,-0.0,0.0,0.0
11079986,0.0,-0.0,0.0,0.0
11087495,0.0,-0.0,0.0,0.0
11100018,0.0,-0.0,0.0,0.0
11111416,0.0,-0.0,0.0,0.0
11120234,0.0,-0.0,0.0,0.0
11131797,0.0,-0.0,0.0,0.0
11143510,0.0,-0.0,0.0,0.0
11151537,0.0,-0.0,0.0,0.0
11163446,0.0,-0.0,0.0,0.0
11171760,0.0,-0.0,0.0,0.0
11183411,0.0,-0.0,0.0,0.0
11195478,0.0,-0.0,0.0,0.0
11203903,0.0,-0.0,0.0,0.0
11215815,0.0,-0.0,0.0,0.0
11227514,0.0,-0.0,0.0,0.0
11235512,0.0,-0.0,0.0,0.0
11247503,0.0,-0.0,0.0,0.0
11255430,0.0,-0.0,0.0,0.0
11271739,0.0,-0.0,0.0,0.0
11283485,0.0,-0.0,0.0,0.0
11291721,0.0,-0.0,0.0,0.0
11303431,0.0,-0.0,0.0,0.0
11312046,0.0,-0.0,0.0,0.0
11323701,0.0,-0.0,0.0,0.0
11335442,0.0,-0.0,0.0,0.0
11343833,0.0,-0.0,0.0,0.0
11355435,0.0,-0.0,0.0,0.0
11367469,0.0,-0.0,0.0,0.0
11375781,0.0,-0.0,0.0,0.0
11387504,0.0,-0.0,0.0,0.0
11395513,0.0,-0.0,0.0,0.0
11411460,0.0,-0.0,0.0,0.0
11423510,0.0,-0.0,0.0,0.0
11431707,0.0,-0.0,0.0,0.0
11443426,0.0,-0.0,0.0,0.0
11452040,0.0,-0.0,0.0,0.0
11463464,0.0,-0.0,0.0,0.0
11475818,0.0,-0.0,0.0,0.0
11483897,0.0,-0.0,0.0,0.0
11495696,0.0,-0.0,0.0,0.0
11507413,0.0,-0.0,0.0,0.0
11515426,0.0,-0.0,0.0,0.0
11527490,0.0,-0.0,0.0,0.0
11535439,0.0,-0.0,0.0,0.0
11551498,0.0,-0.0,0.0,0.0
11563463,0.0,-0.0,0.0,0.0
11571460,0.0,-0.0,0.0,0.0
11583506,0.0,-0.0,0.0,0.0
11591509,0.0,-0.0,0.0,0.0
11603474,0.0,-0.0,0.0,0.0
11615433,0.0,-0.0,0.0,0.0
11623703,0.0,-0.0,0.0,0.0
11635486,0.0,-0.0,0.0,0.0
11647524,0.0,-0.0,0.0,0.0
11655468,0.0,-0.0,0.0,0.0
11667472,0.0,-0.0,0.0,0.0
11675487,0.0,-0.0,0.0,0.0
11687412,0.0,-0.0,0.0,0.0
11695458,0.0,-0.0,0.0,0.0
11711489,0.0,-0.0,0.0,0.0
11723394,0.0,-0.0,0.0,0.0
11731413,0.0,-0.0,0.0,0.0
11743791,0.0,-0.0,0.0,0.0
11755768,0.0,-0.0,0.0,0.0
11763876,0.0,-0.0,0.0,0.0
11775499,0.0,-0.0,0.0,0.0
11787473,0.0,-0.0,0.0,0.0
11795435,0.0,-0.0,0.0,0.0
11807452,0.0,-0.0,0.0,0.0
11815475,0.0,-0.0,0.0,0.0
11827531,0.0,-0.0,0.0,0.0
11840589,0.0,-0.0,0.0,0.0
11851487,0.0,-0.0,0.0,0.0
11863506,0.0,-0.0,0.0,0.0
11871488,0.0,-0.0,0.0,0.0
11883517,0.0,-0.0,0.0,0.0
11895561,0.0,-0.0,0.0,0.012024
11903724,0.0,-0.0,0.0,0.012024
11915510,0.0,-0.0,0.0,0.0260521
11927511,0.0,-0.0,0.0,0.0410822
11935535,0.0,-0.0,0.0,0.0410822
11947456,0.0,-0.0,0.0,0.0480962
11955489,0.0,-0.0,0.0,0.0480962
11967473,0.0,-0.0,0.0,0.0501002
11980954,0.0,-0.0,0.0,0.0501002
11991471,0.0,-0.0,0.0,0.0521042
12003465,0.0,-0.0,0.0,0.0521042
12011599,0.0,-0.0,0.0,0.0521042
12023468,0.0,-0.0,0.0,0.0521042
12035505,0.0,-0.0,0.0,0.0521042
12043892,0.0,-0.0,0.0,0.0521042
12055447,0.0,-0.0,0.0,0.0521042
12067498,0.0,-0.0,0.0,0.0521042
12075737,0.0,-0.0,0.0,0.0521042
12087462,0.0,-0.0,0.0,0.0521042
12095455,0.0,-0.0,0.0,0.0521042
12107804,0.0,-0.0,0.0,0.0521042
12119602,0.0,-0.0,0.0,0.0521042
12131506,0.0,-0.0,0.0,0.0521042
12143479,0.0,-0.0,0.0,0.0521042
12151505,0.0,-0.0,0.0,0.0521042
12163450,0.0,-0.0,0.0,0.0521042
12175409,0.0,-0.0,0.0,0.0521042
12183700,0.0,-0.0,0.0,0.0521042
12195737,0.0,-0.0,0.0,0.0521042
12207458,0.0,-0.0,0.0,0.0521042
12215467,0.0,-0.0,0.0,0.0541082
12228294,0.0,-0.0,0.0,0.0541082
12237047,0.0,-0.0,0.0,0.0601202
12249318,0.0,-0.0,0.0,0.0601202
12257108,0.0,-0.0,0.0,0.0601202
12269378,0.0,-0.0,0.0,0.0601202
12277047,0.0,-0.0,0.0,0.0601202
12289083,0.0,-0.0,0.0,0.0621242
12301508,0.0,-0.0,0.0,0.0621242
12309105,0.0,-0.0,0.0,0.0691383
12321716,0.0,-0.0,0.0,0.0731463
12333041,0.0,-0.0,0.0,0.0731463
12341872,0.0,-0.0,0.0,0.0781563
12353061,0.0,-0.0,0.0,0.0781563
