timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,airspeed_valid,quat_reset_counter
10471068,0.125385,0.0769722,-9.48831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.538618,-0.00489237,-0.00140277,0.842535,0.0,0.0,0.0,0.0,0.017428,-0.0143604,-0.00273264,0.0,0,0
10495114,0.0391953,-0.0317441,-9.52915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.538424,-0.00477418,-0.000933159,0.84266,0.0,0.0,0.0,0.0,0.0367472,-0.0354576,-0.00373581,0.0,0,0
10515118,-0.0382944,0.0267449,-9.49141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.538125,-0.00467162,-0.000434593,0.842852,0.0,0.0,0.0,0.0,0.0334546,-0.0303909,-0.00650972,0.0,0,0
10535071,-0.075857,-0.0994673,-9.5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.537923,-0.00460245,-0.000147063,0.842982,0.0,0.0,0.0,0.0,0.00508853,-0.00386521,-0.00155318,0.0,0,0
10555114,-0.0340757,-0.0348642,-9.51835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.538102,-0.00463938,-0.000383334,0.842867,0.0,0.0,0.0,0.0,-0.0289977,0.029138,-0.00438294,0.0,0,0
10579072,0.043148,-0.036147,-9.50799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.537818,-0.00477911,-0.00105169,0.843047,0.0,0.0,0.0,0.0,-0.0412168,0.0416505,-0.00147695,0.0,0,0
10599118,0.131599,0.0390328,-9.49558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.537772,-0.00485723,-0.00142493,0.843075,0.0,0.0,0.0,0.0,-0.0138813,0.0148121,0.0074731,0.0,0,0
10619122,0.169074,0.106282,-9.48707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53716,-0.00486633,-0.00141911,0.843465,0.0,0.0,0.0,0.0,0.0110509,-0.00891188,-0.00112338,0.0,0,0
10639069,-0.0365904,-0.0843497,-9.51498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536239,-0.00481224,-0.0012131,0.844052,0.0,0.0,0.0,0.0,0.0118875,-0.0128008,-0.0120514,0.0,0,0
10663116,0.0953611,0.0443713,-9.51148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536394,-0.00482265,-0.00129128,0.843953,0.0,0.0,0.0,0.0,-0.0123914,0.0153755,-0.000282311,0.0,0,0
10683114,0.117702,0.0232299,-9.4867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536417,-0.00486923,-0.00142256,0.843938,0.0,0.0,0.0,0.0,-0.00446618,0.00705861,-0.000269124,0.0,0,0
10703114,0.0476595,0.03907,-9.4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536055,-0.0048735,-0.00144893,0.844168,0.0,0.0,0.0,0.0,0.00406353,-0.0039819,-0.00776922,0.0,0,0
10723068,0.0519282,0.0196376,-9.51115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536031,-0.00485049,-0.00137172,0.844183,0.0,0.0,0.0,0.0,0.00840281,-0.0069102,0.000504357,0.0,0,0
10747115,0.00936056,-0.0157791,-9.53354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535925,-0.0048254,-0.00126002,0.844251,0.0,0.0,0.0,0.0,-0.000736402,0.00179608,-0.00410568,0.0,0,0
10767118,0.0169788,0.0254251,-9.49015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535693,-0.00484363,-0.00136658,0.844398,0.0,0.0,0.0,0.0,-0.00801358,0.00991735,-0.00166534,0.0,0,0
10787121,0.152673,-0.00741685,-9.52559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535596,-0.00487977,-0.00145992,0.844459,0.0,0.0,0.0,0.0,-0.00674705,0.00763543,-0.00220319,0.0,0,0
10807115,0.156905,0.0438357,-9.47718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535603,-0.00492498,-0.00158202,0.844454,0.0,0.0,0.0,0.0,-0.00294027,0.00347342,-0.00680544,0.0,0,0
10831069,0.131384,0.046653,-9.51978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535508,-0.00489471,-0.00147573,0.844515,0.0,0.0,0.0,0.0,0.00930702,-0.00899119,-0.00132381,0.0,0,0
10851118,0.00406931,-0.0117928,-9.51162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535315,-0.00490314,-0.00149283,0.844637,0.0,0.0,0.0,0.0,-0.00509141,0.00725249,-0.00540498,0.0,0,0
10871076,0.115367,0.0338719,-9.47999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.534716,-0.00493589,-0.00164775,0.845016,0.0,0.0,0.0,0.0,-0.0152514,0.0166811,-0.00130966,0.0,0,0
10891114,0.154473,0.0265301,-9.50147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.534704,-0.00499163,-0.00187228,0.845023,0.0,0.0,0.0,0.0,-0.0103589,0.0112466,0.000534902,0.0,0,0
10915114,0.141145,0.103101,-9.45807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.534432,-0.00498566,-0.00187631,0.845195,0.0,0.0,0.0,0.0,0.0157955,-0.0136108,-0.00531271,0.0,0,0
10935114,-0.0849519,-0.0366121,-9.52352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.534293,-0.00490984,-0.00158081,0.845284,0.0,0.0,0.0,0.0,0.0175971,-0.0162155,-0.00747109,0.0,0,0
10955115,-0.00307651,-0.0551796,-9.53244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.533978,-0.00488822,-0.00148996,0.845483,0.0,0.0,0.0,0.0,-0.00386241,0.00536523,-0.0008304,0.0,0,0
10975069,0.0800973,0.0267652,-9.52939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.533349,-0.00493538,-0.00170291,0.84588,0.0,0.0,0.0,0.0,-0.0219102,0.0231783,-0.00598253,0.0,0,0
11003069,0.0990265,0.0430911,-9.52986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.533209,-0.00493063,-0.00174453,0.845967,0.0,0.0,0.0,0.0,0.0251588,-0.0241097,0.0038757,0.0,0,0
11023114,0.117653,0.0495495,-9.51717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.532835,-0.00482459,-0.00124883,0.846205,0.0,0.0,0.0,0.0,0.0420138,-0.0395361,-0.00986167,0.0,0,0
11043114,0.00055794,-0.0330901,-9.56668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.532344,-0.00472846,-0.00078263,0.846515,0.0,0.0,0.0,0.0,0.0216291,-0.0195593,-0.00780335,0.0,0,0
11063114,0.0368981,-0.0603084,-9.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.531612,-0.00474054,-0.00086357,0.846974,0.0,0.0,0.0,0.0,-0.0273011,0.0285127,-0.0053229,0.0,0,0
11087114,0.0707719,0.0249259,-9.48841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.531218,-0.00493372,-0.00164826,0.847219,0.0,0.0,0.0,0.0,-0.0476279,0.0493851,0.000577315,0.0,0,0
11107115,0.21327,0.0512734,-9.4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.531369,-0.00503474,-0.0020284,0.847123,0.0,0.0,0.0,0.0,-0.0101343,0.0132013,0.00158324,0.0,0,0
11127118,0.166949,0.0444896,-9.52505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.530896,-0.00502842,-0.00197034,0.84742,0.0,0.0,0.0,0.0,0.0188745,-0.0158607,-0.00562591,0.0,0,0
11147069,0.0891028,0.0361185,-9.53501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.530205,-0.00497162,-0.00170723,0.847853,0.0,0.0,0.0,0.0,0.0172253,-0.0159646,-0.00923527,0.0,0,0
11171120,0.111657,0.0123195,-9.51413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.529824,-0.0049602,-0.00157387,0.848092,0.0,0.0,0.0,0.0,0.00495264,-0.00260998,-0.00298259,0.0,0,0
11191068,0.164324,0.00103552,-9.55164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.529456,-0.00499207,-0.00158856,0.848321,0.0,0.0,0.0,0.0,-0.00421707,0.00808554,-0.00547296,0.0,0,0
11211118,0.168907,-0.0223348,-9.52889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52898,-0.00505738,-0.00173908,0.848617,0.0,0.0,0.0,0.0,-0.00860893,0.0111792,0.000846595,0.0,0,0
11231114,0.255501,0.115451,-9.50434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.528648,-0.00509561,-0.0017974,0.848824,0.0,0.0,0.0,0.0,0.00249931,0.000939128,-0.00358661,0.0,0,0
11255068,0.0579409,-0.0475243,-9.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52879,-0.00513595,-0.00180411,0.848736,0.0,0.0,0.0,0.0,0.000693023,0.00229452,-0.00683922,0.0,0,0
11275114,0.0743067,0.0570433,-9.53509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.528592,-0.005135,-0.00175827,0.848859,0.0,0.0,0.0,0.0,0.00374742,-0.00158109,-0.00253895,0.0,0,0
11295114,0.165904,0.000147458,-9.51824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.527655,-0.00512627,-0.00171126,0.849441,0.0,0.0,0.0,0.0,0.0106131,-0.00906018,-0.0059314,0.0,0,0
11315115,0.0323004,0.0469705,-9.51432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.527326,-0.00507103,-0.00144413,0.849647,0.0,0.0,0.0,0.0,0.0243988,-0.0231006,-0.00645298,0.0,0,0
11335068,-0.0716259,-0.0872642,-9.50924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.527077,-0.00501806,-0.00122434,0.849802,0.0,0.0,0.0,0.0,0.00624175,-0.0041358,-0.00847044,0.0,0,0
11359116,0.0031039,-0.0405815,-9.52955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.527047,-0.00504706,-0.00141061,0.84982,0.0,0.0,0.0,0.0,-0.0235274,0.0246863,-0.00112865,0.0,0,0
11379118,0.0562228,0.0620482,-9.54361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526727,-0.00510058,-0.00170598,0.850017,0.0,0.0,0.0,0.0,-0.0144651,0.0141498,-0.00152257,0.0,0,0
11399069,0.0834539,0.0381429,-9.49757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526425,-0.00509611,-0.0017174,0.850205,0.0,0.0,0.0,0.0,0.00448644,-0.00290796,-0.00584709,0.0,0,0
11423114,-0.0119273,-0.0358663,-9.51902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526335,-0.00508419,-0.00171238,0.850261,0.0,0.0,0.0,0.0,-0.00227334,0.00371717,-0.00322037,0.0,0,0
11443068,0.0814032,0.0407313,-9.53576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526444,-0.00508781,-0.00176886,0.850193,0.0,0.0,0.0,0.0,-0.0048886,0.00639357,-0.00264655,0.0,0,0
11463118,0.110289,0.0496754,-9.49119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526291,-0.0051012,-0.00185663,0.850287,0.0,0.0,0.0,0.0,0.000410593,0.00162105,-0.00565033,0.0,0,0
11483114,0.0987039,0.0126054,-9.5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526213,-0.00507557,-0.00171647,0.850336,0.0,0.0,0.0,0.0,0.0149444,-0.0139481,-0.00261874,0.0,0,0
11507069,-0.0927343,-0.073842,-9.53708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.525944,-0.00504328,-0.00159142,0.850503,0.0,0.0,0.0,0.0,-0.00182885,0.00416048,-0.00767103,0.0,0,0
11527116,0.102863,-0.0556938,-9.48723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.525643,-0.00508325,-0.0017466,0.850689,0.0,0.0,0.0,0.0,-0.0165693,0.0171787,0.00186416,0.0,0,0
11547114,0.10164,0.0654427,-9.53317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.525006,-0.00511046,-0.00185925,0.851081,0.0,0.0,0.0,0.0,0.00345315,-0.00272589,-0.00512412,0.0,0,0
11567114,-0.0331454,0.0226975,-9.50469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.525027,-0.00506413,-0.00168079,0.851069,0.0,0.0,0.0,0.0,0.020818,-0.0185128,-0.00942642,0.0,0,0
11591114,-0.0889306,-0.104634,-9.57643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.524825,-0.00498346,-0.00135897,0.851194,0.0,0.0,0.0,0.0,0.0090585,-0.00800092,-0.0060631,0.0,0,0
11611115,0.0115942,-0.0540902,-9.56495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.524264,-0.00500382,-0.00144622,0.85154,0.0,0.0,0.0,0.0,-0.0158558,0.0176736,-0.00579695,0.0,0,0
11631121,0.0851845,0.041352,-9.51907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.524084,-0.00504969,-0.00165607,0.85165,0.0,0.0,0.0,0.0,-0.0095279,0.0111287,-0.00187941,0.0,0,0
11651072,0.112368,0.0650165,-9.47942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523745,-0.00506354,-0.00165216,0.851859,0.0,0.0,0.0,0.0,0.00948305,-0.00757119,-0.00609607,0.0,0,0
11675114,0.0583806,0.00707223,-9.5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523411,-0.00500008,-0.00143467,0.852064,0.0,0.0,0.0,0.0,0.0146284,-0.0137906,-0.00248955,0.0,0,0
11695069,0.0521079,0.0619232,-9.55796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523468,-0.00495132,-0.00125479,0.85203,0.0,0.0,0.0,0.0,0.0105494,-0.010552,-0.00817123,0.0,0,0
11715126,0.02244,-0.052235,-9.51352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523344,-0.00493946,-0.00123498,0.852106,0.0,0.0,0.0,0.0,-0.0067241,0.00705203,-0.0061238,0.0,0,0
11735114,0.00531016,-0.0579669,-9.51582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523099,-0.00499239,-0.00144164,0.852256,0.0,0.0,0.0,0.0,-0.0208972,0.0236277,-0.00624757,0.0,0,0
11755117,0.00165461,0.0708599,-9.52209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522859,-0.00504932,-0.00171116,0.852403,0.0,0.0,0.0,0.0,-0.0114651,0.0122694,-0.00210881,0.0,0,0
11779114,0.0278863,0.0899149,-9.5441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522535,-0.00501459,-0.00168375,0.852601,0.0,0.0,0.0,0.0,0.00806072,-0.00853294,-0.00776109,0.0,0,0
11799114,0.00981235,-0.0414005,-9.53879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522768,-0.00495707,-0.00156241,0.852459,0.0,0.0,0.0,0.0,0.00763732,-0.00947275,-0.00587419,0.0,0,0
11819114,0.0498941,0.0565487,-9.53499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522736,-0.00492351,-0.00148617,0.852479,0.0,0.0,0.0,0.0,0.00154399,3.35991e-05,-0.00734695,0.0,0,0
11843114,0.0408432,0.0304153,-9.51899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522275,-0.00496917,-0.00165081,0.852761,0.0,0.0,0.0,0.0,-0.0131443,0.0155114,-0.00326442,0.0,0,0
11863114,0.175914,0.0706495,-9.52952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522312,-0.00502747,-0.00185699,0.852738,0.0,0.0,0.0,0.0,-0.00821362,0.010375,-0.00146325,0.0,0,0
11883130,0.0695621,0.0431537,-9.52945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.521945,-0.00500213,-0.00177204,0.852963,0.0,0.0,0.0,0.0,0.0156841,-0.0151136,-0.00541036,0.0,0,0
11903068,0.0709264,-0.0414038,-9.48581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.521796,-0.00495484,-0.00155728,0.853054,0.0,0.0,0.0,0.0,0.016741,-0.014366,-0.00488995,0.0,0,0
11927114,0.000814789,-0.0660786,-9.54174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.521511,-0.00493705,-0.00141702,0.853229,0.0,0.0,0.0,0.0,-0.00481651,0.00625336,-0.00969968,0.0,0,0
11947068,0.015979,-0.0586272,-9.50557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.521334,-0.00499704,-0.00160083,0.853337,0.0,0.0,0.0,0.0,-0.0123532,0.0189162,0.00111218,0.0,0,0
11967120,0.137962,0.113104,-9.54413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.520557,-0.00506077,-0.0018026,0.85381,0.0,0.0,0.0,0.0,-0.0131053,0.0173083,-0.00987263,0.0,0,0
11987114,0.0805242,-0.0212141,-9.49605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519981,-0.0051019,-0.00187955,0.854161,0.0,0.0,0.0,0.0,0.00535101,-0.00154331,-0.00212848,0.0,0,0
12011120,0.180541,-0.0254082,-9.56369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51979,-0.00504177,-0.00164479,0.854278,0.0,0.0,0.0,0.0,0.0195369,-0.017039,-0.0131976,0.0,0,0
12031114,0.0243423,-0.0968029,-9.52312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519581,-0.00498197,-0.00140404,0.854406,0.0,0.0,0.0,0.0,0.0185963,-0.0174747,-0.00153245,0.0,0,0
12051115,0.0711854,0.0139214,-9.52093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518867,-0.00497423,-0.00129375,0.85484,0.0,0.0,0.0,0.0,-0.0065723,0.00842898,-0.0117232,0.0,0,0
12071114,0.0381718,-0.014994,-9.54862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518526,-0.00501178,-0.00144333,0.855046,0.0,0.0,0.0,0.0,-0.00641716,0.00857847,-0.00389804,0.0,0,0
12095114,0.111602,0.0697218,-9.50096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518089,-0.00505565,-0.00150245,0.85531,0.0,0.0,0.0,0.0,-0.00204321,0.00717894,-0.0115939,0.0,0,0
12115114,0.03234,-0.0754589,-9.50806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518,-0.00508095,-0.00156002,0.855364,0.0,0.0,0.0,0.0,-0.00115833,0.00538012,-0.00472039,0.0,0,0
12135119,0.160134,0.0633589,-9.52719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.517818,-0.0050971,-0.00156718,0.855474,0.0,0.0,0.0,0.0,0.00265438,0.000300489,-0.00723391,0.0,0,0
12155068,0.0705324,0.0281178,-9.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518097,-0.00508398,-0.00147246,0.855305,0.0,0.0,0.0,0.0,0.0144068,-0.0136724,-0.000917424,0.0,0,0
12179114,0.064735,-0.056916,-9.50899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518288,-0.00504992,-0.00129583,0.855191,0.0,0.0,0.0,0.0,0.00421182,-0.00177129,-0.00726536,0.0,0,0
12199069,0.0986582,-0.0399198,-9.54274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518108,-0.0050219,-0.0011916,0.8553,0.0,0.0,0.0,0.0,0.0151001,-0.0110085,0.000955822,0.0,0,0
