timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
68174270,0.0144473,0.0560777,-0.0033803,-0.533238,-0.0342614,-0.00833538,0.84523
68186269,0.0104267,0.0770373,-0.00283586,-0.532896,-0.0346384,-0.00844333,0.845429
68194267,0.0138206,0.0926049,-0.00249755,-0.532617,-0.0349759,-0.00855933,0.84559
68206270,0.00954905,0.102331,0.00238607,-0.532485,-0.0355092,-0.00878396,0.845649
68214270,0.00373312,0.0990429,-0.00211763,-0.53256,-0.0358588,-0.00896413,0.845585
68226263,-0.0121871,0.08985,-0.00496356,-0.532534,-0.0363181,-0.00925959,0.845578
68238270,-0.0417582,0.0804931,0.00525055,-0.531865,-0.036644,-0.00962319,0.845982
68246270,-0.0540423,0.0756012,0.0132053,-0.531618,-0.0367954,-0.00991364,0.846127
68258266,-0.0587167,0.0673226,0.0213699,-0.531795,-0.0369634,-0.0103975,0.846002
68270281,-0.0561735,0.0554863,0.0217547,-0.532068,-0.0370852,-0.0108396,0.84582
68278270,-0.0614127,0.0474799,0.0138956,-0.532153,-0.0371248,-0.0111233,0.845761
68290274,-0.0591011,0.028291,0.00418405,-0.532198,-0.0371111,-0.0115141,0.845728
68298264,-0.0489709,0.0148757,0.00229999,-0.532159,-0.0370667,-0.0116984,0.845752
68314266,-0.0364172,-0.0144891,-0.00164432,-0.53217,-0.0368657,-0.0118975,0.845751
68326275,-0.0183645,-0.0307616,-0.00534147,-0.532211,-0.0366466,-0.0119108,0.845735
68334270,-0.00450104,-0.0360358,-0.00440907,-0.532234,-0.0365094,-0.0118358,0.845727
68346265,-0.00747142,-0.0430075,-0.00273641,-0.532272,-0.0362836,-0.011678,0.845715
68354263,-0.0237657,-0.0410937,-0.00384471,-0.532324,-0.0360956,-0.0116302,0.845691
68366270,-0.0458742,-0.043676,-0.0109974,-0.532428,-0.0357513,-0.0116594,0.84564
68378263,-0.054195,-0.0483706,-0.0245143,-0.53246,-0.0353331,-0.0117303,0.845636
68386270,-0.0583638,-0.0528827,-0.0260644,-0.532483,-0.0350314,-0.0117977,0.845633
68398270,-0.0515487,-0.0605567,-0.00594973,-0.532563,-0.0345558,-0.0118704,0.845602
68410269,-0.0313071,-0.0658178,0.012559,-0.532695,-0.0340964,-0.0118141,0.845538
68418263,-0.0257278,-0.0578834,0.0158387,-0.532814,-0.033839,-0.0117513,0.845474
68430270,-0.0111626,-0.0457038,0.0147307,-0.53293,-0.0335572,-0.0116493,0.845413
68438270,-0.00113095,-0.0438997,0.0109309,-0.533054,-0.0334071,-0.0115433,0.845343
68450264,0.0078839,-0.0349389,0.00211454,-0.533188,-0.0332242,-0.0113644,0.845268
68458263,0.0200271,-0.0285133,-0.00381137,-0.533258,-0.0331589,-0.0112279,0.845228
68470270,0.0326749,-0.0256033,-0.0136104,-0.533387,-0.0331182,-0.010967,0.845152
68482270,0.0158134,-0.0404782,-0.025087,-0.533286,-0.0330098,-0.0106893,0.845223
68490263,-0.00609753,-0.0515613,-0.0268203,-0.533136,-0.0328713,-0.0105902,0.845325
68502316,-0.0403512,-0.0600441,-0.0228572,-0.532935,-0.0324357,-0.0105176,0.845469
68514263,-0.0798879,-0.0685067,-0.0137351,-0.532979,-0.0319494,-0.0106179,0.845459
68522265,-0.100073,-0.0785891,-0.00447276,-0.532842,-0.0314074,-0.0107834,0.845563
68534270,-0.111274,-0.089961,0.0158967,-0.532955,-0.0307227,-0.0109954,0.845514
68546289,-0.106575,-0.0944887,0.0250604,-0.532806,-0.0299016,-0.0112036,0.845635
